Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
heterotrimeric G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,374,374,100%,9e-127,50.42,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAG32079.1?report=genbank&log$=prottop&blast_rank=50&RID=0CR268TJ01R"",""AAG32079.1"")"
Guanine nucleotide-binding protein alpha-3 subunit [Caenorhabditis elegans],Caenorhabditis elegans,373,373,99%,2e-126,50.56,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001309498.1?report=genbank&log$=prottop&blast_rank=51&RID=0CR268TJ01R"",""NP_001309498.1"")"
G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,372,372,100%,5e-126,50.14,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28061.1?report=genbank&log$=prottop&blast_rank=52&RID=0CR268TJ01R"",""AAA28061.1"")"
G-protein subunit alpha 1 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,368,368,96%,1e-124,50.88,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_639105.1?report=genbank&log$=prottop&blast_rank=53&RID=0CR268TJ01R"",""XP_639105.1"")"
guanine nucleotide-binding protein G(q) subunit alpha-like [Asterias rubens],Asterias rubens,358,358,99%,9e-121,51.69,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625275.1?report=genbank&log$=prottop&blast_rank=54&RID=0CR268TJ01R"",""XP_033625275.1"")"
guanine nucleotide-binding protein G(q) subunit alpha [Branchiostoma floridae],Branchiostoma floridae,357,357,99%,4e-120,51.41,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035670448.1?report=genbank&log$=prottop&blast_rank=55&RID=0CR268TJ01R"",""XP_035670448.1"")"
guanine nucleotide-binding protein G(t) subunit alpha-3-like [Asterias rubens],Asterias rubens,358,358,97%,5e-120,50.87,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643600.1?report=genbank&log$=prottop&blast_rank=56&RID=0CR268TJ01R"",""XP_033643600.1"")"
Guanine nucleotide-binding protein alpha-17 subunit [Caenorhabditis elegans],Caenorhabditis elegans,356,356,100%,8e-120,48.03,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506290.1?report=genbank&log$=prottop&blast_rank=57&RID=0CR268TJ01R"",""NP_506290.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,355,355,99%,2e-119,51.12,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006823283.1?report=genbank&log$=prottop&blast_rank=58&RID=0CR268TJ01R"",""XP_006823283.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,353,353,98%,2e-118,48.57,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78238.1?report=genbank&log$=prottop&blast_rank=59&RID=0CR268TJ01R"",""AAN78238.1"")"
guanine nucleotide-binding protein G(q) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,352,352,99%,4e-118,51.13,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_999835.1?report=genbank&log$=prottop&blast_rank=60&RID=0CR268TJ01R"",""NP_999835.1"")"
Uncharacterized protein CELE_M01D7.7 [Caenorhabditis elegans],Caenorhabditis elegans,351,351,99%,7e-118,51.39,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_740789.1?report=genbank&log$=prottop&blast_rank=61&RID=0CR268TJ01R"",""NP_740789.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha [Priapulus caudatus],Priapulus caudatus,350,350,99%,2e-117,50.84,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014678420.1?report=genbank&log$=prottop&blast_rank=62&RID=0CR268TJ01R"",""XP_014678420.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,348,348,97%,1e-116,48.55,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78232.1?report=genbank&log$=prottop&blast_rank=63&RID=0CR268TJ01R"",""AAN78232.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,346,346,96%,5e-116,48.41,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78231.1?report=genbank&log$=prottop&blast_rank=64&RID=0CR268TJ01R"",""AAN78231.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha [Hydra vulgaris],Hydra vulgaris,345,345,99%,2e-115,49.58,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012554580.1?report=genbank&log$=prottop&blast_rank=65&RID=0CR268TJ01R"",""XP_012554580.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,344,344,96%,3e-115,48.40,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78230.1?report=genbank&log$=prottop&blast_rank=66&RID=0CR268TJ01R"",""AAN78230.1"")"
guanine nucleotide-binding protein G(q) subunit alpha isoform X2 [Ciona intestinalis],Ciona intestinalis,343,343,99%,1e-114,49.02,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018671578.1?report=genbank&log$=prottop&blast_rank=67&RID=0CR268TJ01R"",""XP_018671578.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,343,343,95%,1e-114,48.39,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78234.1?report=genbank&log$=prottop&blast_rank=68&RID=0CR268TJ01R"",""AAN78234.1"")"
guanine nucleotide-binding protein G(q) subunit alpha-like [Acropora millepora],Acropora millepora,341,341,99%,6e-114,50.28,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196450.1?report=genbank&log$=prottop&blast_rank=69&RID=0CR268TJ01R"",""XP_029196450.1"")"
guanine nucleotide-binding protein G(q) subunit alpha isoform X1 [Ciona intestinalis],Ciona intestinalis,338,338,99%,1e-112,49.16,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002121062.1?report=genbank&log$=prottop&blast_rank=70&RID=0CR268TJ01R"",""XP_002121062.1"")"
guanine nucleotide-binding protein G(t) subunit alpha-3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,338,338,97%,1e-112,47.70,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_784797.4?report=genbank&log$=prottop&blast_rank=71&RID=0CR268TJ01R"",""XP_784797.4"")"
G protein a subunit q class [Octopus vulgaris],Octopus vulgaris,336,336,99%,5e-112,49.72,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93638.1?report=genbank&log$=prottop&blast_rank=72&RID=0CR268TJ01R"",""BAA93638.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,332,332,98%,5e-110,47.43,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382789.1?report=genbank&log$=prottop&blast_rank=73&RID=0CR268TJ01R"",""XP_003382789.1"")"
hypothetical protein AN1016.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,329,329,100%,4e-109,47.35,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_658620.1?report=genbank&log$=prottop&blast_rank=74&RID=0CR268TJ01R"",""XP_658620.1"")"
Guanine nucleotide-binding protein alpha-15 subunit [Caenorhabditis elegans],Caenorhabditis elegans,328,328,99%,1e-108,43.94,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_492312.1?report=genbank&log$=prottop&blast_rank=75&RID=0CR268TJ01R"",""NP_492312.1"")"
Guanine nucleotide-binding protein alpha-3 subunit [Fusarium culmorum],Fusarium culmorum,322,322,100%,2e-106,45.68,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD01873.1?report=genbank&log$=prottop&blast_rank=76&RID=0CR268TJ01R"",""PTD01873.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,321,321,99%,5e-106,44.97,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384511.1?report=genbank&log$=prottop&blast_rank=77&RID=0CR268TJ01R"",""XP_003384511.1"")"
G-protein subunit alpha 4 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,321,321,94%,5e-106,48.82,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_638196.1?report=genbank&log$=prottop&blast_rank=78&RID=0CR268TJ01R"",""XP_638196.1"")"
uncharacterized protein MONBRDRAFT_25538 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,320,320,100%,8e-106,46.93,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745847.1?report=genbank&log$=prottop&blast_rank=79&RID=0CR268TJ01R"",""XP_001745847.1"")"
G-protein subunit alpha 2 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,320,320,94%,2e-105,47.66,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_643229.1?report=genbank&log$=prottop&blast_rank=80&RID=0CR268TJ01R"",""XP_643229.1"")"
G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,318,318,100%,8e-105,45.28,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28060.1?report=genbank&log$=prottop&blast_rank=81&RID=0CR268TJ01R"",""AAA28060.1"")"
guanine nucleotide-binding protein G(o) subunit alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,318,318,98%,8e-105,46.33,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840056.1?report=genbank&log$=prottop&blast_rank=82&RID=0CR268TJ01R"",""XP_030840056.1"")"
Guanine nucleotide-binding protein alpha-1 subunit [Caenorhabditis elegans],Caenorhabditis elegans,317,317,100%,4e-104,45.00,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_505840.1?report=genbank&log$=prottop&blast_rank=83&RID=0CR268TJ01R"",""NP_505840.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,316,316,100%,5e-104,46.11,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035695512.1?report=genbank&log$=prottop&blast_rank=84&RID=0CR268TJ01R"",""XP_035695512.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,314,314,99%,3e-103,44.82,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382788.1?report=genbank&log$=prottop&blast_rank=85&RID=0CR268TJ01R"",""XP_003382788.1"")"
conserved hypothetical protein [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,314,314,98%,5e-103,44.26,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_660694.1?report=genbank&log$=prottop&blast_rank=86&RID=0CR268TJ01R"",""XP_660694.1"")"
Guanine nucleotide-binding protein alpha-2 subunit [Caenorhabditis elegans],Caenorhabditis elegans,313,313,100%,7e-103,44.26,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_505157.1?report=genbank&log$=prottop&blast_rank=87&RID=0CR268TJ01R"",""NP_505157.1"")"
GNAI2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,313,313,100%,9e-103,45.56,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273768.1?report=genbank&log$=prottop&blast_rank=88&RID=0CR268TJ01R"",""CAH1273768.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Asterias rubens],Asterias rubens,309,309,100%,2e-101,44.17,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630097.1?report=genbank&log$=prottop&blast_rank=89&RID=0CR268TJ01R"",""XP_033630097.1"")"
G-protein subunit alpha 5 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,307,307,97%,1e-100,45.98,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_637799.1?report=genbank&log$=prottop&blast_rank=90&RID=0CR268TJ01R"",""XP_637799.1"")"
Uncharacterized protein CELE_M01D7.7 [Caenorhabditis elegans],Caenorhabditis elegans,303,303,85%,9e-100,51.62,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379826.1?report=genbank&log$=prottop&blast_rank=91&RID=0CR268TJ01R"",""NP_001379826.1"")"
