Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Chain A, CALMODULIN [Escherichia coli]",Escherichia coli,278,278,97%,3e-95,93.79,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QS7_A?report=genbank&log$=prottop&blast_rank=32&RID=05A0XU6T013"",""1QS7_A"")"
hypothetical protein DDB_G0279407 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,273,273,100%,2e-93,89.40,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_641695.1?report=genbank&log$=prottop&blast_rank=33&RID=05A0XU6T013"",""XP_641695.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,271,271,100%,9e-93,89.26,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245062.1?report=genbank&log$=prottop&blast_rank=34&RID=05A0XU6T013"",""CAH1245062.1"")"
PREDICTED: neo-calmodulin-like [Octopus bimaculoides],Octopus bimaculoides,270,335,100%,3e-92,87.92,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780626.1?report=genbank&log$=prottop&blast_rank=35&RID=05A0XU6T013"",""XP_014780626.1"")"
calmodulin-alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,270,270,100%,6e-92,87.34,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854434.1?report=genbank&log$=prottop&blast_rank=36&RID=05A0XU6T013"",""XP_030854434.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,268,268,100%,2e-91,86.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693452.1?report=genbank&log$=prottop&blast_rank=37&RID=05A0XU6T013"",""XP_035693452.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,267,267,100%,3e-91,86.58,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739903.1?report=genbank&log$=prottop&blast_rank=38&RID=05A0XU6T013"",""XP_002739903.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,266,331,92%,8e-91,94.89,137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735410.2?report=genbank&log$=prottop&blast_rank=39&RID=05A0XU6T013"",""XP_002735410.2"")"
calmodulin 2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,266,331,95%,8e-91,97.76,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA04527.1?report=genbank&log$=prottop&blast_rank=40&RID=05A0XU6T013"",""CAA04527.1"")"
PREDICTED: LOW QUALITY PROTEIN: calmodulin-like protein 12 [Amphimedon queenslandica],Amphimedon queenslandica,276,955,100%,1e-90,98.56,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019849868.1?report=genbank&log$=prottop&blast_rank=41&RID=05A0XU6T013"",""XP_019849868.1"")"
calmodulin [Escherichia coli],Escherichia coli,263,329,100%,6e-90,100.00,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194928239.1?report=genbank&log$=prottop&blast_rank=42&RID=05A0XU6T013"",""WP_194928239.1"")"
Calmodulin [Fusarium culmorum],Fusarium culmorum,263,263,100%,1e-89,85.23,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11648.1?report=genbank&log$=prottop&blast_rank=43&RID=05A0XU6T013"",""PTD11648.1"")"
PREDICTED: calmodulin-beta-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,262,334,94%,3e-89,92.20,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776699.1?report=genbank&log$=prottop&blast_rank=44&RID=05A0XU6T013"",""XP_014776699.1"")"
RecName: Full=Calmodulin; Short=CaM [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,262,262,100%,3e-89,84.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/P60204.2?report=genbank&log$=prottop&blast_rank=45&RID=05A0XU6T013"",""P60204.2"")"
PREDICTED: zinc finger MYM-type protein 1-like [Hydra vulgaris],Hydra vulgaris,285,703,100%,2e-88,93.24,1137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556685.1?report=genbank&log$=prottop&blast_rank=46&RID=05A0XU6T013"",""XP_012556685.1"")"
calmodulin-like protein CaML3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,260,260,99%,2e-88,86.49,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA10472.1?report=genbank&log$=prottop&blast_rank=47&RID=05A0XU6T013"",""CAA10472.1"")"
calmodulin [Dictyostelium discoideum],Dictyostelium discoideum,259,259,92%,5e-88,90.58,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA33171.1?report=genbank&log$=prottop&blast_rank=48&RID=05A0XU6T013"",""AAA33171.1"")"
Crystal structure of the bright genetically encoded calcium indicator NCaMP7 based on mNeonGreen fluorescent protein [Escherichia coli],Escherichia coli,268,334,98%,2e-87,91.16,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/6XW2_A?report=genbank&log$=prottop&blast_rank=49&RID=05A0XU6T013"",""6XW2_A"")"
CALM_EMENI Calmodulin (CaM) [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,255,255,97%,2e-86,84.14,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_659651.1?report=genbank&log$=prottop&blast_rank=50&RID=05A0XU6T013"",""XP_659651.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,265,691,99%,2e-86,87.16,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245065.1?report=genbank&log$=prottop&blast_rank=51&RID=05A0XU6T013"",""CAH1245065.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,255,255,100%,3e-86,81.88,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734090.1?report=genbank&log$=prottop&blast_rank=52&RID=05A0XU6T013"",""XP_002734090.1"")"
hypothetical protein OCBIM_22032763mg [Octopus bimaculoides],Octopus bimaculoides,256,256,92%,4e-86,89.13,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76914.1?report=genbank&log$=prottop&blast_rank=53&RID=05A0XU6T013"",""KOF76914.1"")"
PREDICTED: neo-calmodulin-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,251,384,94%,1e-84,90.44,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776698.1?report=genbank&log$=prottop&blast_rank=54&RID=05A0XU6T013"",""XP_014776698.1"")"
calmodulin-alpha-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,244,244,97%,4e-82,86.21,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855392.1?report=genbank&log$=prottop&blast_rank=55&RID=05A0XU6T013"",""XP_030855392.1"")"
calmodulin-like protein 1 [Branchiostoma floridae],Branchiostoma floridae,250,618,100%,4e-82,86.43,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693466.1?report=genbank&log$=prottop&blast_rank=56&RID=05A0XU6T013"",""XP_035693466.1"")"
calmodulin-like protein [Branchiostoma floridae],Branchiostoma floridae,241,241,100%,5e-81,81.21,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB40133.1?report=genbank&log$=prottop&blast_rank=57&RID=05A0XU6T013"",""CAB40133.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,233,233,100%,9e-78,77.85,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693458.1?report=genbank&log$=prottop&blast_rank=58&RID=05A0XU6T013"",""XP_035693458.1"")"
calmodulin-A-like [Asterias rubens],Asterias rubens,231,298,98%,7e-77,77.55,162,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625450.1?report=genbank&log$=prottop&blast_rank=59&RID=05A0XU6T013"",""XP_033625450.1"")"
PREDICTED: calmodulin-A-like isoform X2 [Priapulus caudatus],Priapulus caudatus,230,230,97%,2e-76,76.55,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014666517.1?report=genbank&log$=prottop&blast_rank=60&RID=05A0XU6T013"",""XP_014666517.1"")"
calmodulin [Fusarium culmorum],Fusarium culmorum,228,288,95%,6e-76,87.30,126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UJD72768.1?report=genbank&log$=prottop&blast_rank=61&RID=05A0XU6T013"",""UJD72768.1"")"
EF-hand domain-containing protein [Escherichia coli],Escherichia coli,225,287,92%,8e-75,90.00,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193561792.1?report=genbank&log$=prottop&blast_rank=62&RID=05A0XU6T013"",""WP_193561792.1"")"
hypothetical protein OCBIM_22028792mg [Octopus bimaculoides],Octopus bimaculoides,224,293,100%,1e-74,97.35,113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF97671.1?report=genbank&log$=prottop&blast_rank=63&RID=05A0XU6T013"",""KOF97671.1"")"
calmodulin [Clytia hemisphaerica],Clytia hemisphaerica,224,290,94%,1e-74,98.21,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAY16242.1?report=genbank&log$=prottop&blast_rank=64&RID=05A0XU6T013"",""AAY16242.1"")"
Calmodulin [Caenorhabditis elegans],Caenorhabditis elegans,224,291,100%,2e-74,97.35,113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001300203.1?report=genbank&log$=prottop&blast_rank=65&RID=05A0XU6T013"",""NP_001300203.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,224,224,100%,1e-73,74.00,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246404.1?report=genbank&log$=prottop&blast_rank=66&RID=05A0XU6T013"",""CAH1246404.1"")"
PREDICTED: calmodulin-A-like isoform X1 [Priapulus caudatus],Priapulus caudatus,223,286,97%,1e-73,75.18,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014666516.1?report=genbank&log$=prottop&blast_rank=67&RID=05A0XU6T013"",""XP_014666516.1"")"
calmodulin-alpha-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,224,224,100%,1e-73,74.00,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669678.1?report=genbank&log$=prottop&blast_rank=68&RID=05A0XU6T013"",""XP_035669678.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,222,222,100%,2e-73,71.14,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245066.1?report=genbank&log$=prottop&blast_rank=69&RID=05A0XU6T013"",""CAH1245066.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,223,223,100%,2e-73,74.00,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246407.1?report=genbank&log$=prottop&blast_rank=70&RID=05A0XU6T013"",""CAH1246407.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,222,222,99%,8e-73,73.83,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246405.1?report=genbank&log$=prottop&blast_rank=71&RID=05A0XU6T013"",""CAH1246405.1"")"
calmodulin-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,222,222,99%,9e-73,73.83,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669675.1?report=genbank&log$=prottop&blast_rank=72&RID=05A0XU6T013"",""XP_035669675.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,222,222,99%,9e-73,73.83,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246406.1?report=genbank&log$=prottop&blast_rank=73&RID=05A0XU6T013"",""CAH1246406.1"")"
calmodulin-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,222,222,99%,1e-72,73.83,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669674.1?report=genbank&log$=prottop&blast_rank=74&RID=05A0XU6T013"",""XP_035669674.1"")"
calmodulin-A-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,221,221,99%,1e-72,73.83,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669676.1?report=genbank&log$=prottop&blast_rank=75&RID=05A0XU6T013"",""XP_035669676.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,219,219,97%,8e-72,73.10,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819032.1?report=genbank&log$=prottop&blast_rank=76&RID=05A0XU6T013"",""XP_006819032.1"")"
calmodulin-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,214,266,100%,4e-70,69.18,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661431.1?report=genbank&log$=prottop&blast_rank=77&RID=05A0XU6T013"",""XP_035661431.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,214,342,100%,7e-70,70.55,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267594.1?report=genbank&log$=prottop&blast_rank=78&RID=05A0XU6T013"",""CAH1267594.1"")"
calmodulin-A-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,212,212,100%,3e-69,70.20,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680775.1?report=genbank&log$=prottop&blast_rank=79&RID=05A0XU6T013"",""XP_035680775.1"")"
calmodulin-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,213,213,100%,1e-68,69.13,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680773.1?report=genbank&log$=prottop&blast_rank=80&RID=05A0XU6T013"",""XP_035680773.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,210,210,100%,1e-68,67.79,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268998.1?report=genbank&log$=prottop&blast_rank=81&RID=05A0XU6T013"",""CAH1268998.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,210,263,100%,1e-68,67.12,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249536.1?report=genbank&log$=prottop&blast_rank=82&RID=05A0XU6T013"",""CAH1249536.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,211,265,100%,2e-68,67.12,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249535.1?report=genbank&log$=prottop&blast_rank=83&RID=05A0XU6T013"",""CAH1249535.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,209,209,99%,3e-68,67.57,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680020.1?report=genbank&log$=prottop&blast_rank=84&RID=05A0XU6T013"",""XP_035680020.1"")"
calmodulin-A-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,208,268,100%,1e-67,70.27,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680774.1?report=genbank&log$=prottop&blast_rank=85&RID=05A0XU6T013"",""XP_035680774.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,208,340,100%,1e-67,69.86,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819034.1?report=genbank&log$=prottop&blast_rank=86&RID=05A0XU6T013"",""XP_006819034.1"")"
calmodulin-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,209,209,97%,5e-67,69.18,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680772.1?report=genbank&log$=prottop&blast_rank=87&RID=05A0XU6T013"",""XP_035680772.1"")"
calmodulin-like protein 12 [Acropora millepora],Acropora millepora,213,593,97%,5e-67,69.44,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029195021.1?report=genbank&log$=prottop&blast_rank=88&RID=05A0XU6T013"",""XP_029195021.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,206,206,97%,9e-67,66.88,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267592.1?report=genbank&log$=prottop&blast_rank=89&RID=05A0XU6T013"",""CAH1267592.1"")"
Calmodulin-like protein [Caenorhabditis elegans],Caenorhabditis elegans,204,269,96%,3e-66,68.06,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256429.1?report=genbank&log$=prottop&blast_rank=90&RID=05A0XU6T013"",""NP_001256429.1"")"
Calmodulin-like protein [Caenorhabditis elegans],Caenorhabditis elegans,205,269,96%,5e-66,68.06,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256428.1?report=genbank&log$=prottop&blast_rank=91&RID=05A0XU6T013"",""NP_001256428.1"")"
calmodulin [Fusarium culmorum],Fusarium culmorum,201,241,83%,1e-65,89.81,108,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UEN75626.1?report=genbank&log$=prottop&blast_rank=92&RID=05A0XU6T013"",""UEN75626.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,201,201,99%,2e-64,66.06,174,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692470.1?report=genbank&log$=prottop&blast_rank=93&RID=05A0XU6T013"",""XP_035692470.1"")"
calmodulin-A-like [Acropora millepora],Acropora millepora,199,199,96%,2e-64,65.28,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044177033.1?report=genbank&log$=prottop&blast_rank=94&RID=05A0XU6T013"",""XP_044177033.1"")"
calmodulin [Fusarium culmorum],Fusarium culmorum,197,237,83%,4e-64,89.62,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UEN75629.1?report=genbank&log$=prottop&blast_rank=95&RID=05A0XU6T013"",""UEN75629.1"")"
calmodulin-like protein 2 [Branchiostoma floridae],Branchiostoma floridae,200,200,100%,4e-64,67.79,173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB95709.1?report=genbank&log$=prottop&blast_rank=96&RID=05A0XU6T013"",""CAB95709.1"")"
PREDICTED: calmodulin-beta-like [Hydra vulgaris],Hydra vulgaris,197,266,91%,5e-64,83.93,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002160750.2?report=genbank&log$=prottop&blast_rank=97&RID=05A0XU6T013"",""XP_002160750.2"")"
