Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
calmodulin isoform X3 [Branchiostoma floridae],Branchiostoma floridae,120,120,63%,8e-32,42.36,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669412.1?report=genbank&log$=prottop&blast_rank=22&RID=6JFDWH6M013"",""XP_035669412.1"")"
uncharacterized protein MONBRDRAFT_33928 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,120,120,63%,9e-32,43.06,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749021.1?report=genbank&log$=prottop&blast_rank=23&RID=6JFDWH6M013"",""XP_001749021.1"")"
calmodulin-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,119,119,63%,1e-31,41.67,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854314.1?report=genbank&log$=prottop&blast_rank=24&RID=6JFDWH6M013"",""XP_030854314.1"")"
calmodulin [Salpingoeca rosetta],Salpingoeca rosetta,119,119,63%,2e-31,42.36,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993230.1?report=genbank&log$=prottop&blast_rank=25&RID=6JFDWH6M013"",""XP_004993230.1"")"
calmodulin-like protein 1 [Asterias rubens],Asterias rubens,123,287,69%,2e-31,41.03,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626194.1?report=genbank&log$=prottop&blast_rank=26&RID=6JFDWH6M013"",""XP_033626194.1"")"
calmodulin-alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,119,119,63%,2e-31,43.23,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854434.1?report=genbank&log$=prottop&blast_rank=27&RID=6JFDWH6M013"",""XP_030854434.1"")"
The 1.65 Angstrom Structure Of Calmodulin Rs20 Peptide Complex [Escherichia coli],Escherichia coli,118,118,63%,3e-31,43.36,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QTX_A?report=genbank&log$=prottop&blast_rank=28&RID=6JFDWH6M013"",""1QTX_A"")"
"Chain A, CALMODULIN [Escherichia coli]",Escherichia coli,118,118,63%,3e-31,43.36,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/1QS7_A?report=genbank&log$=prottop&blast_rank=29&RID=6JFDWH6M013"",""1QS7_A"")"
calmodulin-alpha isoform X6 [Branchiostoma floridae],Branchiostoma floridae,118,118,63%,3e-31,41.67,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669437.1?report=genbank&log$=prottop&blast_rank=30&RID=6JFDWH6M013"",""XP_035669437.1"")"
calmodulin [Acropora millepora],Acropora millepora,122,243,67%,3e-31,41.45,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029205908.1?report=genbank&log$=prottop&blast_rank=31&RID=6JFDWH6M013"",""XP_029205908.1"")"
calmodulin-A isoform X2 [Branchiostoma floridae],Branchiostoma floridae,120,120,63%,5e-31,41.67,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669404.1?report=genbank&log$=prottop&blast_rank=32&RID=6JFDWH6M013"",""XP_035669404.1"")"
calmodulin-A-like [Asterias rubens],Asterias rubens,121,288,64%,6e-31,42.07,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647809.1?report=genbank&log$=prottop&blast_rank=33&RID=6JFDWH6M013"",""XP_033647809.1"")"
calmodulin-like [Asterias rubens],Asterias rubens,117,117,63%,6e-31,40.97,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647800.1?report=genbank&log$=prottop&blast_rank=34&RID=6JFDWH6M013"",""XP_033647800.1"")"
calmodulin-A-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,117,162,63%,9e-31,40.28,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680775.1?report=genbank&log$=prottop&blast_rank=35&RID=6JFDWH6M013"",""XP_035680775.1"")"
RecName: Full=Calmodulin; Short=CaM [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,117,117,63%,1e-30,41.26,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/P60204.2?report=genbank&log$=prottop&blast_rank=36&RID=6JFDWH6M013"",""P60204.2"")"
calmodulin-A-like [Asterias rubens],Asterias rubens,116,116,63%,2e-30,42.07,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033625563.1?report=genbank&log$=prottop&blast_rank=37&RID=6JFDWH6M013"",""XP_033625563.1"")"
CALM_EMENI Calmodulin (CaM) [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,116,116,63%,2e-30,40.56,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_659651.1?report=genbank&log$=prottop&blast_rank=38&RID=6JFDWH6M013"",""XP_659651.1"")"
PREDICTED: calmodulin-A-like isoform X2 [Priapulus caudatus],Priapulus caudatus,116,116,64%,2e-30,42.76,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014666517.1?report=genbank&log$=prottop&blast_rank=39&RID=6JFDWH6M013"",""XP_014666517.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,116,116,64%,3e-30,41.38,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680020.1?report=genbank&log$=prottop&blast_rank=40&RID=6JFDWH6M013"",""XP_035680020.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,115,115,63%,4e-30,40.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693452.1?report=genbank&log$=prottop&blast_rank=41&RID=6JFDWH6M013"",""XP_035693452.1"")"
calmodulin-A-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,115,160,63%,4e-30,41.26,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680774.1?report=genbank&log$=prottop&blast_rank=42&RID=6JFDWH6M013"",""XP_035680774.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,115,115,63%,4e-30,40.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245062.1?report=genbank&log$=prottop&blast_rank=43&RID=6JFDWH6M013"",""CAH1245062.1"")"
Calmodulin [Fusarium culmorum],Fusarium culmorum,115,115,63%,4e-30,40.56,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11648.1?report=genbank&log$=prottop&blast_rank=44&RID=6JFDWH6M013"",""PTD11648.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,115,171,63%,7e-30,40.28,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734090.1?report=genbank&log$=prottop&blast_rank=45&RID=6JFDWH6M013"",""XP_002734090.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,115,115,67%,8e-30,40.52,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819032.1?report=genbank&log$=prottop&blast_rank=46&RID=6JFDWH6M013"",""XP_006819032.1"")"
calmodulin-like protein 12 [Hydra vulgaris],Hydra vulgaris,119,234,63%,1e-29,42.66,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047128490.1?report=genbank&log$=prottop&blast_rank=47&RID=6JFDWH6M013"",""XP_047128490.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,115,169,63%,1e-29,41.26,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246404.1?report=genbank&log$=prottop&blast_rank=48&RID=6JFDWH6M013"",""CAH1246404.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,114,168,63%,2e-29,41.26,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246407.1?report=genbank&log$=prottop&blast_rank=49&RID=6JFDWH6M013"",""CAH1246407.1"")"
calmodulin-A isoform X1 [Hydra vulgaris],Hydra vulgaris,114,114,68%,2e-29,38.31,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002160750.3?report=genbank&log$=prottop&blast_rank=50&RID=6JFDWH6M013"",""XP_002160750.3"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,115,169,63%,2e-29,41.26,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246406.1?report=genbank&log$=prottop&blast_rank=51&RID=6JFDWH6M013"",""CAH1246406.1"")"
hypothetical protein DDB_G0279407 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,114,114,63%,2e-29,40.97,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_641695.1?report=genbank&log$=prottop&blast_rank=52&RID=6JFDWH6M013"",""XP_641695.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,114,168,63%,2e-29,41.26,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1246405.1?report=genbank&log$=prottop&blast_rank=53&RID=6JFDWH6M013"",""CAH1246405.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,113,164,60%,2e-29,41.91,137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735410.2?report=genbank&log$=prottop&blast_rank=54&RID=6JFDWH6M013"",""XP_002735410.2"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,113,113,64%,3e-29,40.00,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268998.1?report=genbank&log$=prottop&blast_rank=55&RID=6JFDWH6M013"",""CAH1268998.1"")"
calmodulin-alpha-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,114,167,63%,3e-29,40.56,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669678.1?report=genbank&log$=prottop&blast_rank=56&RID=6JFDWH6M013"",""XP_035669678.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,113,171,63%,3e-29,41.96,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245066.1?report=genbank&log$=prottop&blast_rank=57&RID=6JFDWH6M013"",""CAH1245066.1"")"
calmodulin-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,114,167,63%,3e-29,40.56,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669675.1?report=genbank&log$=prottop&blast_rank=58&RID=6JFDWH6M013"",""XP_035669675.1"")"
calmodulin-A-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,114,167,63%,3e-29,40.56,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669676.1?report=genbank&log$=prottop&blast_rank=59&RID=6JFDWH6M013"",""XP_035669676.1"")"
calmodulin-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,114,167,63%,4e-29,40.56,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669674.1?report=genbank&log$=prottop&blast_rank=60&RID=6JFDWH6M013"",""XP_035669674.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,121,465,63%,4e-29,42.36,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245060.1?report=genbank&log$=prottop&blast_rank=61&RID=6JFDWH6M013"",""CAH1245060.1"")"
calmodulin-A isoform X2 [Hydra vulgaris],Hydra vulgaris,112,112,64%,5e-29,40.00,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047141668.1?report=genbank&log$=prottop&blast_rank=62&RID=6JFDWH6M013"",""XP_047141668.1"")"
calmodulin-A-like [Branchiostoma floridae],Branchiostoma floridae,113,113,61%,5e-29,42.86,157,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693451.1?report=genbank&log$=prottop&blast_rank=63&RID=6JFDWH6M013"",""XP_035693451.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,112,112,64%,6e-29,39.04,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739903.1?report=genbank&log$=prottop&blast_rank=64&RID=6JFDWH6M013"",""XP_002739903.1"")"
Crystal structure of the bright genetically encoded calcium indicator NCaMP7 based on mNeonGreen fluorescent protein [Escherichia coli],Escherichia coli,119,172,63%,7e-29,43.06,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/6XW2_A?report=genbank&log$=prottop&blast_rank=65&RID=6JFDWH6M013"",""6XW2_A"")"
PREDICTED: calmodulin-A-like isoform X1 [Priapulus caudatus],Priapulus caudatus,112,112,61%,8e-29,42.14,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014666516.1?report=genbank&log$=prottop&blast_rank=66&RID=6JFDWH6M013"",""XP_014666516.1"")"
PREDICTED: LOW QUALITY PROTEIN: calmodulin-like protein 12 [Amphimedon queenslandica],Amphimedon queenslandica,117,559,65%,4e-28,41.67,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019849868.1?report=genbank&log$=prottop&blast_rank=67&RID=6JFDWH6M013"",""XP_019849868.1"")"
calmodulin-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,111,111,74%,1e-27,36.57,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680773.1?report=genbank&log$=prottop&blast_rank=68&RID=6JFDWH6M013"",""XP_035680773.1"")"
calmodulin-like protein 1 [Branchiostoma floridae],Branchiostoma floridae,114,279,66%,1e-27,39.74,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693466.1?report=genbank&log$=prottop&blast_rank=69&RID=6JFDWH6M013"",""XP_035693466.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,109,109,63%,1e-27,40.97,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267594.1?report=genbank&log$=prottop&blast_rank=70&RID=6JFDWH6M013"",""CAH1267594.1"")"
calmodulin-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,110,110,74%,3e-27,37.36,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035680772.1?report=genbank&log$=prottop&blast_rank=71&RID=6JFDWH6M013"",""XP_035680772.1"")"
calmodulin 2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,107,160,61%,3e-27,40.00,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA04527.1?report=genbank&log$=prottop&blast_rank=72&RID=6JFDWH6M013"",""CAA04527.1"")"
calmodulin-A-like [Acropora millepora],Acropora millepora,107,107,64%,5e-27,39.73,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044177033.1?report=genbank&log$=prottop&blast_rank=73&RID=6JFDWH6M013"",""XP_044177033.1"")"
calmodulin-alpha-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,107,107,62%,5e-27,39.44,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855392.1?report=genbank&log$=prottop&blast_rank=74&RID=6JFDWH6M013"",""XP_030855392.1"")"
Calmodulin-like protein [Caenorhabditis elegans],Caenorhabditis elegans,108,108,64%,6e-27,40.14,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256428.1?report=genbank&log$=prottop&blast_rank=75&RID=6JFDWH6M013"",""NP_001256428.1"")"
Calmodulin-like protein [Caenorhabditis elegans],Caenorhabditis elegans,107,107,64%,6e-27,40.14,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256429.1?report=genbank&log$=prottop&blast_rank=76&RID=6JFDWH6M013"",""NP_001256429.1"")"
calmodulin-like [Branchiostoma floridae],Branchiostoma floridae,107,107,64%,8e-27,39.31,149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035693458.1?report=genbank&log$=prottop&blast_rank=77&RID=6JFDWH6M013"",""XP_035693458.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,106,106,65%,2e-26,39.86,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819034.1?report=genbank&log$=prottop&blast_rank=78&RID=6JFDWH6M013"",""XP_006819034.1"")"
calmodulin-like protein 12 [Acropora millepora],Acropora millepora,110,305,63%,2e-26,41.10,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029195021.1?report=genbank&log$=prottop&blast_rank=79&RID=6JFDWH6M013"",""XP_029195021.1"")"
"Troponin C, isoform 2 [Caenorhabditis elegans]",Caenorhabditis elegans,105,105,65%,3e-26,34.00,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_496251.1?report=genbank&log$=prottop&blast_rank=80&RID=6JFDWH6M013"",""NP_496251.1"")"
calmodulin-like protein [Branchiostoma floridae],Branchiostoma floridae,104,104,63%,1e-25,40.28,147,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB40133.1?report=genbank&log$=prottop&blast_rank=81&RID=6JFDWH6M013"",""CAB40133.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,103,103,65%,3e-25,38.78,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002736800.1?report=genbank&log$=prottop&blast_rank=82&RID=6JFDWH6M013"",""XP_002736800.1"")"
neo-calmodulin-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,104,160,61%,4e-25,39.86,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692823.1?report=genbank&log$=prottop&blast_rank=83&RID=6JFDWH6M013"",""XP_035692823.1"")"
neo-calmodulin-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,104,161,61%,6e-25,39.86,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692824.1?report=genbank&log$=prottop&blast_rank=84&RID=6JFDWH6M013"",""XP_035692824.1"")"
CALM1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,103,161,61%,1e-24,39.42,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1245139.1?report=genbank&log$=prottop&blast_rank=85&RID=6JFDWH6M013"",""CAH1245139.1"")"
calmodulin [Fusarium culmorum],Fusarium culmorum,100,100,55%,2e-24,39.68,126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UJD72768.1?report=genbank&log$=prottop&blast_rank=86&RID=6JFDWH6M013"",""UJD72768.1"")"
CALmodulin related genes [Caenorhabditis elegans],Caenorhabditis elegans,101,101,70%,2e-24,32.34,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_495906.2?report=genbank&log$=prottop&blast_rank=87&RID=6JFDWH6M013"",""NP_495906.2"")"
calmodulin-like protein 2 [Branchiostoma floridae],Branchiostoma floridae,101,101,64%,2e-24,41.78,173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB95709.1?report=genbank&log$=prottop&blast_rank=88&RID=6JFDWH6M013"",""CAB95709.1"")"
calmodulin-A-like isoform X2 [Acropora millepora],Acropora millepora,100,100,65%,3e-24,35.37,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029184803.1?report=genbank&log$=prottop&blast_rank=89&RID=6JFDWH6M013"",""XP_029184803.1"")"
calmodulin isoform X1 [Hydra vulgaris],Hydra vulgaris,100,100,63%,3e-24,36.81,146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139238.1?report=genbank&log$=prottop&blast_rank=90&RID=6JFDWH6M013"",""XP_047139238.1"")"
calmodulin [Escherichia coli],Escherichia coli,100,153,63%,3e-24,40.31,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194928239.1?report=genbank&log$=prottop&blast_rank=91&RID=6JFDWH6M013"",""WP_194928239.1"")"
PREDICTED: calmodulin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,100,100,63%,3e-24,38.19,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825918.1?report=genbank&log$=prottop&blast_rank=92&RID=6JFDWH6M013"",""XP_006825918.1"")"
uncharacterized protein MONBRDRAFT_19580 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,100,157,66%,5e-24,37.58,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001743025.1?report=genbank&log$=prottop&blast_rank=93&RID=6JFDWH6M013"",""XP_001743025.1"")"
calmodulin-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,100,152,61%,6e-24,39.86,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035684207.1?report=genbank&log$=prottop&blast_rank=94&RID=6JFDWH6M013"",""XP_035684207.1"")"
PREDICTED: calmodulin-B-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,99.8,153,63%,6e-24,39.58,155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002736799.1?report=genbank&log$=prottop&blast_rank=95&RID=6JFDWH6M013"",""XP_002736799.1"")"
calmodulin-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,100,152,61%,7e-24,39.86,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035684199.1?report=genbank&log$=prottop&blast_rank=96&RID=6JFDWH6M013"",""XP_035684199.1"")"
