Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADP-ribosyl cyclase isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,149,149,80%,4e-40,33.47,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011682259.2?report=genbank&log$=prottop&blast_rank=11&RID=04RFV4UT016"",""XP_011682259.2"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Asterias rubens],Asterias rubens,145,145,77%,6e-39,35.04,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033637876.1?report=genbank&log$=prottop&blast_rank=12&RID=04RFV4UT016"",""XP_033637876.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Acropora millepora],Acropora millepora,144,144,77%,4e-38,34.47,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029180465.1?report=genbank&log$=prottop&blast_rank=13&RID=04RFV4UT016"",""XP_029180465.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like isoform X1 [Hydra vulgaris],Hydra vulgaris,139,139,77%,4e-36,34.03,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002166775.2?report=genbank&log$=prottop&blast_rank=14&RID=04RFV4UT016"",""XP_002166775.2"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like isoform X2 [Hydra vulgaris],Hydra vulgaris,128,128,79%,1e-32,31.40,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555224.1?report=genbank&log$=prottop&blast_rank=15&RID=04RFV4UT016"",""XP_012555224.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like isoform X1 [Hydra vulgaris],Hydra vulgaris,129,129,79%,2e-32,31.40,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002169944.1?report=genbank&log$=prottop&blast_rank=16&RID=04RFV4UT016"",""XP_002169944.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like isoform X2 [Hydra vulgaris],Hydra vulgaris,122,122,66%,3e-30,34.47,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558932.1?report=genbank&log$=prottop&blast_rank=17&RID=04RFV4UT016"",""XP_012558932.1"")"
LOW QUALITY PROTEIN: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Acropora millepora],Acropora millepora,119,119,77%,3e-28,31.36,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196184.2?report=genbank&log$=prottop&blast_rank=18&RID=04RFV4UT016"",""XP_029196184.2"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Hydra vulgaris],Hydra vulgaris,115,115,78%,2e-27,31.30,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555227.1?report=genbank&log$=prottop&blast_rank=19&RID=04RFV4UT016"",""XP_012555227.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,114,114,78%,3e-27,30.08,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830735.1?report=genbank&log$=prottop&blast_rank=20&RID=04RFV4UT016"",""XP_030830735.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,114,114,78%,8e-27,30.08,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830720.1?report=genbank&log$=prottop&blast_rank=21&RID=04RFV4UT016"",""XP_030830720.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,112,112,78%,4e-26,30.12,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830176.1?report=genbank&log$=prottop&blast_rank=22&RID=04RFV4UT016"",""XP_030830176.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Hydra vulgaris],Hydra vulgaris,108,108,73%,3e-25,30.09,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555016.1?report=genbank&log$=prottop&blast_rank=23&RID=04RFV4UT016"",""XP_012555016.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Hydra vulgaris],Hydra vulgaris,107,107,79%,7e-25,28.86,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555017.1?report=genbank&log$=prottop&blast_rank=24&RID=04RFV4UT016"",""XP_012555017.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Hydra vulgaris],Hydra vulgaris,102,102,74%,9e-23,29.87,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002161034.1?report=genbank&log$=prottop&blast_rank=25&RID=04RFV4UT016"",""XP_002161034.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like isoform X3 [Hydra vulgaris],Hydra vulgaris,89.0,89.0,53%,3e-18,32.30,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555225.1?report=genbank&log$=prottop&blast_rank=26&RID=04RFV4UT016"",""XP_012555225.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Amphimedon queenslandica],Amphimedon queenslandica,73.2,73.2,72%,3e-12,24.20,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011402728.2?report=genbank&log$=prottop&blast_rank=27&RID=04RFV4UT016"",""XP_011402728.2"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Amphimedon queenslandica],Amphimedon queenslandica,70.9,70.9,69%,1e-11,24.64,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011403872.1?report=genbank&log$=prottop&blast_rank=28&RID=04RFV4UT016"",""XP_011403872.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like [Hydra vulgaris],Hydra vulgaris,60.1,60.1,49%,3e-08,27.89,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557533.1?report=genbank&log$=prottop&blast_rank=29&RID=04RFV4UT016"",""XP_012557533.1"")"



		


