ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000106617	PRKAG2	0.498523564813375	-1.381943940164	1.14179523467761	-1.72208681522319	1.03144114417702	-0.0265104655364033	0.292389096100104	0.243472443448755	0.324345524784992	0.37098979004948	0.462298902500627	0.790161052230364	-0.526467973662432	-0.228337400948487	0.0791825195152942	-1.4653566033794	0.21722053390619	-0.245268506535591	-1.62947733063219	-0.659870000984793	0.627337337723034	-0.167298540673693	-0.0131058337698746	0.45286888674774	0.0360609281632	0.229076709534548	-0.258907522509947	0.0152672388385058	0.352342170288608	0.182018202958434
ENSG00000148660	CAMK2G	-0.259529246269229	-1.10614017208029	0.895359901401484	-0.24602047979036	1.0623041107412	0.50104608986952	-0.308974428838674	0.542824889206319	0.851767958147338	0.643574005584957	0.677890407785947	-2.01058787300699	-0.888851171748624	-1.72753900969281	0.168133985457916	0.42643344137406	0.167330897216378	-0.470056295913009	-2.10335198235627	-0.36354277075303	0.465700126912962	-0.513444414777959	-0.377734261832783	0.680775609556114	0.293209030268176	-0.375988094840113	-1.09005596959093	-0.128906236891804	0.953448380292907	0.411191941053177
ENSG00000110092	CCND1	0.65350079184294	0.33915193409882	0.432645787363601	-3.62465211787472	1.11160774653085	-0.860424089239005	0.882837195636405	-0.428283266245204	0.078466843695985	0.885983385339237	-0.0474975442723918	0.204640362793345	-0.202575260007879	0.22396255608174	1.04562425249156	-3.08850909476183	1.18704883107054	-1.31210769332156	-0.187904057757456	0.812607200156694	1.1395143864062	0.832457346105792	1.18244439182762	-0.531633914175424	-0.0993738935893038	-0.0249577881146577	-1.82365845647078	0.987476539062382	-0.119568519405096	0.928442333262856
ENSG00000151067	CACNA1C	-0.152477529261475	-1.34729819197715	1.30827916617996	-2.28358682740302	2.22210891771036	-0.235240666797212	-0.40041331477947	0.785683375430113	1.90152308164312	0.941886356911719	0.586135189714614	1.05149965178915	-0.985829445538489	-1.99980387841826	0.672740677945213	-1.68526529531345	-0.400239819869985	-0.559216145776234	-1.74178696989136	0.825948858757941	1.07203001664603	-1.2005247930432	-0.630867047116572	-0.0526982192354396	0.0677988163826633	-0.0534863787117645	0.100460766004122	-0.719439500598378	2.69267866966294	0.148308525510969
ENSG00000123104	ITPR2	0.284372583716896	1.10631412367901	-0.183852130606494	-0.465176724432628	0.144290692742575	-0.456871535521422	0.601111938828535	0.396475085751549	0.399595292926979	0.26366395070618	0.553000757808632	-1.01994195426486	-0.337844327408752	0.455470887082665	0.316239968609697	-1.4811719216741	0.449332813677413	0.521782592971445	-0.6078857221179	-0.337676497985787	-0.105569253314949	1.24116224763372	0.821310514497241	0.197578922742041	0.0251392556384088	-0.38432582610978	-0.44860114271687	0.0666796452511429	0.294373050175291	0.559778431608769
ENSG00000169032	MAP2K1	0.470717707998642	-0.193463996607429	0.0495653798172506	-0.336364247510408	0.558065512062811	0.129041899951748	0.188765796190871	0.343731600762183	-0.212082645168877	0.0591455561873524	0.154239208144168	-0.929924439800158	-0.780024877265813	-0.253880918803884	0.443941554150219	0.358120711695811	0.389499108287058	0.122120159662343	-1.56754832486673	0.0516582582318868	-0.117489320760748	-0.126696047767273	-0.127810907928977	-0.168511431561943	0.0887950669440518	-0.582486263240426	-0.602995260185148	-0.102878278587635	0.311509788253173	0.345962247433285
ENSG00000137764	MAP2K5	0.228444892027378	0.112921592217209	0.290588427607076	-1.09644254144424	0.343188046332083	-0.234997740427345	0.261693423755781	0.604800969256526	0.275471978344009	-0.0454601451506081	0.517477930921742	-0.79937190355271	-0.72412926340452	-1.12475244783034	0.108874694276601	-0.0770083591528441	0.649842388351183	0.796367012523755	-0.941094499283432	0.163828277237373	0.0768814366486511	-0.194547288052416	0.425999612251414	-0.14837634458197	-0.055856302183954	-0.246076693185018	0.987790170465642	0.313581545151662	0.603214909174387	0.21125601215524
ENSG00000166501	PRKCB	-0.654108013913845	-1.65518321886999	0.793329119448825	2.79042898869658	-0.194860630499964	2.18088762203661	-1.29108330034491	-0.436978682224635	0.915024461572416	-0.652330758566393	0.255392815855804	-1.84263025319577	-1.4125279089817	-1.57015008484465	1.21723306108313	-2.12467108370232	-0.765745121959272	-1.73222797233713	-2.05606896581244	-1.3775690857244	0.137930848849735	-1.36026325030368	-0.760617181404835	1.68181194590375	3.03728735580812	-0.144499534034849	1.00999812446572	-1.16013173387811	-0.588105362467611	-0.664605495629543
ENSG00000067191	CACNB1	-0.611245341751049	-1.09307430169579	-0.19248556412178	-1.47866858683141	0.94296511555009	1.02518664132104	-0.331260689510332	0.502812706555452	-0.372108834149854	-0.895274287617521	0.320001817518678	-1.68919033118573	-1.52979454938517	-2.84681502992987	0.61042176940187	2.18647663369686	0.395389805178855	0.178935113041346	-2.04459746455332	0.419110554182112	0.168114875147222	-0.12490670895881	0.389547503622674	-0.825606976932094	-0.482040933391115	-1.29165844626323	0.678158333931268	0.442611556082046	0.204378850138212	-0.0152579252242373
ENSG00000154229	PRKCA	-0.654652330160422	1.52310673107315	0.787953500565723	-1.88208026857042	-0.375811331120394	1.21238482394068	-0.837462883379181	0.748682223453458	1.2698807644586	-0.0344667604501935	0.242055449579256	-1.5817243378759	0.0563971461867838	-0.671666852182361	0.144416229332058	-0.85587111677133	2.22770768628509	1.14418934358247	-1.09184628540442	0.427525400183839	0.884374480175802	-1.06646648849132	-0.0585688173420719	0.51162644326407	-0.104652996544268	0.152132022382575	-0.928004261262819	-0.500527328961337	1.28657820604421	0.224969962723654
ENSG00000067900	ROCK1	0.862722099463333	-0.484498563206272	0.845988623727935	-0.36029509090814	1.55406822419818	-1.2428804500075	0.615451462616025	0.674057507963542	0.254593941856885	0.539536320429692	0.960604031646074	-0.992383184732581	-0.98517825606196	-1.34921638908295	0.958625398553183	-1.1974902527577	1.24718548426252	0.595162840995305	-1.56422359373966	-0.398574097120984	0.196394643096316	-0.3135539486915	0.227229917566657	0.204326221976006	0.232937577559864	-0.183227308524192	-0.386307634953409	0.347171784872009	1.04543903771998	0.377949574629515
ENSG00000126934	MAP2K2	0.0291520927296549	0.0331999242774849	0.0364482079400501	0.0049942022171522	0.0338174081258736	-0.0694595727515984	0.0318370988717521	0.0364482079400501	0.0359078273425682	0.0355787301216594	0.0364482079400501	-0.156138218385718	-0.231265551156478	-0.196864831962136	0.0355879604759623	0.036402540504566	0.0364482079400501	0.0364482079400501	-0.136537773838336	0.0364482079400501	0.0364482079400501	0.0266547774777534	0.0364148371371709	0.0364482079400501	0.0364482079400501	0.0196392946085911	0.0364482079400501	0.0360526645878494	0.0364482079400501	0.0364482079400501
ENSG00000101333	PLCB4	0.484557738343405	-1.95419077897242	0.945540414418012	-2.86759317689446	1.10574925093569	-0.3170550413817	0.706291209857743	0.478114444566638	0.700505973274736	0.599803329452122	1.21671595606767	-0.220939084234061	-1.0566234415529	-2.73150934993457	0.425143671925509	-1.36644403435725	1.76938239196869	-0.780392728796212	-2.07126138815043	1.150335805208	0.739537633247301	1.35723865300429	0.201286844795871	-0.0169614234672623	-1.92346588561183	0.40387424301573	-0.275037754624936	1.17577224540393	1.04025876162131	0.399148946841706
ENSG00000197122	SRC	-0.220363627670493	1.00854936508407	1.47703777620169	-1.28990053198753	0.859797740375022	-0.757871632669245	-0.0331178167807712	1.47751789232905	1.24720603919563	0.872794541560282	1.21639939312524	-1.73300659537903	0.232645968989348	-2.01214854909241	0.781227101355463	-2.72188622961089	0.486698816178472	1.29417579799432	0.0642520357787369	0.861156908436952	1.50527164943047	-0.0967410243478012	0.208120436321443	1.06243998250938	0.489025873327152	1.1636565243414	1.54144218884666	0.270701675326885	1.58603485516717	1.34129658307603
ENSG00000157542	KCNJ6	-0.284685345262877	-0.283193929750024	-0.31232465814629	-0.321592874312231	-0.26942919141182	1.31855310572611	-0.301219566010021	-0.306340186013369	-0.282546373600417	-0.284042528854118	-0.319490758274526	-0.311820590623835	-0.281330231380074	-0.317190901695555	-0.253491424920398	-0.300409898933147	-0.300313675330815	-0.309477129250894	-0.0992520695772585	1.83309210574971	-0.17315210470269	-0.313579686698689	-0.27607746241878	-0.269910027974116	-0.182145356967068	-0.197417257801335	-0.190508080994803	-0.308019754173888	-0.296096610275296	-0.301933004109456
