Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: adenylate cyclase type 2-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,462,568,70%,1e-140,32.56,1064,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855356.1?report=genbank&log$=prottop&blast_rank=39&RID=0CP2UEXV016"",""XP_019855356.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,461,461,70%,4e-140,33.69,1054,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019862822.1?report=genbank&log$=prottop&blast_rank=40&RID=0CP2UEXV016"",""XP_019862822.1"")"
ADCY5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,422,1123,65%,4e-122,43.85,1592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1237752.1?report=genbank&log$=prottop&blast_rank=41&RID=0CP2UEXV016"",""CAH1237752.1"")"
Adenylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,373,741,70%,2e-108,34.41,1013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504486.4?report=genbank&log$=prottop&blast_rank=42&RID=0CP2UEXV016"",""NP_504486.4"")"
hypothetical protein OCBIM_22007318mg [Octopus bimaculoides],Octopus bimaculoides,372,459,61%,6e-105,38.13,1545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92075.1?report=genbank&log$=prottop&blast_rank=43&RID=0CP2UEXV016"",""KOF92075.1"")"
adenylate cyclase type 8-like isoform X1 [Ciona intestinalis],Ciona intestinalis,342,767,81%,2e-94,39.15,1626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696031.1?report=genbank&log$=prottop&blast_rank=44&RID=0CP2UEXV016"",""XP_026696031.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,271,373,45%,2e-78,42.02,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672747.1?report=genbank&log$=prottop&blast_rank=45&RID=0CP2UEXV016"",""XP_014672747.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,261,355,33%,5e-76,57.01,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672748.1?report=genbank&log$=prottop&blast_rank=46&RID=0CP2UEXV016"",""XP_014672748.1"")"
PREDICTED: adenylate cyclase type 9-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,257,345,56%,5e-72,32.28,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735526.1?report=genbank&log$=prottop&blast_rank=47&RID=0CP2UEXV016"",""XP_002735526.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,259,597,44%,2e-68,51.56,1109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019853721.1?report=genbank&log$=prottop&blast_rank=48&RID=0CP2UEXV016"",""XP_019853721.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,253,621,55%,3e-66,33.12,1250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266799.1?report=genbank&log$=prottop&blast_rank=49&RID=0CP2UEXV016"",""CAH1266799.1"")"
PREDICTED: adenylate cyclase type 1-like isoform X3 [Amphimedon queenslandica],Amphimedon queenslandica,251,565,50%,4e-66,33.70,1011,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855358.1?report=genbank&log$=prottop&blast_rank=50&RID=0CP2UEXV016"",""XP_019855358.1"")"
ADCY9 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,253,620,55%,4e-66,33.12,1286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266798.1?report=genbank&log$=prottop&blast_rank=51&RID=0CP2UEXV016"",""CAH1266798.1"")"
adenylate cyclase type 9-like [Branchiostoma floridae],Branchiostoma floridae,249,617,53%,6e-65,34.17,1288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681327.1?report=genbank&log$=prottop&blast_rank=52&RID=0CP2UEXV016"",""XP_035681327.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,247,645,42%,1e-64,41.25,1080,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504553.1?report=genbank&log$=prottop&blast_rank=53&RID=0CP2UEXV016"",""NP_504553.1"")"
adenylate cyclase type 9-like [Acropora millepora],Acropora millepora,245,628,55%,1e-63,33.71,1163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029182752.1?report=genbank&log$=prottop&blast_rank=54&RID=0CP2UEXV016"",""XP_029182752.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,219,293,25%,1e-62,58.51,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385530.1?report=genbank&log$=prottop&blast_rank=55&RID=0CP2UEXV016"",""XP_003385530.1"")"
adenylate cyclase type 9-like [Asterias rubens],Asterias rubens,226,315,43%,3e-61,38.08,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631337.1?report=genbank&log$=prottop&blast_rank=56&RID=0CP2UEXV016"",""XP_033631337.1"")"
adenylate cyclase type 9 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,223,302,42%,4e-60,37.86,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836844.1?report=genbank&log$=prottop&blast_rank=57&RID=0CP2UEXV016"",""XP_030836844.1"")"
hypothetical protein OCBIM_22035538mg [Octopus bimaculoides],Octopus bimaculoides,218,312,43%,2e-58,40.39,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF74879.1?report=genbank&log$=prottop&blast_rank=58&RID=0CP2UEXV016"",""KOF74879.1"")"
PREDICTED: adenylate cyclase type 9-like [Priapulus caudatus],Priapulus caudatus,217,305,41%,2e-58,36.81,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668759.1?report=genbank&log$=prottop&blast_rank=59&RID=0CP2UEXV016"",""XP_014668759.1"")"
PREDICTED: adenylate cyclase type 9-like [Octopus bimaculoides],Octopus bimaculoides,218,312,43%,3e-58,40.39,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014782073.1?report=genbank&log$=prottop&blast_rank=60&RID=0CP2UEXV016"",""XP_014782073.1"")"
hypothetical protein OCBIM_22016814mg [Octopus bimaculoides],Octopus bimaculoides,215,215,19%,1e-57,43.87,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF99370.1?report=genbank&log$=prottop&blast_rank=61&RID=0CP2UEXV016"",""KOF99370.1"")"
PREDICTED: adenylate cyclase type 5-like [Octopus bimaculoides],Octopus bimaculoides,215,215,19%,2e-57,43.87,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014775827.1?report=genbank&log$=prottop&blast_rank=62&RID=0CP2UEXV016"",""XP_014775827.1"")"
PREDICTED: adenylate cyclase type 9-like [Hydra vulgaris],Hydra vulgaris,224,481,51%,7e-57,32.21,1187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165335.1?report=genbank&log$=prottop&blast_rank=63&RID=0CP2UEXV016"",""XP_002165335.1"")"
adenylate cyclase type 9-like isoform X1 [Ciona intestinalis],Ciona intestinalis,221,474,69%,4e-56,27.63,1133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002129241.2?report=genbank&log$=prottop&blast_rank=64&RID=0CP2UEXV016"",""XP_002129241.2"")"
adenylate cyclase type 9-like isoform X3 [Ciona intestinalis],Ciona intestinalis,221,473,69%,5e-56,27.77,1106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018670297.1?report=genbank&log$=prottop&blast_rank=65&RID=0CP2UEXV016"",""XP_018670297.1"")"
adenylate cyclase type 9-like isoform X2 [Ciona intestinalis],Ciona intestinalis,218,471,69%,3e-55,27.68,1119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018670296.1?report=genbank&log$=prottop&blast_rank=66&RID=0CP2UEXV016"",""XP_018670296.1"")"
PREDICTED: adenylate cyclase type 9-like [Hydra vulgaris],Hydra vulgaris,213,483,52%,1e-53,32.86,1184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165241.2?report=genbank&log$=prottop&blast_rank=67&RID=0CP2UEXV016"",""XP_002165241.2"")"
hypothetical protein OCBIM_22016240mg [Octopus bimaculoides],Octopus bimaculoides,189,189,11%,1e-52,60.69,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF65174.1?report=genbank&log$=prottop&blast_rank=68&RID=0CP2UEXV016"",""KOF65174.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,208,394,49%,8e-52,35.38,1253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_497970.1?report=genbank&log$=prottop&blast_rank=69&RID=0CP2UEXV016"",""NP_497970.1"")"
adenylate cyclase type 9-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,197,197,19%,7e-50,42.91,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836850.1?report=genbank&log$=prottop&blast_rank=70&RID=0CP2UEXV016"",""XP_030836850.1"")"
adenylate cyclase type 9-like [Asterias rubens],Asterias rubens,186,186,19%,3e-46,40.93,709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033632435.1?report=genbank&log$=prottop&blast_rank=71&RID=0CP2UEXV016"",""XP_033632435.1"")"
ADCY5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,160,160,20%,2e-40,39.03,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1237754.1?report=genbank&log$=prottop&blast_rank=72&RID=0CP2UEXV016"",""CAH1237754.1"")"
PREDICTED: adenylate cyclase type 9-like [Amphimedon queenslandica],Amphimedon queenslandica,171,427,46%,3e-40,32.26,1313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385821.2?report=genbank&log$=prottop&blast_rank=73&RID=0CP2UEXV016"",""XP_003385821.2"")"
hypothetical protein OCBIM_22016241mg [Octopus bimaculoides],Octopus bimaculoides,149,149,6%,6e-40,82.28,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF65175.1?report=genbank&log$=prottop&blast_rank=74&RID=0CP2UEXV016"",""KOF65175.1"")"
hypothetical protein OCBIM_22003362mg [Octopus bimaculoides],Octopus bimaculoides,160,160,18%,2e-39,38.82,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF93849.1?report=genbank&log$=prottop&blast_rank=75&RID=0CP2UEXV016"",""KOF93849.1"")"
PREDICTED: adenylate cyclase type 9-like [Octopus bimaculoides],Octopus bimaculoides,160,160,18%,8e-39,38.82,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014768614.1?report=genbank&log$=prottop&blast_rank=76&RID=0CP2UEXV016"",""XP_014768614.1"")"
PREDICTED: adenylate cyclase type 6-like [Amphimedon queenslandica],Amphimedon queenslandica,148,148,13%,3e-38,43.58,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011409472.1?report=genbank&log$=prottop&blast_rank=77&RID=0CP2UEXV016"",""XP_011409472.1"")"
hypothetical protein OCBIM_22007320mg [Octopus bimaculoides],Octopus bimaculoides,141,141,6%,3e-37,83.54,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92077.1?report=genbank&log$=prottop&blast_rank=78&RID=0CP2UEXV016"",""KOF92077.1"")"
guanylyl cyclase [Dictyostelium discoideum AX3],Dictyostelium discoideum AX3,152,340,42%,2e-34,27.61,1486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB42641.1?report=genbank&log$=prottop&blast_rank=79&RID=0CP2UEXV016"",""CAB42641.1"")"
guanylyl cyclase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,152,339,42%,2e-34,27.61,1483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_643824.1?report=genbank&log$=prottop&blast_rank=80&RID=0CP2UEXV016"",""XP_643824.1"")"
uncharacterized protein LOC575279 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,136,229,35%,4e-30,31.64,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030842403.1?report=genbank&log$=prottop&blast_rank=81&RID=0CP2UEXV016"",""XP_030842403.1"")"
PREDICTED: adenylate cyclase type 4-like [Amphimedon queenslandica],Amphimedon queenslandica,121,121,8%,1e-29,54.13,109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019863444.1?report=genbank&log$=prottop&blast_rank=82&RID=0CP2UEXV016"",""XP_019863444.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,133,249,35%,5e-29,32.92,786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737042.1?report=genbank&log$=prottop&blast_rank=83&RID=0CP2UEXV016"",""XP_002737042.1"")"
atrial natriuretic peptide receptor 1-like [Asterias rubens],Asterias rubens,129,129,18%,2e-28,33.47,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638066.1?report=genbank&log$=prottop&blast_rank=84&RID=0CP2UEXV016"",""XP_033638066.1"")"
atrial natriuretic peptide receptor 1-like [Branchiostoma floridae],Branchiostoma floridae,130,225,34%,3e-28,33.76,652,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673239.1?report=genbank&log$=prottop&blast_rank=85&RID=0CP2UEXV016"",""XP_035673239.1"")"
hypothetical protein OCBIM_22002244mg [Octopus bimaculoides],Octopus bimaculoides,124,219,32%,3e-28,33.88,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF94270.1?report=genbank&log$=prottop&blast_rank=86&RID=0CP2UEXV016"",""KOF94270.1"")"
NPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,131,226,34%,4e-28,35.04,1077,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258052.1?report=genbank&log$=prottop&blast_rank=87&RID=0CP2UEXV016"",""CAH1258052.1"")"
hypothetical protein OCBIM_22039505mg [Octopus bimaculoides],Octopus bimaculoides,127,226,38%,4e-28,33.09,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF72379.1?report=genbank&log$=prottop&blast_rank=88&RID=0CP2UEXV016"",""KOF72379.1"")"
PREDICTED: atrial natriuretic peptide receptor 1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,131,246,36%,5e-28,35.15,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006816520.1?report=genbank&log$=prottop&blast_rank=89&RID=0CP2UEXV016"",""XP_006816520.1"")"
receptor guanylyl cyclase-like protein [Saccoglossus kowalevskii],Saccoglossus kowalevskii,127,234,34%,6e-28,34.58,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161643.1?report=genbank&log$=prottop&blast_rank=90&RID=0CP2UEXV016"",""NP_001161643.1"")"
guanylate cyclase soluble subunit beta-2-like [Branchiostoma floridae],Branchiostoma floridae,127,248,35%,7e-28,33.48,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035694144.1?report=genbank&log$=prottop&blast_rank=91&RID=0CP2UEXV016"",""XP_035694144.1"")"
nitrate regulatory protein-like isoform X2 [Acropora millepora],Acropora millepora,128,223,44%,7e-28,32.30,598,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029208318.1?report=genbank&log$=prottop&blast_rank=92&RID=0CP2UEXV016"",""XP_029208318.1"")"
uncharacterized protein LOC114971939 isoform X1 [Acropora millepora],Acropora millepora,128,223,44%,8e-28,32.30,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029208316.1?report=genbank&log$=prottop&blast_rank=93&RID=0CP2UEXV016"",""XP_029208316.1"")"
