Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
uncharacterized protein MONBRDRAFT_25538 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,358,358,95%,2e-120,53.51,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745847.1?report=genbank&log$=prottop&blast_rank=19&RID=VKF0PK8J016"",""XP_001745847.1"")"
GBA1_EMENI Guanine nucleotide-binding protein alpha subunit [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,355,355,98%,4e-119,50.42,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_658255.1?report=genbank&log$=prottop&blast_rank=20&RID=VKF0PK8J016"",""XP_658255.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Asterias rubens],Asterias rubens,351,351,98%,1e-117,50.00,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626148.1?report=genbank&log$=prottop&blast_rank=21&RID=VKF0PK8J016"",""XP_033626148.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,351,351,98%,1e-117,49.58,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825080.1?report=genbank&log$=prottop&blast_rank=22&RID=VKF0PK8J016"",""XP_006825080.1"")"
guanine nucleotide-binding protein G(i) subunit alpha [Asterias rubens],Asterias rubens,350,350,98%,3e-117,52.26,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033646766.1?report=genbank&log$=prottop&blast_rank=23&RID=VKF0PK8J016"",""XP_033646766.1"")"
guanine nucleotide-binding protein subunit alpha-12-like [Acropora millepora],Acropora millepora,350,350,97%,3e-117,49.29,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029179644.1?report=genbank&log$=prottop&blast_rank=24&RID=VKF0PK8J016"",""XP_029179644.1"")"
guanine nucleotide-binding protein G(i) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,347,347,98%,3e-116,52.26,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001475.1?report=genbank&log$=prottop&blast_rank=25&RID=VKF0PK8J016"",""NP_001001475.1"")"
uncharacterized protein MONBRDRAFT_37969 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,348,348,95%,3e-116,48.84,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001747790.1?report=genbank&log$=prottop&blast_rank=26&RID=VKF0PK8J016"",""XP_001747790.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,347,347,98%,5e-116,51.98,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730529.1?report=genbank&log$=prottop&blast_rank=27&RID=VKF0PK8J016"",""XP_002730529.1"")"
guanine nucleotide-binding protein G(o) subunit alpha [Salpingoeca rosetta],Salpingoeca rosetta,346,346,98%,1e-115,48.16,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991325.1?report=genbank&log$=prottop&blast_rank=28&RID=VKF0PK8J016"",""XP_004991325.1"")"
G protein a subunit o class [Octopus vulgaris],Octopus vulgaris,345,345,98%,3e-115,49.44,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93637.1?report=genbank&log$=prottop&blast_rank=29&RID=VKF0PK8J016"",""BAA93637.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha [Priapulus caudatus],Priapulus caudatus,344,344,98%,4e-115,48.02,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014680859.1?report=genbank&log$=prottop&blast_rank=30&RID=VKF0PK8J016"",""XP_014680859.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha isoform X2 [Octopus bimaculoides],Octopus bimaculoides,344,344,98%,5e-115,49.15,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014788274.1?report=genbank&log$=prottop&blast_rank=31&RID=VKF0PK8J016"",""XP_014788274.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha [Priapulus caudatus],Priapulus caudatus,342,342,98%,4e-114,48.02,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677622.1?report=genbank&log$=prottop&blast_rank=32&RID=VKF0PK8J016"",""XP_014677622.1"")"
guanine nucleotide-binding protein G(o) subunit alpha isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,342,342,98%,5e-114,48.87,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003728483.1?report=genbank&log$=prottop&blast_rank=33&RID=VKF0PK8J016"",""XP_003728483.1"")"
Guanine nucleotide-binding protein G(o) subunit alpha [Caenorhabditis elegans],Caenorhabditis elegans,342,342,98%,5e-114,48.02,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_492108.1?report=genbank&log$=prottop&blast_rank=34&RID=VKF0PK8J016"",""NP_492108.1"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X1 [Branchiostoma floridae],Branchiostoma floridae,341,341,98%,8e-114,51.13,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675477.1?report=genbank&log$=prottop&blast_rank=35&RID=VKF0PK8J016"",""XP_035675477.1"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X2 [Branchiostoma floridae],Branchiostoma floridae,340,340,98%,3e-113,51.13,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675478.1?report=genbank&log$=prottop&blast_rank=36&RID=VKF0PK8J016"",""XP_035675478.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha isoform X1 [Octopus bimaculoides],Octopus bimaculoides,340,340,98%,3e-113,48.60,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014788266.1?report=genbank&log$=prottop&blast_rank=37&RID=VKF0PK8J016"",""XP_014788266.1"")"
guanine nucleotide-binding protein G(o) subunit alpha isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,341,341,98%,3e-113,48.87,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011661817.1?report=genbank&log$=prottop&blast_rank=38&RID=VKF0PK8J016"",""XP_011661817.1"")"
guanine nucleotide-binding protein subunit alpha-13-like [Asterias rubens],Asterias rubens,339,339,97%,5e-113,47.44,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631109.1?report=genbank&log$=prottop&blast_rank=39&RID=VKF0PK8J016"",""XP_033631109.1"")"
LOW QUALITY PROTEIN: guanine nucleotide-binding protein G(i) subunit alpha [Acropora millepora],Acropora millepora,338,338,98%,9e-113,50.70,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029212181.2?report=genbank&log$=prottop&blast_rank=40&RID=VKF0PK8J016"",""XP_029212181.2"")"
G-o protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,337,337,98%,2e-112,47.46,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28059.1?report=genbank&log$=prottop&blast_rank=41&RID=VKF0PK8J016"",""AAA28059.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,337,337,98%,2e-112,47.74,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035679471.1?report=genbank&log$=prottop&blast_rank=42&RID=VKF0PK8J016"",""XP_035679471.1"")"
hypothetical protein HYE67_003761 [Fusarium culmorum],Fusarium culmorum,338,338,94%,3e-112,50.44,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC61530.1?report=genbank&log$=prottop&blast_rank=43&RID=VKF0PK8J016"",""QPC61530.1"")"
Guanine nucleotide-binding protein alpha-16 subunit [Caenorhabditis elegans],Caenorhabditis elegans,337,337,98%,6e-112,48.49,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_490790.1?report=genbank&log$=prottop&blast_rank=44&RID=VKF0PK8J016"",""NP_490790.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Priapulus caudatus],Priapulus caudatus,335,335,98%,2e-111,51.13,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676585.1?report=genbank&log$=prottop&blast_rank=45&RID=VKF0PK8J016"",""XP_014676585.1"")"
G protein alpha subunit Gi isoform X2 [Ciona intestinalis],Ciona intestinalis,335,335,98%,3e-111,50.28,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009862342.1?report=genbank&log$=prottop&blast_rank=46&RID=VKF0PK8J016"",""XP_009862342.1"")"
guanine nucleotide-binding protein G(i) subunit alpha-like [Ciona intestinalis],Ciona intestinalis,332,332,95%,3e-110,48.01,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009861912.1?report=genbank&log$=prottop&blast_rank=47&RID=VKF0PK8J016"",""XP_009861912.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha [Hydra vulgaris],Hydra vulgaris,332,332,98%,3e-110,49.44,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557495.1?report=genbank&log$=prottop&blast_rank=48&RID=VKF0PK8J016"",""XP_012557495.1"")"
guanine nucleotide binding protein [Salpingoeca rosetta],Salpingoeca rosetta,331,331,98%,7e-110,47.44,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997674.1?report=genbank&log$=prottop&blast_rank=49&RID=VKF0PK8J016"",""XP_004997674.1"")"
G-protein subunit alpha 1 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,331,331,96%,7e-110,46.38,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_639105.1?report=genbank&log$=prottop&blast_rank=50&RID=VKF0PK8J016"",""XP_639105.1"")"
guanine nucleotide-binding protein subunit alpha-13-like [Asterias rubens],Asterias rubens,331,331,97%,8e-110,46.72,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631129.1?report=genbank&log$=prottop&blast_rank=51&RID=VKF0PK8J016"",""XP_033631129.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like isoform X1 [Acropora millepora],Acropora millepora,328,328,98%,9e-109,49.44,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196011.1?report=genbank&log$=prottop&blast_rank=52&RID=VKF0PK8J016"",""XP_029196011.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Octopus bimaculoides],Octopus bimaculoides,327,327,98%,2e-108,48.02,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777779.1?report=genbank&log$=prottop&blast_rank=53&RID=VKF0PK8J016"",""XP_014777779.1"")"
G protein alpha subunit i class [Octopus vulgaris],Octopus vulgaris,325,325,98%,2e-107,47.74,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93636.1?report=genbank&log$=prottop&blast_rank=54&RID=VKF0PK8J016"",""BAA93636.1"")"
Guanine nucleotide-binding protein alpha-7 subunit [Caenorhabditis elegans],Caenorhabditis elegans,325,325,98%,2e-107,46.46,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_501921.1?report=genbank&log$=prottop&blast_rank=55&RID=VKF0PK8J016"",""NP_501921.1"")"
G protein alpha subunit Gi [Ciona intestinalis],Ciona intestinalis,325,325,98%,2e-107,49.44,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027619.1?report=genbank&log$=prottop&blast_rank=56&RID=VKF0PK8J016"",""NP_001027619.1"")"
PREDICTED: guanine nucleotide-binding protein subunit alpha-12 [Hydra vulgaris],Hydra vulgaris,321,321,98%,7e-106,46.67,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002163929.2?report=genbank&log$=prottop&blast_rank=57&RID=VKF0PK8J016"",""XP_002163929.2"")"
guanine nucleotide-binding protein G(12) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,320,320,98%,2e-105,45.40,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001476.1?report=genbank&log$=prottop&blast_rank=58&RID=VKF0PK8J016"",""NP_001001476.1"")"
Guanine nucleotide-binding protein alpha-17 subunit [Caenorhabditis elegans],Caenorhabditis elegans,320,320,98%,2e-105,45.10,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506290.1?report=genbank&log$=prottop&blast_rank=59&RID=VKF0PK8J016"",""NP_506290.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,320,320,98%,2e-105,47.37,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730534.1?report=genbank&log$=prottop&blast_rank=60&RID=VKF0PK8J016"",""XP_002730534.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,318,318,96%,6e-105,45.87,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78238.1?report=genbank&log$=prottop&blast_rank=61&RID=VKF0PK8J016"",""AAN78238.1"")"
PREDICTED: guanine nucleotide-binding protein subunit alpha-12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,318,318,96%,7e-105,46.29,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735663.2?report=genbank&log$=prottop&blast_rank=62&RID=VKF0PK8J016"",""XP_002735663.2"")"
PREDICTED: guanine nucleotide-binding protein subunit alpha-12-like [Priapulus caudatus],Priapulus caudatus,317,317,97%,3e-104,44.89,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661526.1?report=genbank&log$=prottop&blast_rank=63&RID=VKF0PK8J016"",""XP_014661526.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,314,314,98%,4e-103,43.89,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384511.1?report=genbank&log$=prottop&blast_rank=64&RID=VKF0PK8J016"",""XP_003384511.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,313,313,95%,6e-103,45.53,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78232.1?report=genbank&log$=prottop&blast_rank=65&RID=VKF0PK8J016"",""AAN78232.1"")"
guanine nucleotide-binding protein subunit alpha-12-like [Branchiostoma floridae],Branchiostoma floridae,315,315,97%,9e-103,45.51,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035695062.1?report=genbank&log$=prottop&blast_rank=66&RID=VKF0PK8J016"",""XP_035695062.1"")"
guanine nucleotide-binding protein G(k) subunit alpha-like [Ciona intestinalis],Ciona intestinalis,313,313,98%,1e-102,44.48,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696365.1?report=genbank&log$=prottop&blast_rank=67&RID=VKF0PK8J016"",""XP_026696365.1"")"
G protein alpha subunit Gi isoform X1 [Ciona intestinalis],Ciona intestinalis,314,314,98%,1e-102,45.34,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691426.1?report=genbank&log$=prottop&blast_rank=68&RID=VKF0PK8J016"",""XP_026691426.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,312,312,95%,1e-102,45.66,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78231.1?report=genbank&log$=prottop&blast_rank=69&RID=VKF0PK8J016"",""AAN78231.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Hydra vulgaris],Hydra vulgaris,312,312,98%,1e-102,45.63,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002164313.3?report=genbank&log$=prottop&blast_rank=70&RID=VKF0PK8J016"",""XP_002164313.3"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,311,311,94%,5e-102,45.51,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78230.1?report=genbank&log$=prottop&blast_rank=71&RID=VKF0PK8J016"",""AAN78230.1"")"
Guanine nucleotide-binding protein alpha-4 subunit [Caenorhabditis elegans],Caenorhabditis elegans,310,310,95%,2e-101,45.45,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499921.2?report=genbank&log$=prottop&blast_rank=72&RID=VKF0PK8J016"",""NP_499921.2"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,308,308,94%,6e-101,45.32,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78234.1?report=genbank&log$=prottop&blast_rank=73&RID=VKF0PK8J016"",""AAN78234.1"")"
guanine nucleotide-binding protein G(t) subunit alpha-3-like [Asterias rubens],Asterias rubens,308,308,95%,3e-100,44.70,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643600.1?report=genbank&log$=prottop&blast_rank=74&RID=VKF0PK8J016"",""XP_033643600.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,306,306,98%,7e-100,44.88,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035695512.1?report=genbank&log$=prottop&blast_rank=75&RID=VKF0PK8J016"",""XP_035695512.1"")"
LOW QUALITY PROTEIN: guanine nucleotide-binding protein subunit alpha-13-like [Ciona intestinalis],Ciona intestinalis,298,298,99%,7e-97,45.30,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004227219.1?report=genbank&log$=prottop&blast_rank=76&RID=VKF0PK8J016"",""XP_004227219.1"")"
G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,296,296,98%,4e-96,43.06,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28060.1?report=genbank&log$=prottop&blast_rank=77&RID=VKF0PK8J016"",""AAA28060.1"")"
hypothetical protein AN1016.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,295,295,98%,7e-96,44.41,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_658620.1?report=genbank&log$=prottop&blast_rank=78&RID=VKF0PK8J016"",""XP_658620.1"")"
hypothetical protein OCBIM_22029465mg [Octopus bimaculoides],Octopus bimaculoides,294,294,83%,7e-96,49.50,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF97453.1?report=genbank&log$=prottop&blast_rank=79&RID=VKF0PK8J016"",""KOF97453.1"")"
Guanine nucleotide-binding protein alpha-3 subunit [Fusarium culmorum],Fusarium culmorum,295,295,98%,9e-96,43.98,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD01873.1?report=genbank&log$=prottop&blast_rank=80&RID=VKF0PK8J016"",""PTD01873.1"")"
Guanine nucleotide-binding protein alpha-1 subunit [Caenorhabditis elegans],Caenorhabditis elegans,295,295,98%,1e-95,42.78,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_505840.1?report=genbank&log$=prottop&blast_rank=81&RID=VKF0PK8J016"",""NP_505840.1"")"
G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,294,294,98%,2e-95,41.24,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28061.1?report=genbank&log$=prottop&blast_rank=82&RID=VKF0PK8J016"",""AAA28061.1"")"
Guanine nucleotide-binding protein alpha-3 subunit [Caenorhabditis elegans],Caenorhabditis elegans,293,293,98%,4e-95,41.24,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001309498.1?report=genbank&log$=prottop&blast_rank=83&RID=VKF0PK8J016"",""NP_001309498.1"")"
heterotrimeric G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,293,293,98%,5e-95,41.24,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAG32079.1?report=genbank&log$=prottop&blast_rank=84&RID=VKF0PK8J016"",""AAG32079.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Octopus bimaculoides],Octopus bimaculoides,292,292,98%,1e-94,43.77,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014775701.1?report=genbank&log$=prottop&blast_rank=85&RID=VKF0PK8J016"",""XP_014775701.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,290,290,83%,2e-94,51.50,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52662.1?report=genbank&log$=prottop&blast_rank=86&RID=VKF0PK8J016"",""BAJ52662.1"")"
G-protein subunit alpha 2 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,287,287,95%,2e-92,42.45,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_643229.1?report=genbank&log$=prottop&blast_rank=87&RID=VKF0PK8J016"",""XP_643229.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,285,285,83%,2e-92,49.34,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52664.1?report=genbank&log$=prottop&blast_rank=88&RID=VKF0PK8J016"",""BAJ52664.1"")"
guanine nucleotide-binding protein G(o) subunit alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,282,282,98%,2e-90,42.38,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840056.1?report=genbank&log$=prottop&blast_rank=89&RID=VKF0PK8J016"",""XP_030840056.1"")"
G protein a subunit 4 [Hydra vulgaris],Hydra vulgaris,280,280,83%,2e-90,49.17,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA81696.1?report=genbank&log$=prottop&blast_rank=90&RID=VKF0PK8J016"",""BAA81696.1"")"
