Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: adenylate cyclase type 9-like [Octopus bimaculoides],Octopus bimaculoides,350,430,59%,3e-105,38.00,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014782073.1?report=genbank&log$=prottop&blast_rank=17&RID=0CPEVZ5C013"",""XP_014782073.1"")"
hypothetical protein OCBIM_22035538mg [Octopus bimaculoides],Octopus bimaculoides,350,430,59%,3e-105,38.00,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF74879.1?report=genbank&log$=prottop&blast_rank=18&RID=0CPEVZ5C013"",""KOF74879.1"")"
adenylate cyclase type 8-like isoform X1 [Ciona intestinalis],Ciona intestinalis,369,454,92%,3e-103,28.04,1626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696031.1?report=genbank&log$=prottop&blast_rank=19&RID=0CPEVZ5C013"",""XP_026696031.1"")"
PREDICTED: adenylate cyclase type 9-like [Hydra vulgaris],Hydra vulgaris,313,596,79%,5e-86,32.71,1187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165335.1?report=genbank&log$=prottop&blast_rank=20&RID=0CPEVZ5C013"",""XP_002165335.1"")"
hypothetical protein OCBIM_22003362mg [Octopus bimaculoides],Octopus bimaculoides,291,291,28%,1e-84,44.07,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF93849.1?report=genbank&log$=prottop&blast_rank=21&RID=0CPEVZ5C013"",""KOF93849.1"")"
PREDICTED: adenylate cyclase type 9-like [Octopus bimaculoides],Octopus bimaculoides,292,292,40%,2e-84,37.43,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014768614.1?report=genbank&log$=prottop&blast_rank=22&RID=0CPEVZ5C013"",""XP_014768614.1"")"
PREDICTED: adenylate cyclase type 9-like [Amphimedon queenslandica],Amphimedon queenslandica,263,645,75%,7e-69,32.52,1313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385821.2?report=genbank&log$=prottop&blast_rank=23&RID=0CPEVZ5C013"",""XP_003385821.2"")"
adenylate cyclase type 5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,246,451,50%,9e-64,40.98,1208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846084.1?report=genbank&log$=prottop&blast_rank=24&RID=0CPEVZ5C013"",""XP_030846084.1"")"
adenylate cyclase type 8-like [Branchiostoma floridae],Branchiostoma floridae,245,557,74%,4e-63,32.19,1753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660331.1?report=genbank&log$=prottop&blast_rank=25&RID=0CPEVZ5C013"",""XP_035660331.1"")"
ADCY8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,239,547,74%,3e-61,32.85,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248161.1?report=genbank&log$=prottop&blast_rank=26&RID=0CPEVZ5C013"",""CAH1248161.1"")"
PREDICTED: adenylate cyclase type 1-like [Priapulus caudatus],Priapulus caudatus,237,520,49%,2e-60,34.67,1703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661660.1?report=genbank&log$=prottop&blast_rank=27&RID=0CPEVZ5C013"",""XP_014661660.1"")"
PREDICTED: adenylate cyclase type 8-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,231,441,63%,1e-58,29.87,1554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820732.1?report=genbank&log$=prottop&blast_rank=28&RID=0CPEVZ5C013"",""XP_006820732.1"")"
PREDICTED: uncharacterized protein LOC106868905 [Octopus bimaculoides],Octopus bimaculoides,227,582,47%,2e-57,42.75,1850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014769851.1?report=genbank&log$=prottop&blast_rank=29&RID=0CPEVZ5C013"",""XP_014769851.1"")"
adenylate cyclase type 6 [Ciona intestinalis],Ciona intestinalis,223,423,45%,2e-56,36.97,1222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026693427.1?report=genbank&log$=prottop&blast_rank=30&RID=0CPEVZ5C013"",""XP_026693427.1"")"
PREDICTED: adenylate cyclase type 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,221,558,45%,4e-56,47.55,1045,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825139.1?report=genbank&log$=prottop&blast_rank=31&RID=0CPEVZ5C013"",""XP_006825139.1"")"
adenylate cyclase type 2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,220,602,46%,9e-56,39.05,1143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831599.1?report=genbank&log$=prottop&blast_rank=32&RID=0CPEVZ5C013"",""XP_030831599.1"")"
PREDICTED: adenylate cyclase type 2-like [Hydra vulgaris],Hydra vulgaris,216,382,34%,1e-55,45.42,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004206359.2?report=genbank&log$=prottop&blast_rank=33&RID=0CPEVZ5C013"",""XP_004206359.2"")"
adenylate cyclase type 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,219,589,46%,1e-55,39.05,1165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831597.1?report=genbank&log$=prottop&blast_rank=34&RID=0CPEVZ5C013"",""XP_030831597.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,218,593,52%,7e-55,39.52,1178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850469.1?report=genbank&log$=prottop&blast_rank=35&RID=0CPEVZ5C013"",""XP_019850469.1"")"
adenylate cyclase type 2-like isoform X1 [Asterias rubens],Asterias rubens,217,507,45%,1e-54,38.81,1164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626705.1?report=genbank&log$=prottop&blast_rank=36&RID=0CPEVZ5C013"",""XP_033626705.1"")"
adenylate cyclase type 2-like isoform X2 [Asterias rubens],Asterias rubens,216,506,45%,1e-54,38.81,1121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626706.1?report=genbank&log$=prottop&blast_rank=37&RID=0CPEVZ5C013"",""XP_033626706.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,577,52%,2e-54,41.08,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268866.1?report=genbank&log$=prottop&blast_rank=38&RID=0CPEVZ5C013"",""CAH1268866.1"")"
ADCY2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,577,49%,2e-54,41.58,1136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1268842.1?report=genbank&log$=prottop&blast_rank=39&RID=0CPEVZ5C013"",""CAH1268842.1"")"
adenylate cyclase type 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,214,568,49%,4e-54,43.01,976,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678763.1?report=genbank&log$=prottop&blast_rank=40&RID=0CPEVZ5C013"",""XP_035678763.1"")"
adenylate cyclase type 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,213,564,48%,4e-54,43.01,903,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035678764.1?report=genbank&log$=prottop&blast_rank=41&RID=0CPEVZ5C013"",""XP_035678764.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,199,264,33%,2e-53,43.89,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672747.1?report=genbank&log$=prottop&blast_rank=42&RID=0CPEVZ5C013"",""XP_014672747.1"")"
adenylate cyclase type 5-like [Branchiostoma floridae],Branchiostoma floridae,212,420,38%,2e-53,41.24,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689810.1?report=genbank&log$=prottop&blast_rank=43&RID=0CPEVZ5C013"",""XP_035689810.1"")"
adenylate cyclase [Ciona intestinalis],Ciona intestinalis,201,201,19%,3e-53,44.40,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAP91729.1?report=genbank&log$=prottop&blast_rank=44&RID=0CPEVZ5C013"",""AAP91729.1"")"
ADCY3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,210,498,59%,8e-53,30.00,1037,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1248162.1?report=genbank&log$=prottop&blast_rank=45&RID=0CPEVZ5C013"",""CAH1248162.1"")"
adenylate cyclase type 3-like [Branchiostoma floridae],Branchiostoma floridae,208,493,55%,3e-52,31.85,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659644.1?report=genbank&log$=prottop&blast_rank=46&RID=0CPEVZ5C013"",""XP_035659644.1"")"
adenylate cyclase type 3-like [Acropora millepora],Acropora millepora,209,486,52%,3e-52,45.06,1160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044181646.1?report=genbank&log$=prottop&blast_rank=47&RID=0CPEVZ5C013"",""XP_044181646.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,207,544,53%,9e-52,46.40,1109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019853721.1?report=genbank&log$=prottop&blast_rank=48&RID=0CPEVZ5C013"",""XP_019853721.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,206,540,42%,1e-51,41.37,1048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855357.1?report=genbank&log$=prottop&blast_rank=49&RID=0CPEVZ5C013"",""XP_019855357.1"")"
PREDICTED: adenylate cyclase type 3 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,206,402,65%,2e-51,31.50,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734095.1?report=genbank&log$=prottop&blast_rank=50&RID=0CPEVZ5C013"",""XP_002734095.1"")"
PREDICTED: adenylate cyclase type 5-like [Hydra vulgaris],Hydra vulgaris,206,399,64%,2e-51,35.14,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556398.1?report=genbank&log$=prottop&blast_rank=51&RID=0CPEVZ5C013"",""XP_012556398.1"")"
adenylate cyclase type 3-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,206,467,57%,2e-51,43.07,1087,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829913.1?report=genbank&log$=prottop&blast_rank=52&RID=0CPEVZ5C013"",""XP_030829913.1"")"
PREDICTED: adenylate cyclase type 2-like [Amphimedon queenslandica],Amphimedon queenslandica,204,469,48%,7e-51,39.57,1054,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019862822.1?report=genbank&log$=prottop&blast_rank=53&RID=0CPEVZ5C013"",""XP_019862822.1"")"
PREDICTED: adenylate cyclase type 5-like [Priapulus caudatus],Priapulus caudatus,204,400,41%,9e-51,41.75,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676369.1?report=genbank&log$=prottop&blast_rank=54&RID=0CPEVZ5C013"",""XP_014676369.1"")"
PREDICTED: adenylate cyclase type 7-like [Amphimedon queenslandica],Amphimedon queenslandica,184,248,26%,2e-50,48.78,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385530.1?report=genbank&log$=prottop&blast_rank=55&RID=0CPEVZ5C013"",""XP_003385530.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,202,529,42%,4e-50,40.21,1064,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855356.1?report=genbank&log$=prottop&blast_rank=56&RID=0CPEVZ5C013"",""XP_019855356.1"")"
PREDICTED: adenylate cyclase type 3-like [Priapulus caudatus],Priapulus caudatus,186,186,18%,1e-49,40.80,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672748.1?report=genbank&log$=prottop&blast_rank=57&RID=0CPEVZ5C013"",""XP_014672748.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X2 [Priapulus caudatus],Priapulus caudatus,199,472,40%,2e-49,43.13,1085,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671437.1?report=genbank&log$=prottop&blast_rank=58&RID=0CPEVZ5C013"",""XP_014671437.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,199,472,40%,3e-49,43.13,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671439.1?report=genbank&log$=prottop&blast_rank=59&RID=0CPEVZ5C013"",""XP_014671439.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X4 [Priapulus caudatus],Priapulus caudatus,199,471,40%,3e-49,43.13,1056,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671440.1?report=genbank&log$=prottop&blast_rank=60&RID=0CPEVZ5C013"",""XP_014671440.1"")"
PREDICTED: adenylate cyclase type 2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,199,472,40%,3e-49,43.13,1113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671436.1?report=genbank&log$=prottop&blast_rank=61&RID=0CPEVZ5C013"",""XP_014671436.1"")"
adenylate cyclase type 3-like [Asterias rubens],Asterias rubens,199,549,61%,4e-49,36.84,1073,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640430.1?report=genbank&log$=prottop&blast_rank=62&RID=0CPEVZ5C013"",""XP_033640430.1"")"
PREDICTED: LOW QUALITY PROTEIN: adenylate cyclase type 5-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,197,392,41%,3e-48,50.67,1880,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819097.1?report=genbank&log$=prottop&blast_rank=63&RID=0CPEVZ5C013"",""XP_006819097.1"")"
hypothetical protein OCBIM_22007318mg [Octopus bimaculoides],Octopus bimaculoides,194,260,31%,2e-47,42.50,1545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92075.1?report=genbank&log$=prottop&blast_rank=64&RID=0CPEVZ5C013"",""KOF92075.1"")"
adenylate cyclase type 5-like [Acropora millepora],Acropora millepora,190,374,41%,4e-47,35.73,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044166329.1?report=genbank&log$=prottop&blast_rank=65&RID=0CPEVZ5C013"",""XP_044166329.1"")"
Adenylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,190,439,55%,2e-46,42.11,1013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504486.4?report=genbank&log$=prottop&blast_rank=66&RID=0CPEVZ5C013"",""NP_504486.4"")"
PREDICTED: adenylate cyclase type 1-like isoform X3 [Amphimedon queenslandica],Amphimedon queenslandica,185,513,38%,8e-45,48.08,1011,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855358.1?report=genbank&log$=prottop&blast_rank=67&RID=0CPEVZ5C013"",""XP_019855358.1"")"
PREDICTED: adenylate cyclase type 2-like [Priapulus caudatus],Priapulus caudatus,184,431,39%,1e-44,38.85,1094,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665401.1?report=genbank&log$=prottop&blast_rank=68&RID=0CPEVZ5C013"",""XP_014665401.1"")"
PREDICTED: adenylate cyclase type 6-like [Octopus bimaculoides],Octopus bimaculoides,181,322,38%,2e-44,56.00,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789025.1?report=genbank&log$=prottop&blast_rank=69&RID=0CPEVZ5C013"",""XP_014789025.1"")"
Adenylyl CYclase [Caenorhabditis elegans],Caenorhabditis elegans,183,519,37%,3e-44,40.00,1080,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504553.1?report=genbank&log$=prottop&blast_rank=70&RID=0CPEVZ5C013"",""NP_504553.1"")"
ADCY5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,147,357,34%,8e-33,49.65,1592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1237752.1?report=genbank&log$=prottop&blast_rank=71&RID=0CPEVZ5C013"",""CAH1237752.1"")"
hypothetical protein OCBIM_22016240mg [Octopus bimaculoides],Octopus bimaculoides,130,130,11%,3e-32,49.66,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF65174.1?report=genbank&log$=prottop&blast_rank=72&RID=0CPEVZ5C013"",""KOF65174.1"")"
guanylyl cyclase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,130,400,33%,2e-27,34.29,1483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_643824.1?report=genbank&log$=prottop&blast_rank=73&RID=0CPEVZ5C013"",""XP_643824.1"")"
guanylyl cyclase [Dictyostelium discoideum AX3],Dictyostelium discoideum AX3,129,400,33%,2e-27,34.29,1486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB42641.1?report=genbank&log$=prottop&blast_rank=74&RID=0CPEVZ5C013"",""CAB42641.1"")"
hypothetical protein OCBIM_22007320mg [Octopus bimaculoides],Octopus bimaculoides,112,156,12%,5e-27,62.03,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF92077.1?report=genbank&log$=prottop&blast_rank=75&RID=0CPEVZ5C013"",""KOF92077.1"")"
hypothetical protein OCBIM_22016241mg [Octopus bimaculoides],Octopus bimaculoides,110,110,5%,3e-26,63.29,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF65175.1?report=genbank&log$=prottop&blast_rank=76&RID=0CPEVZ5C013"",""KOF65175.1"")"
PREDICTED: adenylate cyclase type 6-like [Amphimedon queenslandica],Amphimedon queenslandica,114,114,13%,3e-26,35.29,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011409472.1?report=genbank&log$=prottop&blast_rank=77&RID=0CPEVZ5C013"",""XP_011409472.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,122,227,35%,4e-26,32.29,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824413.1?report=genbank&log$=prottop&blast_rank=78&RID=0CPEVZ5C013"",""XP_006824413.1"")"
uncharacterized protein PTSG_00667 [Salpingoeca rosetta],Salpingoeca rosetta,124,247,35%,4e-26,36.36,873,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004998135.1?report=genbank&log$=prottop&blast_rank=79&RID=0CPEVZ5C013"",""XP_004998135.1"")"
adenylyl cyclase aggregation protein [Dictyostelium discoideum],Dictyostelium discoideum,124,230,36%,8e-26,30.74,1407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA33163.1?report=genbank&log$=prottop&blast_rank=80&RID=0CPEVZ5C013"",""AAA33163.1"")"
adenylyl cyclase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,124,229,36%,8e-26,30.74,1407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640636.2?report=genbank&log$=prottop&blast_rank=81&RID=0CPEVZ5C013"",""XP_640636.2"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,122,236,35%,1e-25,30.74,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267968.1?report=genbank&log$=prottop&blast_rank=82&RID=0CPEVZ5C013"",""CAH1267968.1"")"
guanylate cyclase soluble subunit beta-1-like [Branchiostoma floridae],Branchiostoma floridae,120,234,35%,2e-25,30.74,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681741.1?report=genbank&log$=prottop&blast_rank=83&RID=0CPEVZ5C013"",""XP_035681741.1"")"
NO-insensitive guanylyl cyclase III [Salpingoeca rosetta],Salpingoeca rosetta,121,228,36%,3e-25,32.25,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997875.1?report=genbank&log$=prottop&blast_rank=84&RID=0CPEVZ5C013"",""XP_004997875.1"")"
PREDICTED: soluble guanylate cyclase 88E-like [Amphimedon queenslandica],Amphimedon queenslandica,120,231,37%,7e-25,31.60,877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003387397.1?report=genbank&log$=prottop&blast_rank=85&RID=0CPEVZ5C013"",""XP_003387397.1"")"
hypothetical protein OCBIM_22039505mg [Octopus bimaculoides],Octopus bimaculoides,117,208,34%,9e-25,31.37,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF72379.1?report=genbank&log$=prottop&blast_rank=86&RID=0CPEVZ5C013"",""KOF72379.1"")"
hypothetical protein OCBIM_22030360mg [Octopus bimaculoides],Octopus bimaculoides,120,120,17%,1e-24,35.08,1053,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF78740.1?report=genbank&log$=prottop&blast_rank=87&RID=0CPEVZ5C013"",""KOF78740.1"")"
PREDICTED: speract receptor-like [Octopus bimaculoides],Octopus bimaculoides,119,119,17%,2e-24,35.68,1053,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014779297.1?report=genbank&log$=prottop&blast_rank=88&RID=0CPEVZ5C013"",""XP_014779297.1"")"
atrial natriuretic peptide receptor 1-like [Acropora millepora],Acropora millepora,119,221,33%,2e-24,33.88,1163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193314.2?report=genbank&log$=prottop&blast_rank=89&RID=0CPEVZ5C013"",""XP_029193314.2"")"
atrial natriuretic peptide receptor 1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,119,216,32%,2e-24,33.49,820,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828282.1?report=genbank&log$=prottop&blast_rank=90&RID=0CPEVZ5C013"",""XP_030828282.1"")"
atrial natriuretic peptide receptor 1-like [Acropora millepora],Acropora millepora,119,221,33%,3e-24,33.88,1161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044184622.1?report=genbank&log$=prottop&blast_rank=91&RID=0CPEVZ5C013"",""XP_044184622.1"")"
NPR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,119,230,36%,3e-24,33.09,1077,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258052.1?report=genbank&log$=prottop&blast_rank=92&RID=0CPEVZ5C013"",""CAH1258052.1"")"
