Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: dual specificity mitogen-activated protein kinase kinase 1-like [Amphimedon queenslandica],Amphimedon queenslandica,390,390,96%,7e-132,52.17,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384864.1?report=genbank&log$=prottop&blast_rank=14&RID=0MSE14P0013"",""XP_003384864.1"")"
uncharacterized protein MONBRDRAFT_18821 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,357,357,95%,7e-119,48.45,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745338.1?report=genbank&log$=prottop&blast_rank=15&RID=0MSE14P0013"",""XP_001745338.1"")"
STE/STE7/MEK1 protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,343,343,89%,2e-113,49.72,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004994653.1?report=genbank&log$=prottop&blast_rank=16&RID=0MSE14P0013"",""XP_004994653.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 2-like [Hydra vulgaris],Hydra vulgaris,300,300,59%,1e-98,63.33,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002161947.2?report=genbank&log$=prottop&blast_rank=17&RID=0MSE14P0013"",""XP_002161947.2"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 5-like [Priapulus caudatus],Priapulus caudatus,284,284,84%,1e-89,44.61,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014674450.1?report=genbank&log$=prottop&blast_rank=18&RID=0MSE14P0013"",""XP_014674450.1"")"
hypothetical protein AN3422.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,285,285,80%,4e-89,46.11,539,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_661026.1?report=genbank&log$=prottop&blast_rank=19&RID=0MSE14P0013"",""XP_661026.1"")"
Dual specificity protein kinase FUZ7 [Fusarium culmorum],Fusarium culmorum,282,282,79%,5e-88,47.00,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD03179.1?report=genbank&log$=prottop&blast_rank=20&RID=0MSE14P0013"",""PTD03179.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X1 [Asterias rubens],Asterias rubens,271,271,84%,5e-85,41.44,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634118.1?report=genbank&log$=prottop&blast_rank=21&RID=0MSE14P0013"",""XP_033634118.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,272,272,81%,7e-85,44.14,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253386.1?report=genbank&log$=prottop&blast_rank=22&RID=0MSE14P0013"",""CAH1253386.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,273,273,81%,9e-85,44.14,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666864.1?report=genbank&log$=prottop&blast_rank=23&RID=0MSE14P0013"",""XP_035666864.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,271,271,81%,9e-85,44.14,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253387.1?report=genbank&log$=prottop&blast_rank=24&RID=0MSE14P0013"",""CAH1253387.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like [Acropora millepora],Acropora millepora,270,270,91%,3e-84,40.44,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029200799.2?report=genbank&log$=prottop&blast_rank=25&RID=0MSE14P0013"",""XP_029200799.2"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,269,269,83%,8e-84,43.20,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253388.1?report=genbank&log$=prottop&blast_rank=26&RID=0MSE14P0013"",""CAH1253388.1"")"
MAP2K5 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,270,270,83%,8e-84,43.20,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253385.1?report=genbank&log$=prottop&blast_rank=27&RID=0MSE14P0013"",""CAH1253385.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,270,270,83%,8e-84,43.20,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666865.1?report=genbank&log$=prottop&blast_rank=28&RID=0MSE14P0013"",""XP_035666865.1"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,268,268,84%,1e-83,43.24,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832379.1?report=genbank&log$=prottop&blast_rank=29&RID=0MSE14P0013"",""XP_030832379.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,270,270,83%,1e-83,43.20,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666863.1?report=genbank&log$=prottop&blast_rank=30&RID=0MSE14P0013"",""XP_035666863.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 5-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,261,261,74%,5e-81,45.89,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006812536.1?report=genbank&log$=prottop&blast_rank=31&RID=0MSE14P0013"",""XP_006812536.1"")"
dual specificity mitogen-activated protein kinase kinase 5-like isoform X2 [Asterias rubens],Asterias rubens,259,259,84%,4e-80,40.12,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634119.1?report=genbank&log$=prottop&blast_rank=32&RID=0MSE14P0013"",""XP_033634119.1"")"
STE/STE7/MEK1 protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,257,257,84%,8e-80,40.06,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004994466.1?report=genbank&log$=prottop&blast_rank=33&RID=0MSE14P0013"",""XP_004994466.1"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,256,256,84%,5e-79,41.14,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832382.1?report=genbank&log$=prottop&blast_rank=34&RID=0MSE14P0013"",""XP_030832382.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 5-like [Hydra vulgaris],Hydra vulgaris,255,255,77%,2e-78,42.30,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558557.1?report=genbank&log$=prottop&blast_rank=35&RID=0MSE14P0013"",""XP_012558557.1"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,251,251,84%,4e-77,41.57,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832381.1?report=genbank&log$=prottop&blast_rank=36&RID=0MSE14P0013"",""XP_030832381.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,253,253,79%,2e-75,42.19,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV44182.1?report=genbank&log$=prottop&blast_rank=37&RID=0MSE14P0013"",""AJV44182.1"")"
Pbs2p [Saccharomyces cerevisiae YJM248],Saccharomyces cerevisiae YJM248,252,252,79%,4e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR60718.1?report=genbank&log$=prottop&blast_rank=38&RID=0MSE14P0013"",""AJR60718.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1208],Saccharomyces cerevisiae YJM1208,252,252,79%,4e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR66511.1?report=genbank&log$=prottop&blast_rank=39&RID=0MSE14P0013"",""AJR66511.1"")"
Pbs2p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,252,252,79%,4e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU07120.1?report=genbank&log$=prottop&blast_rank=40&RID=0MSE14P0013"",""EEU07120.1"")"
mitogen-activated protein kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,4e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN20619.1?report=genbank&log$=prottop&blast_rank=41&RID=0MSE14P0013"",""PTN20619.1"")"
mitogen-activated protein kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,4e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PJP08217.1?report=genbank&log$=prottop&blast_rank=42&RID=0MSE14P0013"",""PJP08217.1"")"
Pbs2p [Saccharomyces cerevisiae YJM270],Saccharomyces cerevisiae YJM270,252,252,79%,5e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR61043.1?report=genbank&log$=prottop&blast_rank=43&RID=0MSE14P0013"",""AJR61043.1"")"
PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,5e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA89423.1?report=genbank&log$=prottop&blast_rank=44&RID=0MSE14P0013"",""CAA89423.1"")"
mitogen-activated protein kinase kinase PBS2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,252,252,79%,5e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_012407.2?report=genbank&log$=prottop&blast_rank=45&RID=0MSE14P0013"",""NP_012407.2"")"
Pbs2p [Saccharomyces cerevisiae YJM1401],Saccharomyces cerevisiae YJM1401,252,252,79%,5e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV45499.1?report=genbank&log$=prottop&blast_rank=46&RID=0MSE14P0013"",""AJV45499.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1444],Saccharomyces cerevisiae YJM1444,252,252,79%,5e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR71053.1?report=genbank&log$=prottop&blast_rank=47&RID=0MSE14P0013"",""AJR71053.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR65862.1?report=genbank&log$=prottop&blast_rank=48&RID=0MSE14P0013"",""AJR65862.1"")"
MAP kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH72052.1?report=genbank&log$=prottop&blast_rank=49&RID=0MSE14P0013"",""ONH72052.1"")"
PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZV10147.1?report=genbank&log$=prottop&blast_rank=50&RID=0MSE14P0013"",""KZV10147.1"")"
Pbs2p [Saccharomyces cerevisiae YJM627],Saccharomyces cerevisiae YJM627,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR65204.1?report=genbank&log$=prottop&blast_rank=51&RID=0MSE14P0013"",""AJR65204.1"")"
PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHH89974.1?report=genbank&log$=prottop&blast_rank=52&RID=0MSE14P0013"",""UHH89974.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR69399.1?report=genbank&log$=prottop&blast_rank=53&RID=0MSE14P0013"",""AJR69399.1"")"
Pbs2p [Saccharomyces cerevisiae YJM681],Saccharomyces cerevisiae YJM681,252,252,79%,6e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR53851.1?report=genbank&log$=prottop&blast_rank=54&RID=0MSE14P0013"",""AJR53851.1"")"
MAP kinase kinase PBS2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,7e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP67520.1?report=genbank&log$=prottop&blast_rank=55&RID=0MSE14P0013"",""GFP67520.1"")"
Pbs2p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,252,252,79%,7e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA61830.1?report=genbank&log$=prottop&blast_rank=56&RID=0MSE14P0013"",""EGA61830.1"")"
HN1_G0006730.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,7e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6631155.1?report=genbank&log$=prottop&blast_rank=57&RID=0MSE14P0013"",""CAD6631155.1"")"
SX2_G0006700.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,252,252,79%,7e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6633730.1?report=genbank&log$=prottop&blast_rank=58&RID=0MSE14P0013"",""CAD6633730.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,251,251,79%,7e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV44838.1?report=genbank&log$=prottop&blast_rank=59&RID=0MSE14P0013"",""AJV44838.1"")"
Pbs2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,251,251,79%,8e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR60058.1?report=genbank&log$=prottop&blast_rank=60&RID=0MSE14P0013"",""AJR60058.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,251,251,79%,8e-75,41.88,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP39582.1?report=genbank&log$=prottop&blast_rank=61&RID=0MSE14P0013"",""AJP39582.1"")"
BJ4_G0009270.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,251,251,79%,2e-74,41.56,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6631717.1?report=genbank&log$=prottop&blast_rank=62&RID=0MSE14P0013"",""CAD6631717.1"")"
hypothetical protein OCBIM_22015093mg [Octopus bimaculoides],Octopus bimaculoides,241,241,83%,4e-74,38.37,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF88382.1?report=genbank&log$=prottop&blast_rank=63&RID=0MSE14P0013"",""KOF88382.1"")"
K7_Pbs2p [Saccharomyces cerevisiae Kyokai no. 7],Saccharomyces cerevisiae Kyokai no. 7,249,249,79%,6e-74,41.56,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAA24237.1?report=genbank&log$=prottop&blast_rank=64&RID=0MSE14P0013"",""GAA24237.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 5-like [Octopus bimaculoides],Octopus bimaculoides,241,241,80%,1e-73,39.56,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014772463.1?report=genbank&log$=prottop&blast_rank=65&RID=0MSE14P0013"",""XP_014772463.1"")"
Pbs2p [Saccharomyces cerevisiae YJM1615],Saccharomyces cerevisiae YJM1615,248,248,79%,1e-73,41.56,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR75622.1?report=genbank&log$=prottop&blast_rank=66&RID=0MSE14P0013"",""AJR75622.1"")"
dual specificity mitogen-activated protein kinase kinase 5 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,238,238,84%,4e-72,39.16,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832383.1?report=genbank&log$=prottop&blast_rank=67&RID=0MSE14P0013"",""XP_030832383.1"")"
STE/STE7 protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,232,232,79%,6e-70,38.73,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004994592.1?report=genbank&log$=prottop&blast_rank=68&RID=0MSE14P0013"",""XP_004994592.1"")"
hypothetical protein OCBIM_22025262mg [Octopus bimaculoides],Octopus bimaculoides,228,228,79%,8e-69,39.45,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF82464.1?report=genbank&log$=prottop&blast_rank=69&RID=0MSE14P0013"",""KOF82464.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 4-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,227,227,79%,2e-68,39.45,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776671.1?report=genbank&log$=prottop&blast_rank=70&RID=0MSE14P0013"",""XP_014776671.1"")"
hypothetical protein AN0931.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,231,231,75%,4e-67,38.35,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_658535.1?report=genbank&log$=prottop&blast_rank=71&RID=0MSE14P0013"",""XP_658535.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 4-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,223,223,79%,5e-67,39.33,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776670.1?report=genbank&log$=prottop&blast_rank=72&RID=0MSE14P0013"",""XP_014776670.1"")"
YDL159Wp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,224,224,79%,6e-67,37.61,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ73383.1?report=genbank&log$=prottop&blast_rank=73&RID=0MSE14P0013"",""EDZ73383.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 4-like isoform X5 [Octopus bimaculoides],Octopus bimaculoides,223,223,79%,6e-67,39.33,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776673.1?report=genbank&log$=prottop&blast_rank=74&RID=0MSE14P0013"",""XP_014776673.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 4-like isoform X4 [Octopus bimaculoides],Octopus bimaculoides,223,223,79%,7e-67,39.33,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776672.1?report=genbank&log$=prottop&blast_rank=75&RID=0MSE14P0013"",""XP_014776672.1"")"
PREDICTED: dual specificity mitogen-activated protein kinase kinase 4-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,223,223,79%,9e-67,39.33,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776669.1?report=genbank&log$=prottop&blast_rank=76&RID=0MSE14P0013"",""XP_014776669.1"")"
Ste7p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,226,226,79%,1e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP37595.1?report=genbank&log$=prottop&blast_rank=77&RID=0MSE14P0013"",""AJP37595.1"")"
Ste7p [Saccharomyces cerevisiae AWRI796],Saccharomyces cerevisiae AWRI796,224,224,79%,2e-66,37.61,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA75684.1?report=genbank&log$=prottop&blast_rank=78&RID=0MSE14P0013"",""EGA75684.1"")"
protein kinase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,224,224,79%,2e-66,37.61,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA66332.1?report=genbank&log$=prottop&blast_rank=79&RID=0MSE14P0013"",""CAA66332.1"")"
Ste7p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,226,226,79%,2e-66,37.91,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU83519.1?report=genbank&log$=prottop&blast_rank=80&RID=0MSE14P0013"",""AJU83519.1"")"
XXYS1_4_G0044120.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,226,226,79%,2e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6607259.1?report=genbank&log$=prottop&blast_rank=81&RID=0MSE14P0013"",""CAD6607259.1"")"
SX2_G0042200.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,226,226,79%,2e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6607962.1?report=genbank&log$=prottop&blast_rank=82&RID=0MSE14P0013"",""CAD6607962.1"")"
Ste7p [Saccharomyces cerevisiae YJM972],Saccharomyces cerevisiae YJM972,225,225,79%,3e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU75270.1?report=genbank&log$=prottop&blast_rank=83&RID=0MSE14P0013"",""AJU75270.1"")"
Ste7p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,225,225,79%,3e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY74855.1?report=genbank&log$=prottop&blast_rank=84&RID=0MSE14P0013"",""AHY74855.1"")"
Ste7p [Saccharomyces cerevisiae YJM555],Saccharomyces cerevisiae YJM555,225,225,79%,3e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU69605.1?report=genbank&log$=prottop&blast_rank=85&RID=0MSE14P0013"",""AJU69605.1"")"
Ste7p [Saccharomyces cerevisiae YJM1355],Saccharomyces cerevisiae YJM1355,225,225,79%,3e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU96164.1?report=genbank&log$=prottop&blast_rank=86&RID=0MSE14P0013"",""AJU96164.1"")"
Ste7p [Saccharomyces cerevisiae YJM1463],Saccharomyces cerevisiae YJM1463,225,225,79%,3e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV13615.1?report=genbank&log$=prottop&blast_rank=87&RID=0MSE14P0013"",""AJV13615.1"")"
Ste7p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,225,225,79%,3e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU57708.1?report=genbank&log$=prottop&blast_rank=88&RID=0MSE14P0013"",""AJU57708.1"")"
dual specificity mitogen-activated protein kinase kinase 5 [Ciona intestinalis],Ciona intestinalis,224,224,78%,3e-66,39.55,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009860116.1?report=genbank&log$=prottop&blast_rank=89&RID=0MSE14P0013"",""XP_009860116.1"")"
Ste7p [Saccharomyces cerevisiae YJM1248],Saccharomyces cerevisiae YJM1248,225,225,79%,4e-66,37.61,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU86994.1?report=genbank&log$=prottop&blast_rank=90&RID=0MSE14P0013"",""AJU86994.1"")"
