Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Asterias rubens],Asterias rubens,127,127,81%,2e-32,28.46,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033637876.1?report=genbank&log$=prottop&blast_rank=11&RID=04RFDHFC013"",""XP_033637876.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Hydra vulgaris],Hydra vulgaris,127,127,83%,3e-32,31.84,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555017.1?report=genbank&log$=prottop&blast_rank=12&RID=04RFDHFC013"",""XP_012555017.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Acropora millepora],Acropora millepora,128,128,81%,4e-32,33.20,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029180465.1?report=genbank&log$=prottop&blast_rank=13&RID=04RFDHFC013"",""XP_029180465.1"")"
LOW QUALITY PROTEIN: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Acropora millepora],Acropora millepora,129,129,82%,2e-31,30.50,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196184.2?report=genbank&log$=prottop&blast_rank=14&RID=04RFDHFC013"",""XP_029196184.2"")"
ADP-ribosyl cyclase gamma [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,125,125,82%,8e-31,28.90,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABQ09455.1?report=genbank&log$=prottop&blast_rank=15&RID=04RFDHFC013"",""ABQ09455.1"")"
ADP-ribosyl cyclase isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,125,125,82%,8e-31,28.90,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011682259.2?report=genbank&log$=prottop&blast_rank=16&RID=04RFDHFC013"",""XP_011682259.2"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,122,122,75%,3e-30,31.00,302,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030838241.1?report=genbank&log$=prottop&blast_rank=17&RID=04RFDHFC013"",""XP_030838241.1"")"
ADP-ribosyl cyclase [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,122,122,82%,7e-30,28.52,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001103718.1?report=genbank&log$=prottop&blast_rank=18&RID=04RFDHFC013"",""NP_001103718.1"")"
ADP-ribosyl cyclase alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,121,121,89%,1e-29,27.87,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABQ09453.1?report=genbank&log$=prottop&blast_rank=19&RID=04RFDHFC013"",""ABQ09453.1"")"
ADP-ribosyl cyclase isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,121,121,89%,1e-29,27.87,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854152.1?report=genbank&log$=prottop&blast_rank=20&RID=04RFDHFC013"",""XP_030854152.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like isoform X1 [Hydra vulgaris],Hydra vulgaris,121,121,81%,2e-29,30.08,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002166775.2?report=genbank&log$=prottop&blast_rank=21&RID=04RFDHFC013"",""XP_002166775.2"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,119,119,90%,1e-28,26.55,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830176.1?report=genbank&log$=prottop&blast_rank=22&RID=04RFDHFC013"",""XP_030830176.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Hydra vulgaris],Hydra vulgaris,118,118,88%,2e-28,28.77,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555227.1?report=genbank&log$=prottop&blast_rank=23&RID=04RFDHFC013"",""XP_012555227.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like isoform X2 [Hydra vulgaris],Hydra vulgaris,117,117,55%,5e-28,37.28,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558932.1?report=genbank&log$=prottop&blast_rank=24&RID=04RFDHFC013"",""XP_012558932.1"")"
ADP-ribosyl cyclase precursor [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,116,116,89%,8e-28,27.18,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001103714.2?report=genbank&log$=prottop&blast_rank=25&RID=04RFDHFC013"",""NP_001103714.2"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase-like [Asterias rubens],Asterias rubens,112,112,82%,3e-26,26.97,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638004.1?report=genbank&log$=prottop&blast_rank=26&RID=04RFDHFC013"",""XP_033638004.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,112,112,90%,3e-26,25.86,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830735.1?report=genbank&log$=prottop&blast_rank=27&RID=04RFDHFC013"",""XP_030830735.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,110,110,90%,1e-25,24.48,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830787.1?report=genbank&log$=prottop&blast_rank=28&RID=04RFDHFC013"",""XP_030830787.1"")"
ADP-ribosyl cyclase isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,110,110,90%,1e-25,24.48,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030829526.1?report=genbank&log$=prottop&blast_rank=29&RID=04RFDHFC013"",""XP_030829526.1"")"
ADP-ribosyl cyclase beta [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,108,108,90%,5e-25,24.48,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABQ09454.1?report=genbank&log$=prottop&blast_rank=30&RID=04RFDHFC013"",""ABQ09454.1"")"
ADP-ribosyl cyclase precursor [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,108,108,90%,7e-25,24.48,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001103716.1?report=genbank&log$=prottop&blast_rank=31&RID=04RFDHFC013"",""NP_001103716.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like isoform X3 [Hydra vulgaris],Hydra vulgaris,99.4,99.4,58%,5e-22,36.11,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555225.1?report=genbank&log$=prottop&blast_rank=32&RID=04RFDHFC013"",""XP_012555225.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like [Hydra vulgaris],Hydra vulgaris,87.0,87.0,53%,8e-18,29.41,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557533.1?report=genbank&log$=prottop&blast_rank=33&RID=04RFDHFC013"",""XP_012557533.1"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Amphimedon queenslandica],Amphimedon queenslandica,71.2,71.2,70%,1e-11,24.43,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011402728.2?report=genbank&log$=prottop&blast_rank=34&RID=04RFDHFC013"",""XP_011402728.2"")"
PREDICTED: ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Amphimedon queenslandica],Amphimedon queenslandica,65.1,65.1,66%,1e-09,22.49,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011403872.1?report=genbank&log$=prottop&blast_rank=35&RID=04RFDHFC013"",""XP_011403872.1"")"



		


