Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ShKT domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,80.5,80.5,47%,7e-13,22.59,859,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_495512.1?report=genbank&log$=prottop&blast_rank=30&RID=6MS8YE2P01R"",""NP_495512.1"")"
ShKT domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,80.1,80.1,47%,1e-12,22.59,1000,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_495511.1?report=genbank&log$=prottop&blast_rank=31&RID=6MS8YE2P01R"",""NP_495511.1"")"
Psi-producing oxygenase A [Fusarium culmorum],Fusarium culmorum,79.7,79.7,39%,1e-12,24.02,1153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11133.1?report=genbank&log$=prottop&blast_rank=32&RID=6MS8YE2P01R"",""PTD11133.1"")"
LOW QUALITY PROTEIN: uncharacterized protein LOC114963798 [Acropora millepora],Acropora millepora,79.7,79.7,40%,1e-12,23.29,1431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044172544.1?report=genbank&log$=prottop&blast_rank=33&RID=6MS8YE2P01R"",""XP_044172544.1"")"
peroxidasin-like [Acropora millepora],Acropora millepora,78.6,78.6,38%,2e-12,26.48,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185417.2?report=genbank&log$=prottop&blast_rank=34&RID=6MS8YE2P01R"",""XP_029185417.2"")"
PREDICTED: peroxidasin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,77.8,77.8,48%,5e-12,23.72,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002741107.2?report=genbank&log$=prottop&blast_rank=35&RID=6MS8YE2P01R"",""XP_002741107.2"")"
uncharacterized protein LOC122964108 [Acropora millepora],Acropora millepora,76.6,76.6,41%,1e-11,25.23,1366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044183530.1?report=genbank&log$=prottop&blast_rank=36&RID=6MS8YE2P01R"",""XP_044183530.1"")"
hypothetical protein AN5028.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,76.6,76.6,39%,1e-11,26.35,1117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_662632.1?report=genbank&log$=prottop&blast_rank=37&RID=6MS8YE2P01R"",""XP_662632.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,76.6,148,41%,1e-11,23.85,1822,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254991.1?report=genbank&log$=prottop&blast_rank=38&RID=6MS8YE2P01R"",""CAH1254991.1"")"
thyroid peroxidase-like protein precursor [Saccoglossus kowalevskii],Saccoglossus kowalevskii,75.9,75.9,41%,2e-11,22.67,794,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161670.1?report=genbank&log$=prottop&blast_rank=39&RID=6MS8YE2P01R"",""NP_001161670.1"")"
peroxidasin homolog [Acropora millepora],Acropora millepora,74.3,74.3,42%,4e-11,25.21,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029190837.2?report=genbank&log$=prottop&blast_rank=40&RID=6MS8YE2P01R"",""XP_029190837.2"")"
peroxidasin-like [Acropora millepora],Acropora millepora,73.9,73.9,41%,5e-11,26.00,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185416.2?report=genbank&log$=prottop&blast_rank=41&RID=6MS8YE2P01R"",""XP_029185416.2"")"
PREDICTED: uncharacterized protein LOC106807453 [Priapulus caudatus],Priapulus caudatus,74.3,142,41%,7e-11,22.97,1575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665270.1?report=genbank&log$=prottop&blast_rank=42&RID=6MS8YE2P01R"",""XP_014665270.1"")"
Heme peroxidase 2 light chain [Caenorhabditis elegans],Caenorhabditis elegans,73.6,73.6,47%,9e-11,24.94,718,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506432.1?report=genbank&log$=prottop&blast_rank=43&RID=6MS8YE2P01R"",""NP_506432.1"")"
LOW QUALITY PROTEIN: uncharacterized protein LOC114966413 [Acropora millepora],Acropora millepora,73.9,73.9,41%,1e-10,24.92,1366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202112.2?report=genbank&log$=prottop&blast_rank=44&RID=6MS8YE2P01R"",""XP_029202112.2"")"
peroxidasin homolog [Acropora millepora],Acropora millepora,72.8,72.8,41%,1e-10,23.99,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185360.2?report=genbank&log$=prottop&blast_rank=45&RID=6MS8YE2P01R"",""XP_029185360.2"")"
Uncharacterized protein CELE_R08F11.7 [Caenorhabditis elegans],Caenorhabditis elegans,72.8,72.8,40%,2e-10,23.80,773,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504048.1?report=genbank&log$=prottop&blast_rank=46&RID=6MS8YE2P01R"",""NP_504048.1"")"
peroxidasin homolog [Asterias rubens],Asterias rubens,72.4,72.4,40%,2e-10,26.11,759,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033628242.1?report=genbank&log$=prottop&blast_rank=47&RID=6MS8YE2P01R"",""XP_033628242.1"")"
ovoperoxidase [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,72.0,72.0,40%,3e-10,24.19,810,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030847933.1?report=genbank&log$=prottop&blast_rank=48&RID=6MS8YE2P01R"",""XP_030847933.1"")"
peroxidasin homolog isoform X2 [Branchiostoma floridae],Branchiostoma floridae,71.6,71.6,41%,3e-10,23.01,738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667798.1?report=genbank&log$=prottop&blast_rank=49&RID=6MS8YE2P01R"",""XP_035667798.1"")"
Dual oxidase 1 [Caenorhabditis elegans],Caenorhabditis elegans,72.0,72.0,40%,4e-10,26.16,1497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_490686.3?report=genbank&log$=prottop&blast_rank=50&RID=6MS8YE2P01R"",""NP_490686.3"")"
peroxidasin homolog isoform X1 [Branchiostoma floridae],Branchiostoma floridae,71.6,71.6,41%,4e-10,23.01,744,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667797.1?report=genbank&log$=prottop&blast_rank=51&RID=6MS8YE2P01R"",""XP_035667797.1"")"
dual oxidase [Caenorhabditis elegans],Caenorhabditis elegans,72.0,72.0,40%,4e-10,26.16,1497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAF71303.1?report=genbank&log$=prottop&blast_rank=52&RID=6MS8YE2P01R"",""AAF71303.1"")"
NAD(P)H oxidase (H(2)O(2)-forming) [Caenorhabditis elegans],Caenorhabditis elegans,71.2,71.2,40%,5e-10,26.16,1503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_490684.1?report=genbank&log$=prottop&blast_rank=53&RID=6MS8YE2P01R"",""NP_490684.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,71.2,71.2,40%,5e-10,22.52,943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1271801.1?report=genbank&log$=prottop&blast_rank=54&RID=6MS8YE2P01R"",""CAH1271801.1"")"
peroxidasin homolog [Branchiostoma floridae],Branchiostoma floridae,71.2,71.2,31%,6e-10,26.26,857,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035690080.1?report=genbank&log$=prottop&blast_rank=55&RID=6MS8YE2P01R"",""XP_035690080.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,69.7,69.7,41%,2e-09,24.64,819,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254989.1?report=genbank&log$=prottop&blast_rank=56&RID=6MS8YE2P01R"",""CAH1254989.1"")"
ovoperoxidase [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,69.3,69.3,40%,2e-09,23.67,809,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_999755.1?report=genbank&log$=prottop&blast_rank=57&RID=6MS8YE2P01R"",""NP_999755.1"")"
peroxidasin-like [Asterias rubens],Asterias rubens,68.9,68.9,38%,2e-09,23.90,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631135.1?report=genbank&log$=prottop&blast_rank=58&RID=6MS8YE2P01R"",""XP_033631135.1"")"
peroxidase-like [Acropora millepora],Acropora millepora,67.8,67.8,17%,6e-09,31.65,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185415.2?report=genbank&log$=prottop&blast_rank=59&RID=6MS8YE2P01R"",""XP_029185415.2"")"
PREDICTED: peroxidasin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,67.8,67.8,47%,6e-09,20.78,1027,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006814927.1?report=genbank&log$=prottop&blast_rank=60&RID=6MS8YE2P01R"",""XP_006814927.1"")"
peroxidasin-like isoform X2 [Acropora millepora],Acropora millepora,67.4,67.4,17%,6e-09,32.06,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185407.2?report=genbank&log$=prottop&blast_rank=61&RID=6MS8YE2P01R"",""XP_029185407.2"")"
peroxidasin-like isoform X3 [Acropora millepora],Acropora millepora,67.4,67.4,17%,6e-09,32.06,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185411.2?report=genbank&log$=prottop&blast_rank=62&RID=6MS8YE2P01R"",""XP_029185411.2"")"
PREDICTED: chorion peroxidase-like [Priapulus caudatus],Priapulus caudatus,65.9,65.9,17%,7e-09,28.79,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661442.1?report=genbank&log$=prottop&blast_rank=63&RID=6MS8YE2P01R"",""XP_014661442.1"")"
peroxidasin-like isoform X1 [Acropora millepora],Acropora millepora,67.4,67.4,17%,8e-09,32.06,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185406.2?report=genbank&log$=prottop&blast_rank=64&RID=6MS8YE2P01R"",""XP_029185406.2"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,67.4,67.4,41%,8e-09,23.17,951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254994.1?report=genbank&log$=prottop&blast_rank=65&RID=6MS8YE2P01R"",""CAH1254994.1"")"
peroxidasin homolog pxn-1-like [Acropora millepora],Acropora millepora,67.0,67.0,40%,8e-09,25.79,726,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044182148.1?report=genbank&log$=prottop&blast_rank=66&RID=6MS8YE2P01R"",""XP_044182148.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,67.0,67.0,38%,1e-08,23.58,1261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1270789.1?report=genbank&log$=prottop&blast_rank=67&RID=6MS8YE2P01R"",""CAH1270789.1"")"
peroxidasin homolog [Branchiostoma floridae],Branchiostoma floridae,66.6,66.6,40%,1e-08,23.46,788,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035685041.1?report=genbank&log$=prottop&blast_rank=68&RID=6MS8YE2P01R"",""XP_035685041.1"")"
myeloperoxidase-like [Branchiostoma floridae],Branchiostoma floridae,66.2,66.2,38%,2e-08,24.68,1017,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673665.1?report=genbank&log$=prottop&blast_rank=69&RID=6MS8YE2P01R"",""XP_035673665.1"")"
dual oxidase 1-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,66.6,66.6,40%,2e-08,24.48,1568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660518.1?report=genbank&log$=prottop&blast_rank=70&RID=6MS8YE2P01R"",""XP_035660518.1"")"
dual oxidase 1-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,66.6,66.6,40%,2e-08,24.48,1522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660527.1?report=genbank&log$=prottop&blast_rank=71&RID=6MS8YE2P01R"",""XP_035660527.1"")"
thyroid peroxidase-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,65.9,65.9,41%,3e-08,23.05,966,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660832.1?report=genbank&log$=prottop&blast_rank=72&RID=6MS8YE2P01R"",""XP_035660832.1"")"
thyroid peroxidase-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,65.5,65.5,41%,3e-08,23.05,968,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660847.1?report=genbank&log$=prottop&blast_rank=73&RID=6MS8YE2P01R"",""XP_035660847.1"")"
thyroid peroxidase-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,65.5,65.5,41%,3e-08,23.35,1022,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660818.1?report=genbank&log$=prottop&blast_rank=74&RID=6MS8YE2P01R"",""XP_035660818.1"")"
thyroid peroxidase-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,65.5,65.5,41%,4e-08,23.35,995,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660824.1?report=genbank&log$=prottop&blast_rank=75&RID=6MS8YE2P01R"",""XP_035660824.1"")"
peroxidasin homolog [Branchiostoma floridae],Branchiostoma floridae,64.3,64.3,31%,7e-08,23.77,737,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035668376.1?report=genbank&log$=prottop&blast_rank=76&RID=6MS8YE2P01R"",""XP_035668376.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,40%,7e-08,23.98,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1233853.1?report=genbank&log$=prottop&blast_rank=77&RID=6MS8YE2P01R"",""CAH1233853.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,41%,8e-08,23.30,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1274733.1?report=genbank&log$=prottop&blast_rank=78&RID=6MS8YE2P01R"",""CAH1274733.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,31%,1e-07,25.67,962,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1270783.1?report=genbank&log$=prottop&blast_rank=79&RID=6MS8YE2P01R"",""CAH1270783.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,38%,1e-07,25.08,1123,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1270774.1?report=genbank&log$=prottop&blast_rank=80&RID=6MS8YE2P01R"",""CAH1270774.1"")"
DUOX1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,39%,1e-07,24.10,1579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254108.1?report=genbank&log$=prottop&blast_rank=81&RID=6MS8YE2P01R"",""CAH1254108.1"")"
DUOX1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,39%,1e-07,24.10,1572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254109.1?report=genbank&log$=prottop&blast_rank=82&RID=6MS8YE2P01R"",""CAH1254109.1"")"
DUOX1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.5,63.5,39%,1e-07,24.10,1540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254110.1?report=genbank&log$=prottop&blast_rank=83&RID=6MS8YE2P01R"",""CAH1254110.1"")"
LOW QUALITY PROTEIN: peroxidasin homolog [Acropora millepora],Acropora millepora,63.5,63.5,47%,1e-07,22.43,1480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029192681.2?report=genbank&log$=prottop&blast_rank=84&RID=6MS8YE2P01R"",""XP_029192681.2"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.2,63.2,40%,1e-07,23.98,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1233855.1?report=genbank&log$=prottop&blast_rank=85&RID=6MS8YE2P01R"",""CAH1233855.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.2,63.2,40%,2e-07,23.98,729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1233851.1?report=genbank&log$=prottop&blast_rank=86&RID=6MS8YE2P01R"",""CAH1233851.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.2,63.2,31%,2e-07,22.61,876,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1270785.1?report=genbank&log$=prottop&blast_rank=87&RID=6MS8YE2P01R"",""CAH1270785.1"")"
lactoperoxidase-like [Asterias rubens],Asterias rubens,62.8,62.8,40%,2e-07,22.99,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033642488.1?report=genbank&log$=prottop&blast_rank=88&RID=6MS8YE2P01R"",""XP_033642488.1"")"
peroxidasin homolog [Branchiostoma floridae],Branchiostoma floridae,62.4,62.4,38%,2e-07,23.34,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035666021.1?report=genbank&log$=prottop&blast_rank=89&RID=6MS8YE2P01R"",""XP_035666021.1"")"
PXDN [Branchiostoma lanceolatum],Branchiostoma lanceolatum,62.8,62.8,31%,2e-07,22.61,901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1270786.1?report=genbank&log$=prottop&blast_rank=90&RID=6MS8YE2P01R"",""CAH1270786.1"")"
PREDICTED: peroxidasin homolog [Saccoglossus kowalevskii],Saccoglossus kowalevskii,62.0,62.0,30%,3e-07,22.93,625,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824475.1?report=genbank&log$=prottop&blast_rank=91&RID=6MS8YE2P01R"",""XP_006824475.1"")"
peroxinectin A isoform X2 [Hydra vulgaris],Hydra vulgaris,60.1,107,28%,6e-07,29.92,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047138701.1?report=genbank&log$=prottop&blast_rank=92&RID=6MS8YE2P01R"",""XP_047138701.1"")"
peroxinectin A isoform X1 [Hydra vulgaris],Hydra vulgaris,60.1,107,28%,6e-07,29.92,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047138696.1?report=genbank&log$=prottop&blast_rank=93&RID=6MS8YE2P01R"",""XP_047138696.1"")"
