Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: 5'-AMP-activated protein kinase subunit beta-1-like [Amphimedon queenslandica],Amphimedon queenslandica,167,167,67%,9e-48,47.69,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386563.1?report=genbank&log$=prottop&blast_rank=12&RID=6RRRE6H8013"",""XP_003386563.1"")"
hypothetical protein DDB_G0281089 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,158,158,67%,7e-44,46.03,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640809.1?report=genbank&log$=prottop&blast_rank=13&RID=6RRRE6H8013"",""XP_640809.1"")"
AMPKBI domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,152,152,65%,2e-42,41.21,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499446.1?report=genbank&log$=prottop&blast_rank=14&RID=6RRRE6H8013"",""NP_499446.1"")"
5'-AMP-activated protein kinase subunit beta-2 [Hydra vulgaris],Hydra vulgaris,148,148,75%,1e-40,51.13,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047127344.1?report=genbank&log$=prottop&blast_rank=15&RID=6RRRE6H8013"",""XP_047127344.1"")"
Prkab1b protein [Salpingoeca rosetta],Salpingoeca rosetta,145,145,68%,5e-39,41.67,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004999119.1?report=genbank&log$=prottop&blast_rank=16&RID=6RRRE6H8013"",""XP_004999119.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,130,130,60%,5e-34,41.32,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262991.1?report=genbank&log$=prottop&blast_rank=17&RID=6RRRE6H8013"",""CAH1262991.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,130,130,60%,8e-34,41.32,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262990.1?report=genbank&log$=prottop&blast_rank=18&RID=6RRRE6H8013"",""CAH1262990.1"")"
uncharacterized protein MONBRDRAFT_25195 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,106,106,63%,3e-24,41.44,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745667.1?report=genbank&log$=prottop&blast_rank=19&RID=6RRRE6H8013"",""XP_001745667.1"")"
Sip2p [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,79.3,79.3,65%,3e-14,29.91,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011307.1?report=genbank&log$=prottop&blast_rank=20&RID=6RRRE6H8013"",""NP_011307.1"")"
EM14S01-3B_G0031020.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,79.0,79.0,65%,4e-14,29.06,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6623363.1?report=genbank&log$=prottop&blast_rank=21&RID=6RRRE6H8013"",""CAD6623363.1"")"
Crystal structure of the heterotrimer core of the S. cerevisiae AMPK homolog SNF1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,77.4,77.4,70%,4e-14,32.66,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2QLV_B?report=genbank&log$=prottop&blast_rank=22&RID=6RRRE6H8013"",""2QLV_B"")"
Sip2p [Saccharomyces cerevisiae YJM453],Saccharomyces cerevisiae YJM453,77.8,77.8,65%,1e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR81865.1?report=genbank&log$=prottop&blast_rank=23&RID=6RRRE6H8013"",""AJR81865.1"")"
Sip2p [Saccharomyces cerevisiae YJM1383],Saccharomyces cerevisiae YJM1383,77.8,77.8,65%,1e-13,29.06,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS25136.1?report=genbank&log$=prottop&blast_rank=24&RID=6RRRE6H8013"",""AJS25136.1"")"
Sip2p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,77.8,77.8,65%,1e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP38601.1?report=genbank&log$=prottop&blast_rank=25&RID=6RRRE6H8013"",""AJP38601.1"")"
Sip2p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,77.0,77.0,70%,1e-13,31.45,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA78998.1?report=genbank&log$=prottop&blast_rank=26&RID=6RRRE6H8013"",""EGA78998.1"")"
Sip2p [Saccharomyces cerevisiae VL3],Saccharomyces cerevisiae VL3,77.4,77.4,65%,1e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA86966.1?report=genbank&log$=prottop&blast_rank=27&RID=6RRRE6H8013"",""EGA86966.1"")"
Sip2p [Saccharomyces cerevisiae YJM1433],Saccharomyces cerevisiae YJM1433,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS00136.1?report=genbank&log$=prottop&blast_rank=28&RID=6RRRE6H8013"",""AJS00136.1"")"
Sip2p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS02594.1?report=genbank&log$=prottop&blast_rank=29&RID=6RRRE6H8013"",""AJS02594.1"")"
Sip2p [Saccharomyces cerevisiae R103],Saccharomyces cerevisiae R103,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EWG96106.1?report=genbank&log$=prottop&blast_rank=30&RID=6RRRE6H8013"",""EWG96106.1"")"
Sip2p [Saccharomyces cerevisiae YJM193],Saccharomyces cerevisiae YJM193,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR76421.1?report=genbank&log$=prottop&blast_rank=31&RID=6RRRE6H8013"",""AJR76421.1"")"
Sip2p [Saccharomyces cerevisiae YJM1479],Saccharomyces cerevisiae YJM1479,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS05513.1?report=genbank&log$=prottop&blast_rank=32&RID=6RRRE6H8013"",""AJS05513.1"")"
Sip2p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR99136.1?report=genbank&log$=prottop&blast_rank=33&RID=6RRRE6H8013"",""AJR99136.1"")"
Sip2p [Saccharomyces cerevisiae YJM1573],Saccharomyces cerevisiae YJM1573,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS07501.1?report=genbank&log$=prottop&blast_rank=34&RID=6RRRE6H8013"",""AJS07501.1"")"
Sip2p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,77.0,77.0,65%,2e-13,28.63,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62434.1?report=genbank&log$=prottop&blast_rank=35&RID=6RRRE6H8013"",""EGA62434.1"")"
Sip2p [Saccharomyces cerevisiae YJM1549],Saccharomyces cerevisiae YJM1549,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS07000.1?report=genbank&log$=prottop&blast_rank=36&RID=6RRRE6H8013"",""AJS07000.1"")"
Sip2p [Saccharomyces cerevisiae AWRI796],Saccharomyces cerevisiae AWRI796,76.3,76.3,70%,2e-13,31.45,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA75006.1?report=genbank&log$=prottop&blast_rank=37&RID=6RRRE6H8013"",""EGA75006.1"")"
Sip2p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR79401.1?report=genbank&log$=prottop&blast_rank=38&RID=6RRRE6H8013"",""AJR79401.1"")"
Sip2p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR82858.1?report=genbank&log$=prottop&blast_rank=39&RID=6RRRE6H8013"",""AJR82858.1"")"
PREDICTED: fibrous sheath CABYR-binding protein-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,77.4,77.4,29%,2e-13,45.78,679,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825227.1?report=genbank&log$=prottop&blast_rank=40&RID=6RRRE6H8013"",""XP_006825227.1"")"
Sip2p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR75923.1?report=genbank&log$=prottop&blast_rank=41&RID=6RRRE6H8013"",""AJR75923.1"")"
Sip2p [Saccharomyces cerevisiae YJM1248],Saccharomyces cerevisiae YJM1248,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR96647.1?report=genbank&log$=prottop&blast_rank=42&RID=6RRRE6H8013"",""AJR96647.1"")"
Sip2p [Saccharomyces cerevisiae YJM428],Saccharomyces cerevisiae YJM428,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR80363.1?report=genbank&log$=prottop&blast_rank=43&RID=6RRRE6H8013"",""AJR80363.1"")"
PREDICTED: fibrous sheath CABYR-binding protein-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,77.4,77.4,29%,2e-13,45.78,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825228.1?report=genbank&log$=prottop&blast_rank=44&RID=6RRRE6H8013"",""XP_006825228.1"")"
Sip2p [Saccharomyces cerevisiae YJM1190],Saccharomyces cerevisiae YJM1190,77.0,77.0,65%,2e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR93748.1?report=genbank&log$=prottop&blast_rank=45&RID=6RRRE6H8013"",""AJR93748.1"")"
SNF1 protein kinase subunit beta-2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,76.6,76.6,65%,3e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP65008.1?report=genbank&log$=prottop&blast_rank=46&RID=6RRRE6H8013"",""GFP65008.1"")"
SX2_G0036650.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,76.6,76.6,65%,3e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6626878.1?report=genbank&log$=prottop&blast_rank=47&RID=6RRRE6H8013"",""CAD6626878.1"")"
HN1_G0031390.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,76.6,76.6,65%,3e-13,29.06,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6624200.1?report=genbank&log$=prottop&blast_rank=48&RID=6RRRE6H8013"",""CAD6624200.1"")"
Sip2p [Saccharomyces cerevisiae YJM450],Saccharomyces cerevisiae YJM450,76.6,76.6,65%,3e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR80867.1?report=genbank&log$=prottop&blast_rank=49&RID=6RRRE6H8013"",""AJR80867.1"")"
unnamed protein product [Saccharomyces cerevisiae],Saccharomyces cerevisiae,76.6,76.6,65%,3e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1829967.1?report=genbank&log$=prottop&blast_rank=50&RID=6RRRE6H8013"",""CAH1829967.1"")"
SNF1 protein kinase subunit beta-2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,76.6,76.6,65%,3e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH79455.1?report=genbank&log$=prottop&blast_rank=51&RID=6RRRE6H8013"",""ONH79455.1"")"
Sip2p [Saccharomyces cerevisiae YJM681],Saccharomyces cerevisiae YJM681,76.3,76.3,65%,3e-13,28.63,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR85351.1?report=genbank&log$=prottop&blast_rank=52&RID=6RRRE6H8013"",""AJR85351.1"")"
Sip2p [Saccharomyces cerevisiae YJM693],Saccharomyces cerevisiae YJM693,76.3,76.3,65%,4e-13,29.49,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR87340.1?report=genbank&log$=prottop&blast_rank=53&RID=6RRRE6H8013"",""AJR87340.1"")"
Sip2p [Saccharomyces cerevisiae YJM1381],Saccharomyces cerevisiae YJM1381,75.9,75.9,65%,5e-13,29.49,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS24633.1?report=genbank&log$=prottop&blast_rank=54&RID=6RRRE6H8013"",""AJS24633.1"")"
YGL208Wp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,75.5,75.5,65%,6e-13,29.49,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ72320.1?report=genbank&log$=prottop&blast_rank=55&RID=6RRRE6H8013"",""EDZ72320.1"")"
Sip2p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,75.9,75.9,65%,6e-13,29.06,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY79183.1?report=genbank&log$=prottop&blast_rank=56&RID=6RRRE6H8013"",""AHY79183.1"")"
Sip2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,74.3,74.3,65%,2e-12,28.21,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR76919.1?report=genbank&log$=prottop&blast_rank=57&RID=6RRRE6H8013"",""AJR76919.1"")"
uncharacterized protein LOC764925 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,73.9,73.9,31%,4e-12,39.77,709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854387.1?report=genbank&log$=prottop&blast_rank=58&RID=6RRRE6H8013"",""XP_030854387.1"")"
uncharacterized protein LOC764925 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,73.6,73.6,31%,5e-12,39.77,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854388.1?report=genbank&log$=prottop&blast_rank=59&RID=6RRRE6H8013"",""XP_030854388.1"")"
uncharacterized protein LOC764925 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,73.2,73.2,31%,6e-12,39.77,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854386.1?report=genbank&log$=prottop&blast_rank=60&RID=6RRRE6H8013"",""XP_030854386.1"")"
uncharacterized protein LOC764925 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,73.2,73.2,31%,6e-12,39.77,711,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854384.1?report=genbank&log$=prottop&blast_rank=61&RID=6RRRE6H8013"",""XP_030854384.1"")"
"5'-AMP-activated protein kinase, beta subunit [Spironucleus salmonicida]",Spironucleus salmonicida,69.3,69.3,64%,3e-11,28.96,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0576711.1?report=genbank&log$=prottop&blast_rank=62&RID=6RRRE6H8013"",""KAH0576711.1"")"
uncharacterized protein LOC115918114 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,70.9,70.9,31%,3e-11,39.08,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854575.1?report=genbank&log$=prottop&blast_rank=63&RID=6RRRE6H8013"",""XP_030854575.1"")"
uncharacterized protein LOC115918114 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,70.9,70.9,31%,4e-11,39.08,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854577.1?report=genbank&log$=prottop&blast_rank=64&RID=6RRRE6H8013"",""XP_030854577.1"")"
uncharacterized protein LOC115918114 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,70.5,70.5,31%,5e-11,39.08,699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854576.1?report=genbank&log$=prottop&blast_rank=65&RID=6RRRE6H8013"",""XP_030854576.1"")"
uncharacterized protein LOC115918114 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,70.5,70.5,31%,6e-11,39.08,730,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854574.1?report=genbank&log$=prottop&blast_rank=66&RID=6RRRE6H8013"",""XP_030854574.1"")"
uncharacterized protein LOC764925 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,70.1,70.1,31%,6e-11,39.08,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854385.1?report=genbank&log$=prottop&blast_rank=67&RID=6RRRE6H8013"",""XP_030854385.1"")"
PRKAB1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,64.7,64.7,27%,2e-09,41.77,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267765.1?report=genbank&log$=prottop&blast_rank=68&RID=6RRRE6H8013"",""CAH1267765.1"")"
PRKAB1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,64.7,64.7,27%,2e-09,41.77,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267764.1?report=genbank&log$=prottop&blast_rank=69&RID=6RRRE6H8013"",""CAH1267764.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,64.7,64.7,29%,3e-09,36.59,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1247578.1?report=genbank&log$=prottop&blast_rank=70&RID=6RRRE6H8013"",""CAH1247578.1"")"
uncharacterized protein LOC118404357 [Branchiostoma floridae],Branchiostoma floridae,62.8,112,28%,2e-08,35.44,851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659320.1?report=genbank&log$=prottop&blast_rank=71&RID=6RRRE6H8013"",""XP_035659320.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,60.5,60.5,29%,1e-07,34.94,1367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1247573.1?report=genbank&log$=prottop&blast_rank=72&RID=6RRRE6H8013"",""CAH1247573.1"")"
hypothetical protein FCULG_00009836 [Fusarium culmorum],Fusarium culmorum,60.5,60.5,32%,1e-07,31.52,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD03228.1?report=genbank&log$=prottop&blast_rank=73&RID=6RRRE6H8013"",""PTD03228.1"")"
titin-like [Branchiostoma floridae],Branchiostoma floridae,59.7,105,27%,2e-07,36.36,1658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659317.1?report=genbank&log$=prottop&blast_rank=74&RID=6RRRE6H8013"",""XP_035659317.1"")"
uncharacterized protein LOC118404356 [Branchiostoma floridae],Branchiostoma floridae,58.9,58.9,27%,3e-07,35.53,1172,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659319.1?report=genbank&log$=prottop&blast_rank=75&RID=6RRRE6H8013"",""XP_035659319.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,57.8,170,29%,1e-06,37.04,1783,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1247576.1?report=genbank&log$=prottop&blast_rank=76&RID=6RRRE6H8013"",""CAH1247576.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,57.4,169,29%,1e-06,37.04,1787,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1247577.1?report=genbank&log$=prottop&blast_rank=77&RID=6RRRE6H8013"",""CAH1247577.1"")"
hypothetical protein AN4988.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,56.6,56.6,36%,1e-06,33.01,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_662592.1?report=genbank&log$=prottop&blast_rank=78&RID=6RRRE6H8013"",""XP_662592.1"")"
Sip2p [Saccharomyces cerevisiae],Saccharomyces cerevisiae,55.5,55.5,29%,2e-06,33.73,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAC49497.1?report=genbank&log$=prottop&blast_rank=79&RID=6RRRE6H8013"",""AAC49497.1"")"
SNF1 protein kinase subunit beta-2 domain protein [Saccharomyces cerevisiae],Saccharomyces cerevisiae,55.1,55.1,31%,2e-06,31.11,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4004812.1?report=genbank&log$=prottop&blast_rank=80&RID=6RRRE6H8013"",""KAF4004812.1"")"
Sip2p [Saccharomyces cerevisiae Lalvin QA23],Saccharomyces cerevisiae Lalvin QA23,55.5,55.5,29%,3e-06,33.73,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA82997.1?report=genbank&log$=prottop&blast_rank=81&RID=6RRRE6H8013"",""EGA82997.1"")"
uncharacterized protein LOC105850538 isoform X2 [Hydra vulgaris],Hydra vulgaris,54.7,54.7,26%,3e-06,36.49,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047127346.1?report=genbank&log$=prottop&blast_rank=82&RID=6RRRE6H8013"",""XP_047127346.1"")"
hypothetical protein AN6570.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,55.5,108,51%,4e-06,32.58,508,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_664174.1?report=genbank&log$=prottop&blast_rank=83&RID=6RRRE6H8013"",""XP_664174.1"")"
"TPA: Snf1 kinase complex beta-subunit Gal83, putative (AFU_orthologue; AFUA_6G04500) [Aspergillus nidulans FGSC A4]",Aspergillus nidulans FGSC A4,55.1,107,51%,5e-06,32.58,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CBF71006.1?report=genbank&log$=prottop&blast_rank=84&RID=6RRRE6H8013"",""CBF71006.1"")"
uncharacterized protein LOC105850538 isoform X1 [Hydra vulgaris],Hydra vulgaris,54.3,54.3,26%,6e-06,36.49,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047127345.1?report=genbank&log$=prottop&blast_rank=85&RID=6RRRE6H8013"",""XP_047127345.1"")"
protein P200-like [Branchiostoma floridae],Branchiostoma floridae,53.9,53.9,32%,2e-05,31.52,1431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035659321.1?report=genbank&log$=prottop&blast_rank=86&RID=6RRRE6H8013"",""XP_035659321.1"")"
Gal83p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,53.1,103,50%,2e-05,31.11,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50662.1?report=genbank&log$=prottop&blast_rank=87&RID=6RRRE6H8013"",""AJU50662.1"")"
Gal83p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,53.1,103,50%,2e-05,31.11,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV34625.1?report=genbank&log$=prottop&blast_rank=88&RID=6RRRE6H8013"",""AJV34625.1"")"
SNF1 protein kinase subunit beta-3 [Fusarium culmorum],Fusarium culmorum,53.1,53.1,23%,2e-05,43.08,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD10654.1?report=genbank&log$=prottop&blast_rank=89&RID=6RRRE6H8013"",""PTD10654.1"")"
