ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000132356	PRKAA1	0.81551300818245	-0.240710967800327	0.653641193604279	-0.844435041674995	0.919305388376447	-1.20165279442599	0.834547521576246	0.758035892306424	0.338363310160068	0.18317309763819	0.912045416508707	-1.1401045855593	-0.657404513012986	0.00261901257681295	0.718745919061302	-0.890529021995476	0.847261909196735	0.33912292243645	-0.831848204752839	-0.447097918027415	0.430301161658594	0.455118611712894	0.336256882607177	0.571584054094408	0.283127333265462	0.231345808708764	0.69762265548466	0.806527350322725	0.860231738345796	0.45735636087091
ENSG00000152495	CAMK4	-0.64686011598282	-0.680970686532986	-0.303210763408793	0.615660025145451	-0.752281156047784	2.24533967519238	-0.728218785047304	-0.190163020737466	-0.0792628612163433	-0.536958643840039	-0.506334960192302	-0.973394189831689	-0.6136836496222	-0.600370594377534	0.243406187710487	-1.03334162675713	-0.635115916229007	-0.417015206887872	-0.96652587947011	-0.0485811540461828	0.421890342522448	-0.773768502389058	-0.732165340530139	0.957261894546934	0.44201225761282	-0.346165788952168	2.2349015766266	-0.574536490973418	-0.386693758198979	-0.217588699960253
ENSG00000127955	GNAI1	1.29899895575868	0.491657612901247	0.79711708476147	-3.85137116098433	0.549179674475863	0.347576153730988	0.812874236418464	0.450948220139504	0.53640466344137	0.624160235291124	0.0514098255737139	-1.88556583780062	-0.42974605739273	-1.15648718651767	0.293168085209211	-2.04499713663616	1.15219811146714	0.558131597643632	-2.44317870195729	-0.259151495212996	-0.462147737207745	-0.602486764467767	1.19730143444933	-0.668838790824428	-1.20099792122059	-0.0273781391325192	0.177119357622129	0.3241277437151	0.424496948008432	0.686886687794652
ENSG00000120910	PPP3CC	0.738330465843664	-0.600123995786126	0.265878596244956	-0.702713034247518	0.956077775993621	-1.06933705510151	0.52286713187469	0.532504616820926	-0.149041569084618	-0.0726087893566915	0.350723870434434	-0.222614415903557	-0.916624905032775	-1.70781631821604	0.734297821804639	1.19188485030232	0.963615950357541	0.163110587616591	-1.30472581127814	-0.189590951612087	0.0590389528159847	-0.221337833376057	-0.166002024075921	-0.0554140850475692	0.408637392650504	-0.40351328979583	1.35966022272628	0.49578445982798	0.581631015152759	0.284794965035451
ENSG00000156052	GNAQ	0.563132405081476	-0.114619475808335	0.711282573009992	-1.19312086260158	0.854214015642535	0.459906364300375	0.500718524243373	0.583586144504338	0.521901165871601	0.370608135534969	0.614239302525499	-1.92061854162394	-0.733230631657784	-1.50945491943179	0.895164129146479	-1.45502259769339	0.845168297051784	0.564914592089209	-1.58177297529941	0.0511433745825165	0.31964644703079	0.137690616207768	-0.41173232770107	-0.125082002899448	-0.645024295328578	0.00912570243700393	-0.55862925047075	0.554847872791096	0.840616061725811	0.20083022857209
ENSG00000183049	CAMK1D	0.0253359114259251	-1.29863782243088	0.11550359588814	0.499110490937861	-0.106318470351362	1.10731266032298	-0.433696580770363	0.277666173006343	0.143481295396231	0.0927824298562045	-0.45020040831244	-1.07420844947884	-1.83371088244773	-0.905153640199138	0.041374243794177	-2.33508595785948	0.26919327036908	-0.772659402904096	0.0834775415252614	-0.871041076206317	-0.0914725214312552	-0.716841830708818	0.250383912676079	0.0931441477372532	0.436812435807432	-1.22587787184658	-0.226554325656253	0.591990901140471	-0.450879028706227	0.669785235215625
ENSG00000107758	PPP3CB	0.291237430101499	-0.182112557331516	0.508391117248061	-1.27870067491784	0.733147947128619	0.0884777624656893	0.167800189002798	0.590660600961718	0.229338209816946	0.151311604037683	0.673955960946471	-0.83424030583551	-1.1272975859642	-1.92314942354945	-0.0824809308003518	0.787088580913632	0.608687023573198	0.69189339059129	-1.42391114039039	0.48705643068935	0.193035136519793	-0.389697677197475	-0.0985251516655468	-0.196629204340952	-0.222860800604412	-0.456916081853081	0.0456730060595907	-0.0634733123036816	0.789282199326606	0.177488552125337
ENSG00000174775	HRAS	-0.0474789379957762	-0.596332930566526	0.384058268984297	-1.96908816192328	0.362714057283272	0.420270295703173	0.143783697198756	0.31655064261256	-0.0387813180382474	0.434470136996094	0.084392237681445	-0.654267087634463	-0.354073716576073	-1.46119862819135	0.236150743177702	-0.265480627256018	0.528188015492603	-0.0675451648462549	-1.57067083724502	0.487593013829043	0.510519772929294	-0.192076976654497	0.506799304095829	-0.375604598981101	-0.129576794231355	-0.492103618300538	-0.242152918939155	0.118607358952433	0.202720211662186	0.512784515702564
ENSG00000133703	KRAS	0.114315303091886	-0.475832157548472	0.452607232116648	-0.276492297262138	0.31825752069593	-0.333314612617979	0.0297012177918427	0.159571888659281	0.420370285435127	0.684632765226093	0.221559318312716	-1.32811615213882	-0.705630940509104	-0.856995477341374	0.645745338227068	-1.12510759590248	1.20291231509708	0.0549908807464434	-1.1043810627376	-0.335027120866788	-0.047955621451635	0.187007806985794	0.333279802867254	0.355881829507308	0.0277764221703334	0.220943294779742	-0.211507120581502	0.232594357726985	0.370440162041018	0.534758504884298
ENSG00000181929	PRKAG1	0.253322573891006	0.282926346257343	0.308714923594501	-0.481112222267111	0.336040734025189	-0.640409995997278	0.262972952855874	0.339474217098772	0.140329961060406	0.257779783887309	0.313583922718381	-0.329408236396898	-0.526107050912153	-1.00829714073054	-0.0140126238438703	0.376480119856179	0.372635834960553	0.152919363342713	-1.05890643286693	0.312343600314394	0.204070021046953	0.0133572886074181	0.371725497991182	-0.103507050276492	0.0329375231183021	-0.255468142304377	0.302657092348351	0.212620230744876	0.325898986698613	0.275798414710163
ENSG00000186298	PPP1CC	0.220356474086078	0.108576979775312	0.332284652105474	-0.872418431251202	0.247917867745846	-0.490063905632691	0.260641736883002	0.349319357644293	0.316556903297694	0.223030736160588	0.31895777451633	-0.395670115376024	-0.947354784192428	-1.32362550603268	0.232913204041837	0.286167691047324	0.342923796160578	0.34831035531678	-0.587039820291095	0.0793494159634439	0.184314101514356	0.181174839949679	0.268316930943378	0.331775122332182	0.239289128826753	0.0136267411774212	0.349264919811992	0.187601284273091	0.348255551563129	0.309210220235752
ENSG00000198668	CALM1	0.0195619003908059	-0.0342284561978821	0.0195619003908059	-0.0880165660843741	0.0195619003908059	0.0195397205834488	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0195619003908059	-0.0512995752437432	0.00536804687021921	-0.306196576009163	0.0195619003908059	0.0193683813175777	0.0195619003908059	0.0178981601460299	-0.253405307783066	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0188278232469139	0.0195619003908059	0.0195619003908059	0.0195619003908059	0.0195619003908059
ENSG00000129007	CALML4	0.289920064926486	-0.0109496225587688	0.0485782414169751	0.160887306244698	-0.583237889464611	-0.837486514001332	0.228181325945111	0.798106127381903	1.20149065464031	0.865235547114794	1.00605197679459	-1.45464228713006	1.10334041195615	-0.0473010218050058	0.501450085229302	-1.12142453240463	0.905923772661229	0.166909720356596	-0.409399621367339	0.528268675050981	0.827328570182209	0.0256327571350994	0.0600700576446715	2.09061918748601	1.06565152824053	0.124502387058657	0.268211068187616	0.178890346337227	0.409696404401975	0.443211745888349
ENSG00000167658	EEF2	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	-0.00209880024618186	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944	0.000109380001934944
ENSG00000072062	PRKACA	0.172216211831835	0.179363738577367	0.173077625240307	-0.1144326771919	0.18135581232247	-0.219895182591998	0.172368076157899	0.172923731051874	-0.0198449549887065	0.0582092877246383	0.170538905468721	0.0249379398005365	-0.760575987969613	-0.265705920255637	0.169622114728596	0.182239555915368	0.1746053981838	0.182239555915368	-1.40152487914789	0.182179225479471	0.0772013417195828	-0.12922485396984	0.062692015857197	-0.213343800496042	0.173855108082733	-0.448983949584334	0.17957312011842	0.160077841875628	0.182239555915368	0.109086467870888
ENSG00000101335	MYL9	0.395495651212731	0.395495651212731	0.395495651212731	-1.36361462233123	0.395495651212731	-1.21734885967492	0.395495651212731	0.390733988522064	0.391562487380833	0.393095094122961	0.395495651212731	0.393733274686602	0.386832238732622	-0.453069996172511	0.395495651212731	0.0259832134559055	0.395495651212731	0.395495651212731	-0.724414267812774	0.164291365837318	0.395495651212731	0.387690720975422	0.37283465658914	0.395495651212731	0.394060286542993	0.385872733752518	0.395495651212731	0.395127399827915	0.395495651212731	0.378249753958022
ENSG00000100030	MAPK1	-0.135808335665433	-0.0436737235274594	0.105185585772543	-0.0195261047107792	0.50670150617091	0.280515641364479	-0.190885812934241	0.128441155023213	-0.116702921676287	0.0896658108974595	0.14851876877723	-1.20616578086334	-1.01322633319574	-1.44934684326167	0.394716658545587	-0.641624832801737	0.649577006784399	-0.0513037944123922	-1.19675771657515	-0.279813032983703	-0.159818927280282	-0.27326169429058	0.330842731619809	-0.206270676196451	0.103823868523248	-0.202772319617002	0.00122503894973849	0.217897555422874	0.316572947874179	0.154533093469208
