Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Plb1p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,70.9,70.9,26%,6e-10,25.64,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS95484.1?report=genbank&log$=prottop&blast_rank=35&RID=0MW1440Z013"",""AJS95484.1"")"
Plb1p [Saccharomyces cerevisiae YJM683],Saccharomyces cerevisiae YJM683,70.9,70.9,26%,7e-10,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS71065.1?report=genbank&log$=prottop&blast_rank=36&RID=0MW1440Z013"",""AJS71065.1"")"
Plb1p [Saccharomyces cerevisiae YJM193],Saccharomyces cerevisiae YJM193,70.9,70.9,26%,7e-10,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS62321.1?report=genbank&log$=prottop&blast_rank=37&RID=0MW1440Z013"",""AJS62321.1"")"
Plb1p [Saccharomyces cerevisiae YJM1381],Saccharomyces cerevisiae YJM1381,70.9,70.9,26%,7e-10,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS86763.1?report=genbank&log$=prottop&blast_rank=38&RID=0MW1440Z013"",""AJS86763.1"")"
Plb1p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,70.9,70.9,26%,7e-10,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS89819.1?report=genbank&log$=prottop&blast_rank=39&RID=0MW1440Z013"",""AJS89819.1"")"
Plb1p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,70.9,70.9,26%,7e-10,25.64,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS62756.1?report=genbank&log$=prottop&blast_rank=40&RID=0MW1440Z013"",""AJS62756.1"")"
Plb1p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,70.9,70.9,26%,7e-10,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY76470.1?report=genbank&log$=prottop&blast_rank=41&RID=0MW1440Z013"",""AHY76470.1"")"
Plb1p [Saccharomyces cerevisiae YJM1355],Saccharomyces cerevisiae YJM1355,70.9,70.9,26%,7e-10,25.64,660,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS85889.1?report=genbank&log$=prottop&blast_rank=42&RID=0MW1440Z013"",""AJS85889.1"")"
Plb1p [Saccharomyces cerevisiae YJM1463],Saccharomyces cerevisiae YJM1463,70.9,70.9,26%,7e-10,25.64,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS96781.1?report=genbank&log$=prottop&blast_rank=43&RID=0MW1440Z013"",""AJS96781.1"")"
Plb1p [Saccharomyces cerevisiae YJM451],Saccharomyces cerevisiae YJM451,70.9,70.9,26%,7e-10,25.64,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS66683.1?report=genbank&log$=prottop&blast_rank=44&RID=0MW1440Z013"",""AJS66683.1"")"
Plb1p [Saccharomyces cerevisiae YJM1400],Saccharomyces cerevisiae YJM1400,70.9,70.9,26%,7e-10,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS90251.1?report=genbank&log$=prottop&blast_rank=45&RID=0MW1440Z013"",""AJS90251.1"")"
Plb1p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,70.9,70.9,26%,7e-10,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS64934.1?report=genbank&log$=prottop&blast_rank=46&RID=0MW1440Z013"",""AJS64934.1"")"
Plb1p [Saccharomyces cerevisiae YJM689],Saccharomyces cerevisiae YJM689,70.9,70.9,26%,7e-10,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS71498.1?report=genbank&log$=prottop&blast_rank=47&RID=0MW1440Z013"",""AJS71498.1"")"
Plb1p [Saccharomyces cerevisiae YJM244],Saccharomyces cerevisiae YJM244,70.9,70.9,26%,8e-10,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS63191.1?report=genbank&log$=prottop&blast_rank=48&RID=0MW1440Z013"",""AJS63191.1"")"
Plb1p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,70.9,70.9,26%,8e-10,25.64,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU08383.1?report=genbank&log$=prottop&blast_rank=49&RID=0MW1440Z013"",""EEU08383.1"")"
lysophospholipase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,70.9,70.9,26%,8e-10,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN40758.1?report=genbank&log$=prottop&blast_rank=50&RID=0MW1440Z013"",""PTN40758.1"")"
Plb1p [Saccharomyces cerevisiae AWRI796],Saccharomyces cerevisiae AWRI796,70.9,70.9,26%,8e-10,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA73712.1?report=genbank&log$=prottop&blast_rank=51&RID=0MW1440Z013"",""EGA73712.1"")"
Plb1p [Saccharomyces cerevisiae YJM270],Saccharomyces cerevisiae YJM270,70.9,70.9,26%,8e-10,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS64065.1?report=genbank&log$=prottop&blast_rank=52&RID=0MW1440Z013"",""AJS64065.1"")"
BJ4_G0021000.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,70.9,137,31%,1e-09,25.80,1393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6640139.1?report=genbank&log$=prottop&blast_rank=53&RID=0MW1440Z013"",""CAD6640139.1"")"
Plb1p [Saccharomyces cerevisiae YJM1252],Saccharomyces cerevisiae YJM1252,70.5,70.5,26%,1e-09,25.64,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS81103.1?report=genbank&log$=prottop&blast_rank=54&RID=0MW1440Z013"",""AJS81103.1"")"
Y55_G0023100.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,70.9,137,31%,1e-09,25.80,1405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6482535.1?report=genbank&log$=prottop&blast_rank=55&RID=0MW1440Z013"",""CAD6482535.1"")"
Plb1p [Saccharomyces cerevisiae YJM1385],Saccharomyces cerevisiae YJM1385,70.1,70.1,26%,1e-09,25.64,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS87635.1?report=genbank&log$=prottop&blast_rank=56&RID=0MW1440Z013"",""AJS87635.1"")"
Plb1p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,69.7,69.7,26%,2e-09,26.74,660,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP40715.1?report=genbank&log$=prottop&blast_rank=57&RID=0MW1440Z013"",""AJP40715.1"")"
Plb2p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,69.3,69.3,31%,2e-09,25.24,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU08421.1?report=genbank&log$=prottop&blast_rank=58&RID=0MW1440Z013"",""EEU08421.1"")"
Plb1p [Saccharomyces cerevisiae YJM1460],Saccharomyces cerevisiae YJM1460,69.3,69.3,26%,2e-09,25.64,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS96343.1?report=genbank&log$=prottop&blast_rank=59&RID=0MW1440Z013"",""AJS96343.1"")"
Plb1p [Saccharomyces cerevisiae YJM555],Saccharomyces cerevisiae YJM555,69.3,69.3,26%,2e-09,25.27,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS69311.1?report=genbank&log$=prottop&blast_rank=60&RID=0MW1440Z013"",""AJS69311.1"")"
Plb1p [Saccharomyces cerevisiae YJM450],Saccharomyces cerevisiae YJM450,69.3,69.3,26%,2e-09,25.27,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS66243.1?report=genbank&log$=prottop&blast_rank=61&RID=0MW1440Z013"",""AJS66243.1"")"
lysophospholipase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,69.3,69.3,26%,2e-09,25.09,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA61611.1?report=genbank&log$=prottop&blast_rank=62&RID=0MW1440Z013"",""AAA61611.1"")"
Plb1p [Saccharomyces cerevisiae YJM1478],Saccharomyces cerevisiae YJM1478,68.9,68.9,26%,3e-09,25.27,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS97650.1?report=genbank&log$=prottop&blast_rank=63&RID=0MW1440Z013"",""AJS97650.1"")"
lysophospholipase [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,68.9,68.9,26%,3e-09,25.27,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_013721.1?report=genbank&log$=prottop&blast_rank=64&RID=0MW1440Z013"",""NP_013721.1"")"
Plb2p [Saccharomyces cerevisiae YJM1450],Saccharomyces cerevisiae YJM1450,67.8,67.8,31%,7e-09,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS95906.1?report=genbank&log$=prottop&blast_rank=65&RID=0MW1440Z013"",""AJS95906.1"")"
YMR008C [Saccharomyces cerevisiae],Saccharomyces cerevisiae,67.4,67.4,26%,8e-09,26.01,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAT92807.1?report=genbank&log$=prottop&blast_rank=66&RID=0MW1440Z013"",""AAT92807.1"")"
Plb2p [Saccharomyces cerevisiae YJM1433],Saccharomyces cerevisiae YJM1433,66.6,66.6,31%,1e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS93314.1?report=genbank&log$=prottop&blast_rank=67&RID=0MW1440Z013"",""AJS93314.1"")"
Plb2p [Saccharomyces cerevisiae YJM1355],Saccharomyces cerevisiae YJM1355,66.6,66.6,31%,1e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS85888.1?report=genbank&log$=prottop&blast_rank=68&RID=0MW1440Z013"",""AJS85888.1"")"
lysophospholipase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,66.6,66.6,31%,1e-08,25.16,671,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAX69328.1?report=genbank&log$=prottop&blast_rank=69&RID=0MW1440Z013"",""GAX69328.1"")"
Plb2p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,66.6,66.6,31%,1e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA77496.1?report=genbank&log$=prottop&blast_rank=70&RID=0MW1440Z013"",""EGA77496.1"")"
Plb2p [Saccharomyces cerevisiae YJM555],Saccharomyces cerevisiae YJM555,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS69310.1?report=genbank&log$=prottop&blast_rank=71&RID=0MW1440Z013"",""AJS69310.1"")"
HLJ1_G0018400.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6644372.1?report=genbank&log$=prottop&blast_rank=72&RID=0MW1440Z013"",""CAD6644372.1"")"
Plb2p [Saccharomyces cerevisiae YJM270],Saccharomyces cerevisiae YJM270,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS64064.1?report=genbank&log$=prottop&blast_rank=73&RID=0MW1440Z013"",""AJS64064.1"")"
Plb2p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS95483.1?report=genbank&log$=prottop&blast_rank=74&RID=0MW1440Z013"",""AJS95483.1"")"
Plb2p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP40714.1?report=genbank&log$=prottop&blast_rank=75&RID=0MW1440Z013"",""AJP40714.1"")"
Plb2p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS67997.1?report=genbank&log$=prottop&blast_rank=76&RID=0MW1440Z013"",""AJS67997.1"")"
Plb2p [Saccharomyces cerevisiae YJM1381],Saccharomyces cerevisiae YJM1381,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS86762.1?report=genbank&log$=prottop&blast_rank=77&RID=0MW1440Z013"",""AJS86762.1"")"
YMR006Cp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,66.2,66.2,31%,2e-08,25.16,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ70212.1?report=genbank&log$=prottop&blast_rank=78&RID=0MW1440Z013"",""EDZ70212.1"")"
Plb2p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY76469.1?report=genbank&log$=prottop&blast_rank=79&RID=0MW1440Z013"",""AHY76469.1"")"
Plb2p [Saccharomyces cerevisiae YJM450],Saccharomyces cerevisiae YJM450,66.6,66.6,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS66242.1?report=genbank&log$=prottop&blast_rank=80&RID=0MW1440Z013"",""AJS66242.1"")"
Plb2p [Saccharomyces cerevisiae YJM1402],Saccharomyces cerevisiae YJM1402,66.2,66.2,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS91121.1?report=genbank&log$=prottop&blast_rank=81&RID=0MW1440Z013"",""AJS91121.1"")"
Plb2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,66.2,66.2,31%,2e-08,24.84,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS62755.1?report=genbank&log$=prottop&blast_rank=82&RID=0MW1440Z013"",""AJS62755.1"")"
Plb2p [Saccharomyces cerevisiae YJM1342],Saccharomyces cerevisiae YJM1342,66.2,66.2,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS85449.1?report=genbank&log$=prottop&blast_rank=83&RID=0MW1440Z013"",""AJS85449.1"")"
Lysophospholipase 2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,66.2,66.2,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4004179.1?report=genbank&log$=prottop&blast_rank=84&RID=0MW1440Z013"",""KAF4004179.1"")"
lysophospholipase [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,66.2,66.2,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_013719.1?report=genbank&log$=prottop&blast_rank=85&RID=0MW1440Z013"",""NP_013719.1"")"
Plb2p [Saccharomyces cerevisiae YJM451],Saccharomyces cerevisiae YJM451,66.2,66.2,31%,2e-08,25.16,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS66682.1?report=genbank&log$=prottop&blast_rank=86&RID=0MW1440Z013"",""AJS66682.1"")"
lysophospholipase 2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,65.9,65.9,31%,2e-08,25.16,685,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP66424.1?report=genbank&log$=prottop&blast_rank=87&RID=0MW1440Z013"",""GFP66424.1"")"
Plb2p [Saccharomyces cerevisiae YJM1386],Saccharomyces cerevisiae YJM1386,65.5,65.5,31%,3e-08,24.84,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS88071.1?report=genbank&log$=prottop&blast_rank=88&RID=0MW1440Z013"",""AJS88071.1"")"
Lysophospholipase 1 [Fusarium culmorum],Fusarium culmorum,65.1,65.1,27%,5e-08,25.53,766,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD04098.1?report=genbank&log$=prottop&blast_rank=89&RID=0MW1440Z013"",""PTD04098.1"")"
hypothetical protein HYE67_002981 [Fusarium culmorum],Fusarium culmorum,65.1,65.1,27%,5e-08,25.53,766,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC60750.1?report=genbank&log$=prottop&blast_rank=90&RID=0MW1440Z013"",""QPC60750.1"")"
hypothetical protein HYE67_001462 [Fusarium culmorum],Fusarium culmorum,63.5,63.5,30%,1e-07,25.77,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC59231.1?report=genbank&log$=prottop&blast_rank=91&RID=0MW1440Z013"",""QPC59231.1"")"
