Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha isoform X2 [Octopus bimaculoides],Octopus bimaculoides,524,524,83%,0.0,80.07,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014784548.1?report=genbank&log$=prottop&blast_rank=12&RID=0MRAH44W013"",""XP_014784548.1"")"
Uncharacterized protein CELE_M01D7.7 [Caenorhabditis elegans],Caenorhabditis elegans,517,517,83%,0.0,81.85,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379826.1?report=genbank&log$=prottop&blast_rank=13&RID=0MRAH44W013"",""NP_001379826.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha isoform X1 [Octopus bimaculoides],Octopus bimaculoides,497,497,83%,4e-176,75.42,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014784547.1?report=genbank&log$=prottop&blast_rank=14&RID=0MRAH44W013"",""XP_014784547.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,482,482,97%,4e-169,65.43,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382789.1?report=genbank&log$=prottop&blast_rank=15&RID=0MRAH44W013"",""XP_003382789.1"")"
hypothetical protein OCBIM_22001062mg [Octopus bimaculoides],Octopus bimaculoides,471,471,76%,3e-166,78.10,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF71432.1?report=genbank&log$=prottop&blast_rank=16&RID=0MRAH44W013"",""KOF71432.1"")"
G protein a subunit 3 [Hydra vulgaris],Hydra vulgaris,462,462,83%,3e-162,72.46,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA81695.1?report=genbank&log$=prottop&blast_rank=17&RID=0MRAH44W013"",""BAA81695.1"")"
PREDICTED: guanine nucleotide-binding protein G(q) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,438,438,98%,8e-152,57.06,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382788.1?report=genbank&log$=prottop&blast_rank=18&RID=0MRAH44W013"",""XP_003382788.1"")"
GBA1_EMENI Guanine nucleotide-binding protein alpha subunit [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,367,367,98%,3e-124,50.70,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_658255.1?report=genbank&log$=prottop&blast_rank=19&RID=0MRAH44W013"",""XP_658255.1"")"
uncharacterized protein MONBRDRAFT_25538 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,367,367,95%,7e-124,55.26,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745847.1?report=genbank&log$=prottop&blast_rank=20&RID=0MRAH44W013"",""XP_001745847.1"")"
guanine nucleotide-binding protein G(i) subunit alpha [Asterias rubens],Asterias rubens,359,359,98%,8e-121,52.82,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033646766.1?report=genbank&log$=prottop&blast_rank=21&RID=0MRAH44W013"",""XP_033646766.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,357,357,98%,3e-120,50.70,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825080.1?report=genbank&log$=prottop&blast_rank=22&RID=0MRAH44W013"",""XP_006825080.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,357,357,98%,4e-120,52.54,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730529.1?report=genbank&log$=prottop&blast_rank=23&RID=0MRAH44W013"",""XP_002730529.1"")"
guanine nucleotide-binding protein G(i) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,357,357,98%,7e-120,52.82,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001475.1?report=genbank&log$=prottop&blast_rank=24&RID=0MRAH44W013"",""NP_001001475.1"")"
guanine nucleotide-binding protein G(o) subunit alpha [Salpingoeca rosetta],Salpingoeca rosetta,354,354,98%,6e-119,49.01,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991325.1?report=genbank&log$=prottop&blast_rank=25&RID=0MRAH44W013"",""XP_004991325.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha isoform X2 [Octopus bimaculoides],Octopus bimaculoides,354,354,98%,6e-119,50.00,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014788274.1?report=genbank&log$=prottop&blast_rank=26&RID=0MRAH44W013"",""XP_014788274.1"")"
G protein a subunit o class [Octopus vulgaris],Octopus vulgaris,353,353,98%,2e-118,50.00,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93637.1?report=genbank&log$=prottop&blast_rank=27&RID=0MRAH44W013"",""BAA93637.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Asterias rubens],Asterias rubens,352,352,98%,4e-118,49.72,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033626148.1?report=genbank&log$=prottop&blast_rank=28&RID=0MRAH44W013"",""XP_033626148.1"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X1 [Branchiostoma floridae],Branchiostoma floridae,352,352,98%,5e-118,51.69,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675477.1?report=genbank&log$=prottop&blast_rank=29&RID=0MRAH44W013"",""XP_035675477.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha [Priapulus caudatus],Priapulus caudatus,350,350,98%,1e-117,48.87,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014680859.1?report=genbank&log$=prottop&blast_rank=30&RID=0MRAH44W013"",""XP_014680859.1"")"
LOW QUALITY PROTEIN: guanine nucleotide-binding protein G(i) subunit alpha [Acropora millepora],Acropora millepora,350,350,98%,2e-117,51.55,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029212181.2?report=genbank&log$=prottop&blast_rank=31&RID=0MRAH44W013"",""XP_029212181.2"")"
guanine nucleotide-binding protein G(i) subunit alpha isoform X2 [Branchiostoma floridae],Branchiostoma floridae,350,350,98%,3e-117,51.69,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675478.1?report=genbank&log$=prottop&blast_rank=32&RID=0MRAH44W013"",""XP_035675478.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha [Priapulus caudatus],Priapulus caudatus,350,350,98%,3e-117,48.87,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677622.1?report=genbank&log$=prottop&blast_rank=33&RID=0MRAH44W013"",""XP_014677622.1"")"
uncharacterized protein MONBRDRAFT_37969 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,351,351,95%,4e-117,48.55,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001747790.1?report=genbank&log$=prottop&blast_rank=34&RID=0MRAH44W013"",""XP_001747790.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha isoform X1 [Octopus bimaculoides],Octopus bimaculoides,349,349,98%,5e-117,49.44,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014788266.1?report=genbank&log$=prottop&blast_rank=35&RID=0MRAH44W013"",""XP_014788266.1"")"
Guanine nucleotide-binding protein G(o) subunit alpha [Caenorhabditis elegans],Caenorhabditis elegans,349,349,98%,7e-117,48.59,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_492108.1?report=genbank&log$=prottop&blast_rank=36&RID=0MRAH44W013"",""NP_492108.1"")"
guanine nucleotide-binding protein subunit alpha-12-like [Acropora millepora],Acropora millepora,349,349,97%,9e-117,48.48,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029179644.1?report=genbank&log$=prottop&blast_rank=37&RID=0MRAH44W013"",""XP_029179644.1"")"
hypothetical protein HYE67_003761 [Fusarium culmorum],Fusarium culmorum,349,349,94%,1e-116,50.15,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC61530.1?report=genbank&log$=prottop&blast_rank=38&RID=0MRAH44W013"",""QPC61530.1"")"
guanine nucleotide-binding protein G(o) subunit alpha isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,348,348,98%,2e-116,48.87,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003728483.1?report=genbank&log$=prottop&blast_rank=39&RID=0MRAH44W013"",""XP_003728483.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,346,346,98%,8e-116,48.87,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035679471.1?report=genbank&log$=prottop&blast_rank=40&RID=0MRAH44W013"",""XP_035679471.1"")"
guanine nucleotide-binding protein G(o) subunit alpha isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,347,347,98%,9e-116,48.87,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011661817.1?report=genbank&log$=prottop&blast_rank=41&RID=0MRAH44W013"",""XP_011661817.1"")"
GNAO1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,345,345,98%,2e-115,48.87,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1269639.1?report=genbank&log$=prottop&blast_rank=42&RID=0MRAH44W013"",""CAH1269639.1"")"
guanine nucleotide-binding protein subunit alpha-13-like [Asterias rubens],Asterias rubens,345,345,97%,2e-115,48.01,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631109.1?report=genbank&log$=prottop&blast_rank=43&RID=0MRAH44W013"",""XP_033631109.1"")"
G-o protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,345,345,98%,2e-115,48.02,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28059.1?report=genbank&log$=prottop&blast_rank=44&RID=0MRAH44W013"",""AAA28059.1"")"
G protein alpha subunit Gi isoform X2 [Ciona intestinalis],Ciona intestinalis,345,345,98%,2e-115,50.56,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009862342.1?report=genbank&log$=prottop&blast_rank=45&RID=0MRAH44W013"",""XP_009862342.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Priapulus caudatus],Priapulus caudatus,342,342,98%,2e-114,52.23,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014676585.1?report=genbank&log$=prottop&blast_rank=46&RID=0MRAH44W013"",""XP_014676585.1"")"
guanine nucleotide-binding protein subunit alpha-13-like [Asterias rubens],Asterias rubens,340,340,97%,4e-113,47.58,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033631129.1?report=genbank&log$=prottop&blast_rank=47&RID=0MRAH44W013"",""XP_033631129.1"")"
Guanine nucleotide-binding protein alpha-16 subunit [Caenorhabditis elegans],Caenorhabditis elegans,339,339,98%,5e-113,48.74,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_490790.1?report=genbank&log$=prottop&blast_rank=48&RID=0MRAH44W013"",""NP_490790.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha [Hydra vulgaris],Hydra vulgaris,339,339,98%,6e-113,49.72,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557495.1?report=genbank&log$=prottop&blast_rank=49&RID=0MRAH44W013"",""XP_012557495.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Octopus bimaculoides],Octopus bimaculoides,336,336,98%,1e-111,48.31,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777779.1?report=genbank&log$=prottop&blast_rank=50&RID=0MRAH44W013"",""XP_014777779.1"")"
G protein alpha subunit Gi [Ciona intestinalis],Ciona intestinalis,335,335,98%,1e-111,50.00,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027619.1?report=genbank&log$=prottop&blast_rank=51&RID=0MRAH44W013"",""NP_001027619.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like isoform X1 [Acropora millepora],Acropora millepora,334,334,98%,3e-111,49.72,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196011.1?report=genbank&log$=prottop&blast_rank=52&RID=0MRAH44W013"",""XP_029196011.1"")"
guanine nucleotide-binding protein G(i) subunit alpha-like [Ciona intestinalis],Ciona intestinalis,334,334,95%,4e-111,48.14,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009861912.1?report=genbank&log$=prottop&blast_rank=53&RID=0MRAH44W013"",""XP_009861912.1"")"
G protein alpha subunit i class [Octopus vulgaris],Octopus vulgaris,332,332,98%,4e-110,47.74,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA93636.1?report=genbank&log$=prottop&blast_rank=54&RID=0MRAH44W013"",""BAA93636.1"")"
Guanine nucleotide-binding protein alpha-7 subunit [Caenorhabditis elegans],Caenorhabditis elegans,331,331,98%,6e-110,46.74,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_501921.1?report=genbank&log$=prottop&blast_rank=55&RID=0MRAH44W013"",""NP_501921.1"")"
G-protein subunit alpha 1 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,330,330,96%,3e-109,45.80,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_639105.1?report=genbank&log$=prottop&blast_rank=56&RID=0MRAH44W013"",""XP_639105.1"")"
Guanine nucleotide-binding protein alpha-17 subunit [Caenorhabditis elegans],Caenorhabditis elegans,328,328,98%,7e-109,45.94,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506290.1?report=genbank&log$=prottop&blast_rank=57&RID=0MRAH44W013"",""NP_506290.1"")"
guanine nucleotide binding protein [Salpingoeca rosetta],Salpingoeca rosetta,328,328,98%,8e-109,46.46,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997674.1?report=genbank&log$=prottop&blast_rank=58&RID=0MRAH44W013"",""XP_004997674.1"")"
guanine nucleotide-binding protein G(12) alpha subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,328,328,98%,2e-108,46.52,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001476.1?report=genbank&log$=prottop&blast_rank=59&RID=0MRAH44W013"",""NP_001001476.1"")"
GNA11 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,328,558,72%,2e-108,95.76,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1251785.1?report=genbank&log$=prottop&blast_rank=60&RID=0MRAH44W013"",""CAH1251785.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,327,327,96%,2e-108,46.72,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78238.1?report=genbank&log$=prottop&blast_rank=61&RID=0MRAH44W013"",""AAN78238.1"")"
PREDICTED: guanine nucleotide-binding protein G(i) subunit alpha-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,327,327,98%,4e-108,48.20,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730534.1?report=genbank&log$=prottop&blast_rank=62&RID=0MRAH44W013"",""XP_002730534.1"")"
PREDICTED: guanine nucleotide-binding protein subunit alpha-12 [Hydra vulgaris],Hydra vulgaris,323,323,97%,8e-107,46.48,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002163929.2?report=genbank&log$=prottop&blast_rank=63&RID=0MRAH44W013"",""XP_002163929.2"")"
PREDICTED: guanine nucleotide-binding protein subunit alpha-12-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,323,323,96%,1e-106,46.57,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002735663.2?report=genbank&log$=prottop&blast_rank=64&RID=0MRAH44W013"",""XP_002735663.2"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,322,322,95%,2e-106,46.40,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78232.1?report=genbank&log$=prottop&blast_rank=65&RID=0MRAH44W013"",""AAN78232.1"")"
G protein alpha subunit Gi isoform X1 [Ciona intestinalis],Ciona intestinalis,323,323,98%,3e-106,45.09,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691426.1?report=genbank&log$=prottop&blast_rank=66&RID=0MRAH44W013"",""XP_026691426.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,321,321,95%,4e-106,46.53,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78231.1?report=genbank&log$=prottop&blast_rank=67&RID=0MRAH44W013"",""AAN78231.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Amphimedon queenslandica],Amphimedon queenslandica,321,321,98%,7e-106,44.29,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384511.1?report=genbank&log$=prottop&blast_rank=68&RID=0MRAH44W013"",""XP_003384511.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,320,320,94%,2e-105,46.38,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78230.1?report=genbank&log$=prottop&blast_rank=69&RID=0MRAH44W013"",""AAN78230.1"")"
PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha-like [Hydra vulgaris],Hydra vulgaris,320,320,98%,2e-105,46.48,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002164313.3?report=genbank&log$=prottop&blast_rank=70&RID=0MRAH44W013"",""XP_002164313.3"")"
PREDICTED: guanine nucleotide-binding protein subunit alpha-12-like [Priapulus caudatus],Priapulus caudatus,320,320,98%,3e-105,44.10,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661526.1?report=genbank&log$=prottop&blast_rank=71&RID=0MRAH44W013"",""XP_014661526.1"")"
ODR-3 [Caenorhabditis elegans],Caenorhabditis elegans,317,317,94%,2e-104,46.20,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN78234.1?report=genbank&log$=prottop&blast_rank=72&RID=0MRAH44W013"",""AAN78234.1"")"
Guanine nucleotide-binding protein alpha-4 subunit [Caenorhabditis elegans],Caenorhabditis elegans,317,317,95%,3e-104,45.74,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499921.2?report=genbank&log$=prottop&blast_rank=73&RID=0MRAH44W013"",""NP_499921.2"")"
GNA13 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,317,317,97%,7e-104,46.48,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273418.1?report=genbank&log$=prottop&blast_rank=74&RID=0MRAH44W013"",""CAH1273418.1"")"
guanine nucleotide-binding protein subunit alpha-12-like [Branchiostoma floridae],Branchiostoma floridae,317,317,97%,7e-104,46.05,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035695062.1?report=genbank&log$=prottop&blast_rank=75&RID=0MRAH44W013"",""XP_035695062.1"")"
guanine nucleotide-binding protein G(k) subunit alpha-like [Ciona intestinalis],Ciona intestinalis,314,314,98%,3e-103,45.38,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696365.1?report=genbank&log$=prottop&blast_rank=76&RID=0MRAH44W013"",""XP_026696365.1"")"
guanine nucleotide-binding protein G(t) subunit alpha-3-like [Asterias rubens],Asterias rubens,314,314,95%,1e-102,45.51,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643600.1?report=genbank&log$=prottop&blast_rank=77&RID=0MRAH44W013"",""XP_033643600.1"")"
GNAI2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,306,306,98%,3e-100,44.88,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273768.1?report=genbank&log$=prottop&blast_rank=78&RID=0MRAH44W013"",""CAH1273768.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,305,305,98%,1e-99,44.60,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035695512.1?report=genbank&log$=prottop&blast_rank=79&RID=0MRAH44W013"",""XP_035695512.1"")"
hypothetical protein OCBIM_22029465mg [Octopus bimaculoides],Octopus bimaculoides,303,303,83%,1e-99,50.50,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF97453.1?report=genbank&log$=prottop&blast_rank=80&RID=0MRAH44W013"",""KOF97453.1"")"
GNAI3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,302,302,81%,3e-99,52.05,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264443.1?report=genbank&log$=prottop&blast_rank=81&RID=0MRAH44W013"",""CAH1264443.1"")"
G-protein alpha subunit [Eptatretus burgeri],Eptatretus burgeri,300,300,83%,2e-98,52.16,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAJ52662.1?report=genbank&log$=prottop&blast_rank=82&RID=0MRAH44W013"",""BAJ52662.1"")"
G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,302,302,98%,2e-98,42.09,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28061.1?report=genbank&log$=prottop&blast_rank=83&RID=0MRAH44W013"",""AAA28061.1"")"
Guanine nucleotide-binding protein alpha-3 subunit [Caenorhabditis elegans],Caenorhabditis elegans,301,301,98%,5e-98,42.09,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001309498.1?report=genbank&log$=prottop&blast_rank=84&RID=0MRAH44W013"",""NP_001309498.1"")"
heterotrimeric G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,301,301,98%,5e-98,42.09,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAG32079.1?report=genbank&log$=prottop&blast_rank=85&RID=0MRAH44W013"",""AAG32079.1"")"
G protein alpha subunit [Caenorhabditis elegans],Caenorhabditis elegans,299,299,98%,2e-97,43.26,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28060.1?report=genbank&log$=prottop&blast_rank=86&RID=0MRAH44W013"",""AAA28060.1"")"
LOW QUALITY PROTEIN: guanine nucleotide-binding protein subunit alpha-13-like [Ciona intestinalis],Ciona intestinalis,299,299,99%,3e-97,44.20,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004227219.1?report=genbank&log$=prottop&blast_rank=87&RID=0MRAH44W013"",""XP_004227219.1"")"
Guanine nucleotide-binding protein alpha-1 subunit [Caenorhabditis elegans],Caenorhabditis elegans,298,298,98%,5e-97,42.98,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_505840.1?report=genbank&log$=prottop&blast_rank=88&RID=0MRAH44W013"",""NP_505840.1"")"
Guanine nucleotide-binding protein alpha-3 subunit [Fusarium culmorum],Fusarium culmorum,297,297,98%,2e-96,43.61,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD01873.1?report=genbank&log$=prottop&blast_rank=89&RID=0MRAH44W013"",""PTD01873.1"")"
guanine nucleotide-binding protein G(o) subunit alpha [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,296,296,98%,5e-96,42.34,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840056.1?report=genbank&log$=prottop&blast_rank=90&RID=0MRAH44W013"",""XP_030840056.1"")"
guanine nucleotide-binding protein G(o) subunit alpha-like [Asterias rubens],Asterias rubens,295,295,98%,1e-95,40.95,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630097.1?report=genbank&log$=prottop&blast_rank=91&RID=0MRAH44W013"",""XP_033630097.1"")"
