Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like [Petromyzon marinus],Petromyzon marinus,158,158,87%,4e-45,32.20,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032807965.1?report=genbank&log$=prottop&blast_rank=15&RID=0YY7GAM7013"",""XP_032807965.1"")"
hypothetical protein XENTR_v10000392 [Xenopus tropicalis],Xenopus tropicalis,146,146,59%,1e-41,38.33,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8629198.1?report=genbank&log$=prottop&blast_rank=16&RID=0YY7GAM7013"",""KAE8629198.1"")"
hypothetical protein XENTR_v10000392 [Xenopus tropicalis],Xenopus tropicalis,130,130,54%,8e-36,38.65,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8629201.1?report=genbank&log$=prottop&blast_rank=17&RID=0YY7GAM7013"",""KAE8629201.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like isoform X2 [Carcharodon carcharias],Carcharodon carcharias,127,127,54%,2e-34,35.98,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041052653.1?report=genbank&log$=prottop&blast_rank=18&RID=0YY7GAM7013"",""XP_041052653.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like isoform X1 [Petromyzon marinus],Petromyzon marinus,129,129,91%,3e-34,30.47,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032807962.1?report=genbank&log$=prottop&blast_rank=19&RID=0YY7GAM7013"",""XP_032807962.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like isoform X1 [Carcharodon carcharias],Carcharodon carcharias,127,127,54%,3e-34,35.98,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041052645.1?report=genbank&log$=prottop&blast_rank=20&RID=0YY7GAM7013"",""XP_041052645.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2-like isoform X2 [Petromyzon marinus],Petromyzon marinus,125,125,67%,5e-33,33.99,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032807963.1?report=genbank&log$=prottop&blast_rank=21&RID=0YY7GAM7013"",""XP_032807963.1"")"
hypothetical protein XENTR_v10000392 [Xenopus tropicalis],Xenopus tropicalis,100,100,43%,1e-24,36.36,157,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8629202.1?report=genbank&log$=prottop&blast_rank=22&RID=0YY7GAM7013"",""KAE8629202.1"")"
ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like isoform X3 [Carcharodon carcharias],Carcharodon carcharias,99.4,99.4,54%,9e-24,32.32,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041052661.1?report=genbank&log$=prottop&blast_rank=23&RID=0YY7GAM7013"",""XP_041052661.1"")"



		


