Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
rho-related GTP-binding protein RhoB [Xenopus tropicalis],Xenopus tropicalis,340,340,95%,6e-120,87.03,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001001214.1?report=genbank&log$=prottop&blast_rank=33&RID=0ZA98WFS01R"",""NP_001001214.1"")"
ras-like GTP-binding protein RHO [Petromyzon marinus],Petromyzon marinus,318,318,98%,3e-111,76.68,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032808532.1?report=genbank&log$=prottop&blast_rank=34&RID=0ZA98WFS01R"",""XP_032808532.1"")"
ras-like GTP-binding protein Rho1 [Petromyzon marinus],Petromyzon marinus,311,311,98%,2e-108,74.09,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032808531.1?report=genbank&log$=prottop&blast_rank=35&RID=0ZA98WFS01R"",""XP_032808531.1"")"
ras-like GTP-binding protein RHO [Carcharodon carcharias],Carcharodon carcharias,296,296,98%,4e-102,72.25,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041068836.1?report=genbank&log$=prottop&blast_rank=36&RID=0ZA98WFS01R"",""XP_041068836.1"")"
ras-like GTP-binding protein RHO [Carcharodon carcharias],Carcharodon carcharias,291,291,100%,1e-100,70.10,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041068837.1?report=genbank&log$=prottop&blast_rank=37&RID=0ZA98WFS01R"",""XP_041068837.1"")"
hypothetical protein XENTR_v10012595 [Xenopus tropicalis],Xenopus tropicalis,289,289,75%,2e-99,95.17,216,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8611766.1?report=genbank&log$=prottop&blast_rank=38&RID=0ZA98WFS01R"",""KAE8611766.1"")"
ras-like protein Rhoab [Danio rerio],Danio rerio,282,282,73%,9e-98,95.04,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX20128.1?report=genbank&log$=prottop&blast_rank=39&RID=0ZA98WFS01R"",""AAX20128.1"")"
hypothetical protein RCJMB04_13j3 [Gallus gallus],Gallus gallus,275,275,83%,1e-94,83.95,162,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG31913.1?report=genbank&log$=prottop&blast_rank=40&RID=0ZA98WFS01R"",""CAG31913.1"")"
ras-like protein Rhoae [Danio rerio],Danio rerio,273,273,73%,3e-94,90.85,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX20130.1?report=genbank&log$=prottop&blast_rank=41&RID=0ZA98WFS01R"",""AAX20130.1"")"
rho-related GTP-binding protein RhoG-like [Gallus gallus],Gallus gallus,231,231,96%,9e-77,56.15,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001012554.1?report=genbank&log$=prottop&blast_rank=42&RID=0ZA98WFS01R"",""NP_001012554.1"")"
RHOG family member 2 [Xenopus tropicalis],Xenopus tropicalis,229,229,96%,2e-76,56.15,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001135707.1?report=genbank&log$=prottop&blast_rank=43&RID=0ZA98WFS01R"",""NP_001135707.1"")"
rho-related GTP-binding protein RhoG [Xenopus tropicalis],Xenopus tropicalis,229,229,96%,5e-76,55.61,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004920315.1?report=genbank&log$=prottop&blast_rank=44&RID=0ZA98WFS01R"",""XP_004920315.1"")"
transforming protein RhoA [Xenopus tropicalis],Xenopus tropicalis,224,224,58%,3e-75,92.86,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001004825.1?report=genbank&log$=prottop&blast_rank=45&RID=0ZA98WFS01R"",""NP_001004825.1"")"
rho-related GTP-binding protein RhoG-like [Carcharodon carcharias],Carcharodon carcharias,226,226,96%,4e-75,55.61,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041051441.1?report=genbank&log$=prottop&blast_rank=46&RID=0ZA98WFS01R"",""XP_041051441.1"")"
ras-related C3 botulinum toxin substrate 1 [Xenopus tropicalis],Xenopus tropicalis,223,223,100%,1e-73,57.73,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001004840.1?report=genbank&log$=prottop&blast_rank=47&RID=0ZA98WFS01R"",""NP_001004840.1"")"
ras-related C3 botulinum toxin substrate 1 [Carcharodon carcharias],Carcharodon carcharias,221,221,100%,4e-73,57.22,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041063301.1?report=genbank&log$=prottop&blast_rank=48&RID=0ZA98WFS01R"",""XP_041063301.1"")"
ras-related C3 botulinum toxin substrate 1 isoform X2 [Petromyzon marinus],Petromyzon marinus,221,221,92%,9e-73,59.78,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032824256.1?report=genbank&log$=prottop&blast_rank=49&RID=0ZA98WFS01R"",""XP_032824256.1"")"
ras-related C3 botulinum toxin substrate 3a [Danio rerio],Danio rerio,220,220,96%,1e-72,58.42,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001002754.1?report=genbank&log$=prottop&blast_rank=50&RID=0ZA98WFS01R"",""NP_001002754.1"")"
ras-related C3 botulinum toxin substrate 1-like [Carcharodon carcharias],Carcharodon carcharias,220,220,100%,1e-72,56.70,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041033845.1?report=genbank&log$=prottop&blast_rank=51&RID=0ZA98WFS01R"",""XP_041033845.1"")"
ras-related C3 botulinum toxin substrate 1 [Danio rerio],Danio rerio,220,220,92%,1e-72,59.78,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_956065.1?report=genbank&log$=prottop&blast_rank=52&RID=0ZA98WFS01R"",""NP_956065.1"")"
ras-related C3 botulinum toxin substrate 3b [Danio rerio],Danio rerio,220,220,96%,2e-72,57.89,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001307335.1?report=genbank&log$=prottop&blast_rank=53&RID=0ZA98WFS01R"",""NP_001307335.1"")"
"ras homolog gene family, member Gd [Danio rerio]",Danio rerio,219,219,96%,2e-72,54.55,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001349330.1?report=genbank&log$=prottop&blast_rank=54&RID=0ZA98WFS01R"",""NP_001349330.1"")"
ras-related C3 botulinum toxin substrate 1-like isoform X2 [Petromyzon marinus],Petromyzon marinus,219,219,92%,4e-72,59.22,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032822867.1?report=genbank&log$=prottop&blast_rank=55&RID=0ZA98WFS01R"",""XP_032822867.1"")"
ras-related C3 botulinum toxin substrate 3a isoform X3 [Carcharodon carcharias],Carcharodon carcharias,219,219,92%,5e-72,59.78,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041072535.1?report=genbank&log$=prottop&blast_rank=56&RID=0ZA98WFS01R"",""XP_041072535.1"")"
ras homolog family member Gb [Danio rerio],Danio rerio,219,219,96%,5e-72,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_956334.1?report=genbank&log$=prottop&blast_rank=57&RID=0ZA98WFS01R"",""NP_956334.1"")"
cell division control protein 42 homolog isoform 1 [Danio rerio],Danio rerio,219,219,96%,5e-72,54.01,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_956926.1?report=genbank&log$=prottop&blast_rank=58&RID=0ZA98WFS01R"",""NP_956926.1"")"
rho-related GTP-binding protein RhoG [Gallus gallus],Gallus gallus,218,218,96%,6e-72,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015136436.1?report=genbank&log$=prottop&blast_rank=59&RID=0ZA98WFS01R"",""XP_015136436.1"")"
ras-related C3 botulinum toxin substrate 3 [Gallus gallus],Gallus gallus,218,218,92%,1e-71,59.22,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_990347.1?report=genbank&log$=prottop&blast_rank=60&RID=0ZA98WFS01R"",""NP_990347.1"")"
"cell division cycle 42, like [Danio rerio]",Danio rerio,218,218,96%,1e-71,53.48,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_956159.1?report=genbank&log$=prottop&blast_rank=61&RID=0ZA98WFS01R"",""NP_956159.1"")"
rho-related GTP-binding protein RhoG [Carcharodon carcharias],Carcharodon carcharias,218,218,96%,1e-71,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041055576.1?report=genbank&log$=prottop&blast_rank=62&RID=0ZA98WFS01R"",""XP_041055576.1"")"
ras-related C3 botulinum toxin substrate 3 [Xenopus tropicalis],Xenopus tropicalis,218,218,96%,2e-71,57.37,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001093712.1?report=genbank&log$=prottop&blast_rank=63&RID=0ZA98WFS01R"",""NP_001093712.1"")"
ras-related C3 botulinum toxin substrate 2 [Danio rerio],Danio rerio,217,217,100%,2e-71,55.67,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001002061.1?report=genbank&log$=prottop&blast_rank=64&RID=0ZA98WFS01R"",""NP_001002061.1"")"
cell division control protein 42 homolog isoform 2 [Xenopus tropicalis],Xenopus tropicalis,217,217,96%,3e-71,54.01,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001017070.1?report=genbank&log$=prottop&blast_rank=65&RID=0ZA98WFS01R"",""NP_001017070.1"")"
cell division control protein 42 homolog [Gallus gallus],Gallus gallus,216,216,96%,5e-71,53.48,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_990379.1?report=genbank&log$=prottop&blast_rank=66&RID=0ZA98WFS01R"",""NP_990379.1"")"
ras-related C3 botulinum toxin substrate 1 isoform X1 [Petromyzon marinus],Petromyzon marinus,216,216,92%,6e-71,59.44,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032824255.1?report=genbank&log$=prottop&blast_rank=67&RID=0ZA98WFS01R"",""XP_032824255.1"")"
"ras homolog gene family, member Gc [Danio rerio]",Danio rerio,216,216,96%,6e-71,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_955986.1?report=genbank&log$=prottop&blast_rank=68&RID=0ZA98WFS01R"",""NP_955986.1"")"
ras-related C3 botulinum toxin substrate 1b [Danio rerio],Danio rerio,215,215,92%,1e-70,58.66,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001034907.1?report=genbank&log$=prottop&blast_rank=69&RID=0ZA98WFS01R"",""NP_001034907.1"")"
ras-like protein Rhogb [Danio rerio],Danio rerio,215,215,89%,1e-70,55.49,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX20134.1?report=genbank&log$=prottop&blast_rank=70&RID=0ZA98WFS01R"",""AAX20134.1"")"
ras-related C3 botulinum toxin substrate 2 [Gallus gallus],Gallus gallus,214,214,99%,2e-70,55.15,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001188381.1?report=genbank&log$=prottop&blast_rank=71&RID=0ZA98WFS01R"",""NP_001188381.1"")"
rho-related GTP-binding protein RhoQ isoform 1 [Gallus gallus],Gallus gallus,214,214,97%,3e-70,53.16,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_989792.2?report=genbank&log$=prottop&blast_rank=72&RID=0ZA98WFS01R"",""NP_989792.2"")"
cell division control protein 42 homolog isoform 2 [Danio rerio],Danio rerio,214,214,96%,3e-70,52.41,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001018130.1?report=genbank&log$=prottop&blast_rank=73&RID=0ZA98WFS01R"",""NP_001018130.1"")"
cell division cycle 42 [Danio rerio],Danio rerio,214,214,96%,3e-70,54.01,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAQ97755.1?report=genbank&log$=prottop&blast_rank=74&RID=0ZA98WFS01R"",""AAQ97755.1"")"
ras homolog family member Ga [Danio rerio],Danio rerio,214,214,96%,3e-70,54.01,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001076273.1?report=genbank&log$=prottop&blast_rank=75&RID=0ZA98WFS01R"",""NP_001076273.1"")"
hypothetical protein XENTR_v10024034 [Xenopus tropicalis],Xenopus tropicalis,214,214,100%,4e-70,54.37,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8579414.1?report=genbank&log$=prottop&blast_rank=76&RID=0ZA98WFS01R"",""KAE8579414.1"")"
ras-related C3 botulinum toxin substrate 2 [Xenopus tropicalis],Xenopus tropicalis,214,214,100%,5e-70,55.15,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001011285.1?report=genbank&log$=prottop&blast_rank=77&RID=0ZA98WFS01R"",""NP_001011285.1"")"
cell division control protein 42 homolog [Petromyzon marinus],Petromyzon marinus,213,213,96%,6e-70,53.48,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032824226.1?report=genbank&log$=prottop&blast_rank=78&RID=0ZA98WFS01R"",""XP_032824226.1"")"
Rho small GTPase TC10 [Gallus gallus],Gallus gallus,214,214,96%,8e-70,53.23,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAP87383.1?report=genbank&log$=prottop&blast_rank=79&RID=0ZA98WFS01R"",""AAP87383.1"")"
cell division control protein 42 homolog isoform 1 [Xenopus tropicalis],Xenopus tropicalis,213,213,96%,9e-70,52.41,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001008027.1?report=genbank&log$=prottop&blast_rank=80&RID=0ZA98WFS01R"",""NP_001008027.1"")"
ras-related C3 botulinum toxin substrate 1-like isoform X2 [Petromyzon marinus],Petromyzon marinus,212,212,100%,2e-69,52.31,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032830550.1?report=genbank&log$=prottop&blast_rank=81&RID=0ZA98WFS01R"",""XP_032830550.1"")"
rho-related GTP-binding protein RhoG isoform X2 [Petromyzon marinus],Petromyzon marinus,212,212,94%,2e-69,53.51,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032801063.1?report=genbank&log$=prottop&blast_rank=82&RID=0ZA98WFS01R"",""XP_032801063.1"")"
rho-related GTP-binding protein RhoG isoform X1 [Petromyzon marinus],Petromyzon marinus,213,213,94%,3e-69,53.51,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032801062.1?report=genbank&log$=prottop&blast_rank=83&RID=0ZA98WFS01R"",""XP_032801062.1"")"
ras-related C3 botulinum toxin substrate 1 isoform X1 [Gallus gallus],Gallus gallus,212,212,100%,6e-69,52.58,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015149624.1?report=genbank&log$=prottop&blast_rank=84&RID=0ZA98WFS01R"",""XP_015149624.1"")"
cell division control protein 42 homolog isoform X2 [Carcharodon carcharias],Carcharodon carcharias,209,209,96%,3e-68,51.34,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041063292.1?report=genbank&log$=prottop&blast_rank=85&RID=0ZA98WFS01R"",""XP_041063292.1"")"
rho-related GTP-binding protein RhoQ [Carcharodon carcharias],Carcharodon carcharias,209,209,94%,6e-68,52.97,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041068856.1?report=genbank&log$=prottop&blast_rank=86&RID=0ZA98WFS01R"",""XP_041068856.1"")"
ras-related C3 botulinum toxin substrate 1-like [Carcharodon carcharias],Carcharodon carcharias,208,208,96%,6e-68,51.34,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041033847.1?report=genbank&log$=prottop&blast_rank=87&RID=0ZA98WFS01R"",""XP_041033847.1"")"
cell division control protein 42 homolog isoform X1 [Carcharodon carcharias],Carcharodon carcharias,208,208,93%,7e-68,53.59,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041063291.1?report=genbank&log$=prottop&blast_rank=88&RID=0ZA98WFS01R"",""XP_041063291.1"")"
cell division control protein 42 homolog [Carcharodon carcharias],Carcharodon carcharias,207,207,96%,1e-67,51.87,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041038575.1?report=genbank&log$=prottop&blast_rank=89&RID=0ZA98WFS01R"",""XP_041038575.1"")"
ras-related C3 botulinum toxin substrate 3a isoform X5 [Carcharodon carcharias],Carcharodon carcharias,207,207,86%,2e-67,59.04,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041072537.1?report=genbank&log$=prottop&blast_rank=90&RID=0ZA98WFS01R"",""XP_041072537.1"")"
ras-related C3 botulinum toxin substrate 3a isoform X4 [Carcharodon carcharias],Carcharodon carcharias,207,207,86%,2e-67,59.04,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041072536.1?report=genbank&log$=prottop&blast_rank=91&RID=0ZA98WFS01R"",""XP_041072536.1"")"
rho-related GTP-binding protein RhoQ [Danio rerio],Danio rerio,207,207,96%,3e-67,51.08,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_956112.1?report=genbank&log$=prottop&blast_rank=92&RID=0ZA98WFS01R"",""NP_956112.1"")"
ras-related C3 botulinum toxin substrate 3a isoform X1 [Carcharodon carcharias],Carcharodon carcharias,208,208,86%,4e-67,59.04,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041072533.1?report=genbank&log$=prottop&blast_rank=93&RID=0ZA98WFS01R"",""XP_041072533.1"")"
ras-related C3 botulinum toxin substrate 3a isoform X2 [Carcharodon carcharias],Carcharodon carcharias,206,206,86%,5e-67,59.04,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041072534.1?report=genbank&log$=prottop&blast_rank=94&RID=0ZA98WFS01R"",""XP_041072534.1"")"
rho-related GTP-binding protein RhoF isoform X1 [Carcharodon carcharias],Carcharodon carcharias,206,206,90%,1e-66,52.00,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041058151.1?report=genbank&log$=prottop&blast_rank=95&RID=0ZA98WFS01R"",""XP_041058151.1"")"
