Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: serine/threonine-protein phosphatase alpha-2 isoform [Amphimedon queenslandica],Amphimedon queenslandica,594,594,87%,0.0,87.04,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385851.1?report=genbank&log$=prottop&blast_rank=15&RID=0CMJ3CMV016"",""XP_003385851.1"")"
serine/threonine-protein phosphatase alpha-2 isoform isoform X1 [Acropora millepora],Acropora millepora,592,592,86%,0.0,84.15,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029194259.1?report=genbank&log$=prottop&blast_rank=16&RID=0CMJ3CMV016"",""XP_029194259.1"")"
PPP1CB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,591,591,87%,0.0,88.47,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263251.1?report=genbank&log$=prottop&blast_rank=17&RID=0CMJ3CMV016"",""CAH1263251.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta catalytic subunit [Saccoglossus kowalevskii],Saccoglossus kowalevskii,590,590,87%,0.0,88.47,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002731251.1?report=genbank&log$=prottop&blast_rank=18&RID=0CMJ3CMV016"",""XP_002731251.1"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit [Asterias rubens],Asterias rubens,590,590,87%,0.0,87.85,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624507.1?report=genbank&log$=prottop&blast_rank=19&RID=0CMJ3CMV016"",""XP_033624507.1"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit [Acropora millepora],Acropora millepora,589,589,87%,0.0,88.85,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029201949.1?report=genbank&log$=prottop&blast_rank=20&RID=0CMJ3CMV016"",""XP_029201949.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta-like isoform X2 [Priapulus caudatus],Priapulus caudatus,585,585,82%,0.0,92.38,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014675026.1?report=genbank&log$=prottop&blast_rank=21&RID=0CMJ3CMV016"",""XP_014675026.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta catalytic subunit [Hydra vulgaris],Hydra vulgaris,582,582,85%,0.0,88.25,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002162031.3?report=genbank&log$=prottop&blast_rank=22&RID=0CMJ3CMV016"",""XP_002162031.3"")"
phosphatase 1 [Salpingoeca rosetta],Salpingoeca rosetta,578,578,83%,0.0,88.82,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991890.1?report=genbank&log$=prottop&blast_rank=23&RID=0CMJ3CMV016"",""XP_004991890.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta catalytic subunit [Priapulus caudatus],Priapulus caudatus,577,577,89%,0.0,84.19,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672365.1?report=genbank&log$=prottop&blast_rank=24&RID=0CMJ3CMV016"",""XP_014672365.1"")"
PP1_EMENI SERINE/THREONINE PROTEIN PHOSPHATASE PP1 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,572,572,87%,0.0,84.21,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_658014.1?report=genbank&log$=prottop&blast_rank=25&RID=0CMJ3CMV016"",""XP_658014.1"")"
uncharacterized protein MONBRDRAFT_35258 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,572,572,82%,0.0,88.96,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748581.1?report=genbank&log$=prottop&blast_rank=26&RID=0CMJ3CMV016"",""XP_001748581.1"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,570,570,87%,0.0,85.67,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854284.1?report=genbank&log$=prottop&blast_rank=27&RID=0CMJ3CMV016"",""XP_030854284.1"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit [Ciona intestinalis],Ciona intestinalis,570,570,86%,0.0,84.06,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009861894.1?report=genbank&log$=prottop&blast_rank=28&RID=0CMJ3CMV016"",""XP_009861894.1"")"
PPP1CB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,568,568,81%,0.0,90.07,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263250.1?report=genbank&log$=prottop&blast_rank=29&RID=0CMJ3CMV016"",""CAH1263250.1"")"
PPP1CB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,568,568,81%,0.0,91.19,307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263253.1?report=genbank&log$=prottop&blast_rank=30&RID=0CMJ3CMV016"",""CAH1263253.1"")"
Serine/threonine-protein phosphatase PP1-alpha [Caenorhabditis elegans],Caenorhabditis elegans,567,567,85%,0.0,85.49,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256250.1?report=genbank&log$=prottop&blast_rank=31&RID=0CMJ3CMV016"",""NP_001256250.1"")"
hypothetical protein HYE67_007045 [Fusarium culmorum],Fusarium culmorum,566,566,83%,0.0,87.46,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC64814.1?report=genbank&log$=prottop&blast_rank=32&RID=0CMJ3CMV016"",""QPC64814.1"")"
Serine/threonine-protein phosphatase PP1 [Fusarium culmorum],Fusarium culmorum,565,565,86%,0.0,83.80,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD10180.1?report=genbank&log$=prottop&blast_rank=33&RID=0CMJ3CMV016"",""PTD10180.1"")"
type 1 serine/threonine-protein phosphatase catalytic subunit GLC7 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,555,555,83%,0.0,85.76,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011059.3?report=genbank&log$=prottop&blast_rank=34&RID=0CMJ3CMV016"",""NP_011059.3"")"
Glc7p [Saccharomyces cerevisiae YJM1444],Saccharomyces cerevisiae YJM1444,555,555,83%,0.0,85.76,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU53838.1?report=genbank&log$=prottop&blast_rank=35&RID=0CMJ3CMV016"",""AJU53838.1"")"
PPP1CB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,554,554,79%,0.0,90.75,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263252.1?report=genbank&log$=prottop&blast_rank=36&RID=0CMJ3CMV016"",""CAH1263252.1"")"
Glc7p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,550,550,83%,0.0,85.48,313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU08542.1?report=genbank&log$=prottop&blast_rank=37&RID=0CMJ3CMV016"",""EEU08542.1"")"
protein phosphatase 1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,549,549,83%,0.0,85.10,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34570.1?report=genbank&log$=prottop&blast_rank=38&RID=0CMJ3CMV016"",""AAA34570.1"")"
"protein phosphatase 1, catalytic subunit [Dictyostelium discoideum AX4]",Dictyostelium discoideum AX4,538,538,86%,0.0,81.27,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_643639.1?report=genbank&log$=prottop&blast_rank=39&RID=0CMJ3CMV016"",""XP_643639.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,535,535,85%,0.0,80.95,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384583.1?report=genbank&log$=prottop&blast_rank=40&RID=0CMJ3CMV016"",""XP_003384583.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,526,526,80%,0.0,82.15,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019849319.1?report=genbank&log$=prottop&blast_rank=41&RID=0CMJ3CMV016"",""XP_019849319.1"")"
uncharacterized protein MONBRDRAFT_33999 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,514,514,87%,0.0,75.71,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749241.1?report=genbank&log$=prottop&blast_rank=42&RID=0CMJ3CMV016"",""XP_001749241.1"")"
phosphatase 1 [Salpingoeca rosetta],Salpingoeca rosetta,513,513,83%,0.0,78.74,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004987662.1?report=genbank&log$=prottop&blast_rank=43&RID=0CMJ3CMV016"",""XP_004987662.1"")"
PREDICTED: LOW QUALITY PROTEIN: serine/threonine-protein phosphatase PP1-beta catalytic subunit-like [Octopus bimaculoides],Octopus bimaculoides,509,509,87%,2e-180,77.95,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014775886.1?report=genbank&log$=prottop&blast_rank=44&RID=0CMJ3CMV016"",""XP_014775886.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-beta-like [Hydra vulgaris],Hydra vulgaris,501,501,69%,7e-178,92.22,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002166582.2?report=genbank&log$=prottop&blast_rank=45&RID=0CMJ3CMV016"",""XP_002166582.2"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,477,477,69%,4e-168,88.03,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691546.1?report=genbank&log$=prottop&blast_rank=46&RID=0CMJ3CMV016"",""XP_035691546.1"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,476,476,69%,8e-168,88.03,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691556.1?report=genbank&log$=prottop&blast_rank=47&RID=0CMJ3CMV016"",""XP_035691556.1"")"
serine/threonine-protein phosphatase PP1-beta catalytic subunit-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,475,475,69%,1e-167,88.03,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691532.1?report=genbank&log$=prottop&blast_rank=48&RID=0CMJ3CMV016"",""XP_035691532.1"")"
serine/threonine-protein phosphatase alpha-2 isoform-like [Branchiostoma floridae],Branchiostoma floridae,461,461,82%,1e-161,73.91,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035694826.1?report=genbank&log$=prottop&blast_rank=49&RID=0CMJ3CMV016"",""XP_035694826.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,457,457,81%,3e-160,71.62,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002736947.1?report=genbank&log$=prottop&blast_rank=50&RID=0CMJ3CMV016"",""XP_002736947.1"")"
serine/threonine-protein phosphatase PP1-gamma catalytic subunit B-like [Asterias rubens],Asterias rubens,447,447,83%,2e-156,72.19,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033629969.1?report=genbank&log$=prottop&blast_rank=51&RID=0CMJ3CMV016"",""XP_033629969.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-like [Octopus bimaculoides],Octopus bimaculoides,447,447,82%,5e-156,70.03,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014768747.1?report=genbank&log$=prottop&blast_rank=52&RID=0CMJ3CMV016"",""XP_014768747.1"")"
Serine/threonine-protein phosphatase [Spironucleus salmonicida],Spironucleus salmonicida,444,444,82%,4e-155,70.03,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0573380.1?report=genbank&log$=prottop&blast_rank=53&RID=0CMJ3CMV016"",""KAH0573380.1"")"
Serine/threonine-protein phosphatase [Caenorhabditis elegans],Caenorhabditis elegans,441,441,82%,4e-153,67.11,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001369937.1?report=genbank&log$=prottop&blast_rank=54&RID=0CMJ3CMV016"",""NP_001369937.1"")"
serine/threonine-protein phosphatase PP1-like [Acropora millepora],Acropora millepora,427,427,80%,2e-148,69.52,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029214374.1?report=genbank&log$=prottop&blast_rank=55&RID=0CMJ3CMV016"",""XP_029214374.1"")"
PREDICTED: serine/threonine-protein phosphatase PP1-1-like [Hydra vulgaris],Hydra vulgaris,423,423,82%,9e-147,68.46,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012567011.1?report=genbank&log$=prottop&blast_rank=56&RID=0CMJ3CMV016"",""XP_012567011.1"")"
Serine/threonine-protein phosphatase PP-Z [Fusarium culmorum],Fusarium culmorum,424,424,82%,1e-143,66.22,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11900.1?report=genbank&log$=prottop&blast_rank=57&RID=0CMJ3CMV016"",""PTD11900.1"")"
hypothetical protein AN3793.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,421,421,82%,4e-143,66.56,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_661397.1?report=genbank&log$=prottop&blast_rank=58&RID=0CMJ3CMV016"",""XP_661397.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1460],Saccharomyces cerevisiae YJM1460,427,427,80%,1e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS96320.1?report=genbank&log$=prottop&blast_rank=59&RID=0CMJ3CMV016"",""AJS96320.1"")"
Ppz1p [Saccharomyces cerevisiae YJM693],Saccharomyces cerevisiae YJM693,426,426,80%,3e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS71912.1?report=genbank&log$=prottop&blast_rank=60&RID=0CMJ3CMV016"",""AJS71912.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,425,425,80%,3e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS92856.1?report=genbank&log$=prottop&blast_rank=61&RID=0CMJ3CMV016"",""AJS92856.1"")"
Ppz1p [Saccharomyces cerevisiae YJM555],Saccharomyces cerevisiae YJM555,424,424,80%,7e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS69288.1?report=genbank&log$=prottop&blast_rank=62&RID=0CMJ3CMV016"",""AJS69288.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,424,424,80%,7e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS92416.1?report=genbank&log$=prottop&blast_rank=63&RID=0CMJ3CMV016"",""AJS92416.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,424,424,80%,7e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS89796.1?report=genbank&log$=prottop&blast_rank=64&RID=0CMJ3CMV016"",""AJS89796.1"")"
SX2_G0022700.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,424,424,80%,7e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6641915.1?report=genbank&log$=prottop&blast_rank=65&RID=0CMJ3CMV016"",""CAD6641915.1"")"
phosphatase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,424,424,80%,7e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34898.1?report=genbank&log$=prottop&blast_rank=66&RID=0CMJ3CMV016"",""AAA34898.1"")"
Ppz1p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,424,424,80%,7e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS67975.1?report=genbank&log$=prottop&blast_rank=67&RID=0CMJ3CMV016"",""AJS67975.1"")"
salt homeostasis regulator [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_013696.1?report=genbank&log$=prottop&blast_rank=68&RID=0CMJ3CMV016"",""NP_013696.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1401],Saccharomyces cerevisiae YJM1401,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS90664.1?report=genbank&log$=prottop&blast_rank=69&RID=0CMJ3CMV016"",""AJS90664.1"")"
HN1_G0018140.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6639715.1?report=genbank&log$=prottop&blast_rank=70&RID=0CMJ3CMV016"",""CAD6639715.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS95461.1?report=genbank&log$=prottop&blast_rank=71&RID=0CMJ3CMV016"",""AJS95461.1"")"
BJ4_G0020790.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6640097.1?report=genbank&log$=prottop&blast_rank=72&RID=0CMJ3CMV016"",""CAD6640097.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1402],Saccharomyces cerevisiae YJM1402,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS91099.1?report=genbank&log$=prottop&blast_rank=73&RID=0CMJ3CMV016"",""AJS91099.1"")"
EM14S01-3B_G0022140.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6638842.1?report=genbank&log$=prottop&blast_rank=74&RID=0CMJ3CMV016"",""CAD6638842.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1355],Saccharomyces cerevisiae YJM1355,424,424,80%,8e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS85867.1?report=genbank&log$=prottop&blast_rank=75&RID=0CMJ3CMV016"",""AJS85867.1"")"
Ppz1p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,424,424,80%,9e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY76447.1?report=genbank&log$=prottop&blast_rank=76&RID=0CMJ3CMV016"",""AHY76447.1"")"
Ppz1p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,424,424,80%,9e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS62733.1?report=genbank&log$=prottop&blast_rank=77&RID=0CMJ3CMV016"",""AJS62733.1"")"
Ppz1p [Saccharomyces cerevisiae YJM627],Saccharomyces cerevisiae YJM627,424,424,80%,9e-142,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS69726.1?report=genbank&log$=prottop&blast_rank=78&RID=0CMJ3CMV016"",""AJS69726.1"")"
salt homeostasis regulator [Saccharomyces cerevisiae],Saccharomyces cerevisiae,424,424,80%,1e-141,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAX69346.1?report=genbank&log$=prottop&blast_rank=79&RID=0CMJ3CMV016"",""GAX69346.1"")"
Ppz1p [Saccharomyces cerevisiae YJM1341],Saccharomyces cerevisiae YJM1341,424,424,80%,1e-141,67.92,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS84988.1?report=genbank&log$=prottop&blast_rank=80&RID=0CMJ3CMV016"",""AJS84988.1"")"
salt homeostasis regulator [Saccharomyces cerevisiae],Saccharomyces cerevisiae,423,423,80%,3e-141,67.58,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN19276.1?report=genbank&log$=prottop&blast_rank=81&RID=0CMJ3CMV016"",""PTN19276.1"")"
serine/threonine-protein phosphatase PP-Z1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,423,423,80%,3e-141,67.58,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP66406.1?report=genbank&log$=prottop&blast_rank=82&RID=0CMJ3CMV016"",""GFP66406.1"")"
YDR436Wp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,416,416,80%,4e-139,67.24,649,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ72827.1?report=genbank&log$=prottop&blast_rank=83&RID=0CMJ3CMV016"",""EDZ72827.1"")"
SX2_G0047660.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,417,417,81%,6e-139,66.89,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6613944.1?report=genbank&log$=prottop&blast_rank=84&RID=0CMJ3CMV016"",""CAD6613944.1"")"
type 1-related protein phosphatase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,417,417,80%,8e-139,67.24,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34899.1?report=genbank&log$=prottop&blast_rank=85&RID=0CMJ3CMV016"",""AAA34899.1"")"
Ppz2p [Saccharomyces cerevisiae YJM1400],Saccharomyces cerevisiae YJM1400,417,417,80%,8e-139,67.24,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV03719.1?report=genbank&log$=prottop&blast_rank=86&RID=0CMJ3CMV016"",""AJV03719.1"")"
Ppz2p [Saccharomyces cerevisiae YJM428],Saccharomyces cerevisiae YJM428,417,417,80%,8e-139,67.24,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU64498.1?report=genbank&log$=prottop&blast_rank=87&RID=0CMJ3CMV016"",""AJU64498.1"")"
Ppz2p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,417,417,80%,9e-139,67.24,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV03016.1?report=genbank&log$=prottop&blast_rank=88&RID=0CMJ3CMV016"",""AJV03016.1"")"
Ppz2p [Saccharomyces cerevisiae YJM1385],Saccharomyces cerevisiae YJM1385,417,417,80%,9e-139,67.24,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU99513.1?report=genbank&log$=prottop&blast_rank=89&RID=0CMJ3CMV016"",""AJU99513.1"")"
