Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
5'-AMP-activated protein kinase subunit gamma-1 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,436,436,87%,3e-144,46.76,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846348.1?report=genbank&log$=prottop&blast_rank=12&RID=082RCCZE013"",""XP_030846348.1"")"
5'-AMP-activated protein kinase subunit gamma-1 isoform X7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,427,427,49%,2e-143,65.91,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846352.1?report=genbank&log$=prottop&blast_rank=13&RID=082RCCZE013"",""XP_030846352.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,426,426,49%,4e-143,65.91,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836271.1?report=genbank&log$=prottop&blast_rank=14&RID=082RCCZE013"",""XP_030836271.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,431,431,84%,4e-143,47.57,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836246.1?report=genbank&log$=prottop&blast_rank=15&RID=082RCCZE013"",""XP_030836246.1"")"
5'-AMP-activated protein kinase subunit gamma-1 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,431,431,85%,5e-143,47.08,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846350.1?report=genbank&log$=prottop&blast_rank=16&RID=082RCCZE013"",""XP_030846350.1"")"
5'-AMP-activated protein kinase subunit gamma-2 isoform X8 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,423,423,48%,1e-142,66.78,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846353.1?report=genbank&log$=prottop&blast_rank=17&RID=082RCCZE013"",""XP_030846353.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,429,84%,1e-142,47.74,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836262.1?report=genbank&log$=prottop&blast_rank=18&RID=082RCCZE013"",""XP_030836262.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,429,84%,3e-142,47.48,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836248.1?report=genbank&log$=prottop&blast_rank=19&RID=082RCCZE013"",""XP_030836248.1"")"
5'-AMP-activated protein kinase subunit gamma-1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,430,430,87%,3e-142,46.61,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846346.1?report=genbank&log$=prottop&blast_rank=20&RID=082RCCZE013"",""XP_030846346.1"")"
5'-AMP-activated protein kinase subunit gamma-1 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,429,87%,5e-142,46.76,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846349.1?report=genbank&log$=prottop&blast_rank=21&RID=082RCCZE013"",""XP_030846349.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X13 [Branchiostoma floridae],Branchiostoma floridae,430,430,86%,7e-142,49.54,558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688371.1?report=genbank&log$=prottop&blast_rank=22&RID=082RCCZE013"",""XP_035688371.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X10 [Branchiostoma floridae],Branchiostoma floridae,429,429,85%,1e-141,50.00,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688368.1?report=genbank&log$=prottop&blast_rank=23&RID=082RCCZE013"",""XP_035688368.1"")"
5'-AMP-activated protein kinase subunit gamma-1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,429,87%,1e-141,46.51,542,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846347.1?report=genbank&log$=prottop&blast_rank=24&RID=082RCCZE013"",""XP_030846347.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,429,429,85%,6e-141,50.00,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688361.1?report=genbank&log$=prottop&blast_rank=25&RID=082RCCZE013"",""XP_035688361.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,428,428,49%,1e-140,68.18,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688362.1?report=genbank&log$=prottop&blast_rank=26&RID=082RCCZE013"",""XP_035688362.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X14 [Branchiostoma floridae],Branchiostoma floridae,424,424,50%,5e-140,67.20,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688372.1?report=genbank&log$=prottop&blast_rank=27&RID=082RCCZE013"",""XP_035688372.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X11 [Branchiostoma floridae],Branchiostoma floridae,425,425,50%,9e-140,67.20,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688369.1?report=genbank&log$=prottop&blast_rank=28&RID=082RCCZE013"",""XP_035688369.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X9 [Branchiostoma floridae],Branchiostoma floridae,425,425,50%,9e-140,67.20,565,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688367.1?report=genbank&log$=prottop&blast_rank=29&RID=082RCCZE013"",""XP_035688367.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,426,426,50%,1e-139,67.85,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688360.1?report=genbank&log$=prottop&blast_rank=30&RID=082RCCZE013"",""XP_035688360.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X8 [Branchiostoma floridae],Branchiostoma floridae,425,425,50%,1e-139,67.20,568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688366.1?report=genbank&log$=prottop&blast_rank=31&RID=082RCCZE013"",""XP_035688366.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X12 [Branchiostoma floridae],Branchiostoma floridae,424,424,50%,1e-139,67.20,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688370.1?report=genbank&log$=prottop&blast_rank=32&RID=082RCCZE013"",""XP_035688370.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,424,424,50%,1e-139,67.20,571,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688364.1?report=genbank&log$=prottop&blast_rank=33&RID=082RCCZE013"",""XP_035688364.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X7 [Branchiostoma floridae],Branchiostoma floridae,424,424,50%,2e-139,67.20,568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688365.1?report=genbank&log$=prottop&blast_rank=34&RID=082RCCZE013"",""XP_035688365.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,425,425,50%,2e-139,67.20,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688358.1?report=genbank&log$=prottop&blast_rank=35&RID=082RCCZE013"",""XP_035688358.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,421,421,50%,3e-138,67.20,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688363.1?report=genbank&log$=prottop&blast_rank=36&RID=082RCCZE013"",""XP_035688363.1"")"
PRKAG2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,425,425,52%,8e-138,64.37,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1238578.1?report=genbank&log$=prottop&blast_rank=37&RID=082RCCZE013"",""CAH1238578.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like [Ciona intestinalis],Ciona intestinalis,385,385,59%,2e-126,54.05,398,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026689785.1?report=genbank&log$=prottop&blast_rank=38&RID=082RCCZE013"",""XP_026689785.1"")"
5'-AMP-activated protein kinase subunit gamma-1-like [Acropora millepora],Acropora millepora,379,379,50%,9e-123,60.70,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029190446.2?report=genbank&log$=prottop&blast_rank=39&RID=082RCCZE013"",""XP_029190446.2"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,380,380,50%,4e-122,57.51,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019857328.1?report=genbank&log$=prottop&blast_rank=40&RID=082RCCZE013"",""XP_019857328.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X3 [Priapulus caudatus],Priapulus caudatus,375,375,53%,5e-122,54.08,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014673433.1?report=genbank&log$=prottop&blast_rank=41&RID=082RCCZE013"",""XP_014673433.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X4 [Priapulus caudatus],Priapulus caudatus,372,372,53%,6e-122,54.08,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014673434.1?report=genbank&log$=prottop&blast_rank=42&RID=082RCCZE013"",""XP_014673434.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X5 [Priapulus caudatus],Priapulus caudatus,374,374,53%,1e-121,54.08,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014673435.1?report=genbank&log$=prottop&blast_rank=43&RID=082RCCZE013"",""XP_014673435.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X1 [Priapulus caudatus],Priapulus caudatus,375,375,53%,7e-121,54.08,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014673431.1?report=genbank&log$=prottop&blast_rank=44&RID=082RCCZE013"",""XP_014673431.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,375,375,50%,4e-120,57.14,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011407664.2?report=genbank&log$=prottop&blast_rank=45&RID=082RCCZE013"",""XP_011407664.2"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like isoform X2 [Priapulus caudatus],Priapulus caudatus,371,371,52%,1e-119,54.66,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014673432.1?report=genbank&log$=prottop&blast_rank=46&RID=082RCCZE013"",""XP_014673432.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,354,354,48%,3e-113,55.08,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368644.1?report=genbank&log$=prottop&blast_rank=47&RID=082RCCZE013"",""NP_001368644.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,351,351,48%,1e-112,55.08,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368617.1?report=genbank&log$=prottop&blast_rank=48&RID=082RCCZE013"",""NP_001368617.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,355,355,48%,3e-112,55.08,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001370107.1?report=genbank&log$=prottop&blast_rank=49&RID=082RCCZE013"",""NP_001370107.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,357,357,48%,2e-111,55.08,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368616.1?report=genbank&log$=prottop&blast_rank=50&RID=082RCCZE013"",""NP_001368616.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,356,356,48%,3e-111,55.08,724,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368615.1?report=genbank&log$=prottop&blast_rank=51&RID=082RCCZE013"",""NP_001368615.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,357,357,48%,9e-111,55.08,801,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368643.1?report=genbank&log$=prottop&blast_rank=52&RID=082RCCZE013"",""NP_001368643.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,343,343,47%,1e-110,55.59,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368614.1?report=genbank&log$=prottop&blast_rank=53&RID=082RCCZE013"",""NP_001368614.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit gamma-1-like [Hydra vulgaris],Hydra vulgaris,343,343,43%,3e-109,61.11,481,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559468.1?report=genbank&log$=prottop&blast_rank=54&RID=082RCCZE013"",""XP_012559468.1"")"
uncharacterized protein MONBRDRAFT_9993 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,326,326,44%,8e-100,56.68,724,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001747697.1?report=genbank&log$=prottop&blast_rank=55&RID=082RCCZE013"",""XP_001747697.1"")"
5'-AMP-activated protein kinase subunit gamma-3 [Ciona intestinalis],Ciona intestinalis,242,242,39%,3e-68,45.27,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009858589.1?report=genbank&log$=prottop&blast_rank=56&RID=082RCCZE013"",""XP_009858589.1"")"
CBS domain-containing protein [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,228,228,50%,5e-64,37.15,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_645104.1?report=genbank&log$=prottop&blast_rank=57&RID=082RCCZE013"",""XP_645104.1"")"
"TPA: Snf1 protein kinase complex subunit Snf4, putative (AFU_orthologue; AFUA_5G12990) [Aspergillus nidulans FGSC A4]",Aspergillus nidulans FGSC A4,211,211,47%,4e-59,34.98,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CBF71589.1?report=genbank&log$=prottop&blast_rank=58&RID=082RCCZE013"",""CBF71589.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,210,210,48%,5e-59,38.70,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_510725.1?report=genbank&log$=prottop&blast_rank=59&RID=082RCCZE013"",""NP_510725.1"")"
protein kinase activator [Saccharomyces cerevisiae YJM789],Saccharomyces cerevisiae YJM789,194,194,47%,2e-54,35.43,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDN62004.1?report=genbank&log$=prottop&blast_rank=60&RID=082RCCZE013"",""EDN62004.1"")"
Snf4p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,194,194,47%,3e-54,35.43,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR82941.1?report=genbank&log$=prottop&blast_rank=61&RID=082RCCZE013"",""AJR82941.1"")"
HN1_G0032240.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,194,194,47%,4e-54,35.76,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6624651.1?report=genbank&log$=prottop&blast_rank=62&RID=082RCCZE013"",""CAD6624651.1"")"
Snf4p [Saccharomyces cerevisiae YJM1252],Saccharomyces cerevisiae YJM1252,194,194,47%,5e-54,35.43,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR97723.1?report=genbank&log$=prottop&blast_rank=63&RID=082RCCZE013"",""AJR97723.1"")"
Structure of the regulatory fragment of Saccharomyces cerevisiae AMPK in complex with ADP [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,194,194,47%,5e-54,35.43,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/3T4N_C?report=genbank&log$=prottop&blast_rank=64&RID=082RCCZE013"",""3T4N_C"")"
AMP-activated serine/threonine-protein kinase regulatory subunit SNF4 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,193,193,47%,6e-54,35.43,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011400.1?report=genbank&log$=prottop&blast_rank=65&RID=082RCCZE013"",""NP_011400.1"")"
Crystal structure of the heterotrimer core of the S. cerevisiae AMPK homolog SNF1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,193,193,47%,7e-54,35.43,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2QLV_C?report=genbank&log$=prottop&blast_rank=66&RID=082RCCZE013"",""2QLV_C"")"
5'-AMP-activated protein kinase subunit gamma-1 [Salpingoeca rosetta],Salpingoeca rosetta,192,192,27%,2e-53,52.02,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991410.1?report=genbank&log$=prottop&blast_rank=67&RID=082RCCZE013"",""XP_004991410.1"")"
EM14S01-3B_G0031880.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,191,191,47%,3e-53,35.10,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6623808.1?report=genbank&log$=prottop&blast_rank=68&RID=082RCCZE013"",""CAD6623808.1"")"
Snf4p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,191,191,47%,4e-53,35.10,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR76007.1?report=genbank&log$=prottop&blast_rank=69&RID=082RCCZE013"",""AJR76007.1"")"
Snf4p [Saccharomyces cerevisiae YJM1463],Saccharomyces cerevisiae YJM1463,191,191,47%,4e-53,35.10,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS04119.1?report=genbank&log$=prottop&blast_rank=70&RID=082RCCZE013"",""AJS04119.1"")"
Snf4p [Saccharomyces cerevisiae VL3],Saccharomyces cerevisiae VL3,191,191,47%,7e-53,35.10,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA86924.1?report=genbank&log$=prottop&blast_rank=71&RID=082RCCZE013"",""EGA86924.1"")"
hypothetical protein HYE67_005452 [Fusarium culmorum],Fusarium culmorum,188,188,47%,5e-50,32.44,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC63221.1?report=genbank&log$=prottop&blast_rank=72&RID=082RCCZE013"",""QPC63221.1"")"
Nuclear protein SNF4 [Fusarium culmorum],Fusarium culmorum,187,187,47%,6e-50,32.44,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD02429.1?report=genbank&log$=prottop&blast_rank=73&RID=082RCCZE013"",""PTD02429.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,181,181,48%,2e-48,32.30,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_508509.3?report=genbank&log$=prottop&blast_rank=74&RID=082RCCZE013"",""NP_508509.3"")"
Snf4p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,164,164,42%,2e-43,33.58,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62404.1?report=genbank&log$=prottop&blast_rank=75&RID=082RCCZE013"",""EGA62404.1"")"
hypothetical protein AN6851.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,158,158,38%,7e-39,31.30,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_664455.1?report=genbank&log$=prottop&blast_rank=76&RID=082RCCZE013"",""XP_664455.1"")"
Snf4p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,124,124,29%,4e-30,34.78,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA58756.1?report=genbank&log$=prottop&blast_rank=77&RID=082RCCZE013"",""EGA58756.1"")"
Crystal structure of the Bateman2 domain of yeast Snf4 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,112,112,22%,1e-26,37.96,144,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2NYC_A?report=genbank&log$=prottop&blast_rank=78&RID=082RCCZE013"",""2NYC_A"")"
Crystal structure of the Bateman2 domain of yeast Snf4 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,110,110,22%,6e-26,37.96,144,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2NYE_A?report=genbank&log$=prottop&blast_rank=79&RID=082RCCZE013"",""2NYE_A"")"
"5'-AMP-activated protein kinase, gamma-1 subunit [Spironucleus salmonicida]",Spironucleus salmonicida,93.2,93.2,47%,7e-18,24.77,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0569913.1?report=genbank&log$=prottop&blast_rank=80&RID=082RCCZE013"",""KAH0569913.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,89.4,89.4,47%,3e-16,26.13,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_741725.2?report=genbank&log$=prottop&blast_rank=81&RID=082RCCZE013"",""NP_741725.2"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,78.6,78.6,50%,1e-12,20.31,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_496155.1?report=genbank&log$=prottop&blast_rank=82&RID=082RCCZE013"",""NP_496155.1"")"
AMP-Activated protein Kinase Gamma subunit [Caenorhabditis elegans],Caenorhabditis elegans,76.3,76.3,50%,6e-12,20.31,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_871971.1?report=genbank&log$=prottop&blast_rank=83&RID=082RCCZE013"",""NP_871971.1"")"
uncharacterized protein PTSG_03873 [Salpingoeca rosetta],Salpingoeca rosetta,71.6,71.6,34%,9e-11,26.27,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004995605.1?report=genbank&log$=prottop&blast_rank=84&RID=082RCCZE013"",""XP_004995605.1"")"
hypothetical protein DDB_G0287037 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,68.2,68.2,44%,1e-09,23.31,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_637385.1?report=genbank&log$=prottop&blast_rank=85&RID=082RCCZE013"",""XP_637385.1"")"
uncharacterized protein PTSG_11243 [Salpingoeca rosetta],Salpingoeca rosetta,63.9,63.9,44%,3e-08,20.69,356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004987742.1?report=genbank&log$=prottop&blast_rank=86&RID=082RCCZE013"",""XP_004987742.1"")"
uncharacterized protein PTSG_05200 [Salpingoeca rosetta],Salpingoeca rosetta,55.8,55.8,32%,1e-05,23.36,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993778.1?report=genbank&log$=prottop&blast_rank=87&RID=082RCCZE013"",""XP_004993778.1"")"
hypothetical protein DDB_G0289609 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,45.4,45.4,21%,0.004,27.61,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_636127.1?report=genbank&log$=prottop&blast_rank=88&RID=082RCCZE013"",""XP_636127.1"")"
