Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,282,282,54%,6e-81,36.82,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1244445.1?report=genbank&log$=prottop&blast_rank=29&RID=0AJ3GNUM013"",""CAH1244445.1"")"
guanylate cyclase soluble subunit beta-2-like isoform X2 [Asterias rubens],Asterias rubens,282,346,66%,8e-81,40.80,806,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638030.1?report=genbank&log$=prottop&blast_rank=30&RID=0AJ3GNUM013"",""XP_033638030.1"")"
guanylate cyclase soluble subunit beta-2-like isoform X1 [Asterias rubens],Asterias rubens,282,346,66%,1e-80,40.80,830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638028.1?report=genbank&log$=prottop&blast_rank=31&RID=0AJ3GNUM013"",""XP_033638028.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-1-like [Hydra vulgaris],Hydra vulgaris,278,278,68%,6e-80,31.01,749,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012553640.1?report=genbank&log$=prottop&blast_rank=32&RID=0AJ3GNUM013"",""XP_012553640.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-1-like [Priapulus caudatus],Priapulus caudatus,273,273,68%,7e-80,30.54,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014678463.1?report=genbank&log$=prottop&blast_rank=33&RID=0AJ3GNUM013"",""XP_014678463.1"")"
soluble guanylate cyclase 88E-like isoform X5 [Asterias rubens],Asterias rubens,279,279,71%,1e-79,32.09,824,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645722.1?report=genbank&log$=prottop&blast_rank=34&RID=0AJ3GNUM013"",""XP_033645722.1"")"
soluble guanylate cyclase 88E-like isoform X4 [Asterias rubens],Asterias rubens,275,275,71%,3e-78,31.46,836,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645721.1?report=genbank&log$=prottop&blast_rank=35&RID=0AJ3GNUM013"",""XP_033645721.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,266,266,51%,2e-77,38.02,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824413.1?report=genbank&log$=prottop&blast_rank=36&RID=0AJ3GNUM013"",""XP_006824413.1"")"
guanylate cyclase soluble subunit beta-2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,269,269,50%,1e-76,40.10,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030837423.1?report=genbank&log$=prottop&blast_rank=37&RID=0AJ3GNUM013"",""XP_030837423.1"")"
guanylate cyclase soluble subunit beta-1-like isoform X2 [Ciona intestinalis],Ciona intestinalis,267,267,73%,2e-76,29.04,693,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026696428.1?report=genbank&log$=prottop&blast_rank=38&RID=0AJ3GNUM013"",""XP_026696428.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-1-like [Amphimedon queenslandica],Amphimedon queenslandica,249,315,68%,2e-68,36.48,910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011407966.2?report=genbank&log$=prottop&blast_rank=39&RID=0AJ3GNUM013"",""XP_011407966.2"")"
hypothetical protein OCBIM_22039505mg [Octopus bimaculoides],Octopus bimaculoides,235,235,38%,1e-67,39.87,392,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF72378.1?report=genbank&log$=prottop&blast_rank=40&RID=0AJ3GNUM013"",""KOF72378.1"")"
Soluble guanylate cyclase gcy-36 [Caenorhabditis elegans],Caenorhabditis elegans,243,243,80%,2e-67,28.22,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_510557.3?report=genbank&log$=prottop&blast_rank=41&RID=0AJ3GNUM013"",""NP_510557.3"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,238,238,50%,9e-67,36.08,570,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030834764.1?report=genbank&log$=prottop&blast_rank=42&RID=0AJ3GNUM013"",""XP_030834764.1"")"
PREDICTED: LOW QUALITY PROTEIN: guanylate cyclase soluble subunit beta-1-like [Priapulus caudatus],Priapulus caudatus,230,230,40%,1e-66,42.45,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670677.1?report=genbank&log$=prottop&blast_rank=43&RID=0AJ3GNUM013"",""XP_014670677.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,242,300,66%,1e-66,36.60,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030852589.1?report=genbank&log$=prottop&blast_rank=44&RID=0AJ3GNUM013"",""XP_030852589.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,241,300,66%,3e-66,36.60,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030834778.1?report=genbank&log$=prottop&blast_rank=45&RID=0AJ3GNUM013"",""XP_030834778.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,238,296,66%,5e-66,36.62,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030834771.1?report=genbank&log$=prottop&blast_rank=46&RID=0AJ3GNUM013"",""XP_030834771.1"")"
Soluble guanylate cyclase gcy-34 [Caenorhabditis elegans],Caenorhabditis elegans,233,233,77%,5e-64,27.81,686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506319.1?report=genbank&log$=prottop&blast_rank=47&RID=0AJ3GNUM013"",""NP_506319.1"")"
Soluble guanylate cyclase gcy-32 [Caenorhabditis elegans],Caenorhabditis elegans,231,231,77%,5e-63,28.19,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506452.5?report=genbank&log$=prottop&blast_rank=48&RID=0AJ3GNUM013"",""NP_506452.5"")"
soluble guanylate cyclase 88E-like [Ciona intestinalis],Ciona intestinalis,232,232,75%,2e-62,28.33,848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026694132.1?report=genbank&log$=prottop&blast_rank=49&RID=0AJ3GNUM013"",""XP_026694132.1"")"
soluble guanylate cyclase [Salpingoeca rosetta],Salpingoeca rosetta,233,233,73%,2e-62,27.14,953,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004988344.1?report=genbank&log$=prottop&blast_rank=50&RID=0AJ3GNUM013"",""XP_004988344.1"")"
soluble guanylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,229,229,77%,2e-62,27.88,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAC35530.1?report=genbank&log$=prottop&blast_rank=51&RID=0AJ3GNUM013"",""CAC35530.1"")"
PREDICTED: soluble guanylate cyclase 88E-like [Amphimedon queenslandica],Amphimedon queenslandica,228,228,79%,8e-61,29.30,877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003387397.1?report=genbank&log$=prottop&blast_rank=52&RID=0AJ3GNUM013"",""XP_003387397.1"")"
Guanylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,223,223,77%,1e-60,28.55,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317860.1?report=genbank&log$=prottop&blast_rank=53&RID=0AJ3GNUM013"",""NP_001317860.1"")"
guanylyl cyclase a-subunit [Salpingoeca rosetta],Salpingoeca rosetta,225,225,75%,2e-60,28.06,801,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997522.1?report=genbank&log$=prottop&blast_rank=54&RID=0AJ3GNUM013"",""XP_004997522.1"")"
Soluble guanylate cyclase gcy-31 [Caenorhabditis elegans],Caenorhabditis elegans,223,223,77%,2e-60,28.55,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024889.1?report=genbank&log$=prottop&blast_rank=55&RID=0AJ3GNUM013"",""NP_001024889.1"")"
soluble guanylate cyclase 88E-like [Ciona intestinalis],Ciona intestinalis,222,222,78%,5e-60,28.32,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009858122.1?report=genbank&log$=prottop&blast_rank=56&RID=0AJ3GNUM013"",""XP_009858122.1"")"
guanylate cyclase soluble subunit beta-1-like isoform X1 [Ciona intestinalis],Ciona intestinalis,221,221,47%,2e-59,34.80,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122297.2?report=genbank&log$=prottop&blast_rank=57&RID=0AJ3GNUM013"",""XP_002122297.2"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,45%,1e-57,36.54,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256866.1?report=genbank&log$=prottop&blast_rank=58&RID=0AJ3GNUM013"",""CAH1256866.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,45%,1e-57,36.24,740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256864.1?report=genbank&log$=prottop&blast_rank=59&RID=0AJ3GNUM013"",""CAH1256864.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,45%,2e-57,36.54,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256860.1?report=genbank&log$=prottop&blast_rank=60&RID=0AJ3GNUM013"",""CAH1256860.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,45%,3e-57,36.24,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256859.1?report=genbank&log$=prottop&blast_rank=61&RID=0AJ3GNUM013"",""CAH1256859.1"")"
soluble guanylate cyclase 88E-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,215,215,42%,7e-57,37.01,772,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673582.1?report=genbank&log$=prottop&blast_rank=62&RID=0AJ3GNUM013"",""XP_035673582.1"")"
soluble guanylate cyclase 88E-like isoform X6 [Asterias rubens],Asterias rubens,213,302,70%,8e-57,39.53,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645723.1?report=genbank&log$=prottop&blast_rank=63&RID=0AJ3GNUM013"",""XP_033645723.1"")"
soluble guanylate cyclase 88E-like isoform X2 [Asterias rubens],Asterias rubens,215,304,71%,1e-56,38.73,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645719.1?report=genbank&log$=prottop&blast_rank=64&RID=0AJ3GNUM013"",""XP_033645719.1"")"
Soluble guanylate cyclase gcy-37 [Caenorhabditis elegans],Caenorhabditis elegans,213,213,72%,2e-56,24.30,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_500171.2?report=genbank&log$=prottop&blast_rank=65&RID=0AJ3GNUM013"",""NP_500171.2"")"
soluble guanylate cyclase 88E-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,213,213,42%,2e-56,36.26,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673584.1?report=genbank&log$=prottop&blast_rank=66&RID=0AJ3GNUM013"",""XP_035673584.1"")"
soluble guanylate cyclase 88E-like isoform X3 [Asterias rubens],Asterias rubens,214,303,70%,3e-56,39.53,847,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645720.1?report=genbank&log$=prottop&blast_rank=67&RID=0AJ3GNUM013"",""XP_033645720.1"")"
soluble guanylate cyclase 88E [Ciona intestinalis],Ciona intestinalis,213,213,70%,3e-56,29.97,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018668823.1?report=genbank&log$=prottop&blast_rank=68&RID=0AJ3GNUM013"",""XP_018668823.1"")"
soluble guanylate cyclase 88E-like isoform X1 [Asterias rubens],Asterias rubens,214,303,70%,3e-56,39.53,862,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645717.1?report=genbank&log$=prottop&blast_rank=69&RID=0AJ3GNUM013"",""XP_033645717.1"")"
soluble guanylate cyclase 88E-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,213,213,42%,4e-56,36.26,767,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673583.1?report=genbank&log$=prottop&blast_rank=70&RID=0AJ3GNUM013"",""XP_035673583.1"")"
soluble guanylate cyclase 88E-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,213,213,42%,4e-56,36.26,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673579.1?report=genbank&log$=prottop&blast_rank=71&RID=0AJ3GNUM013"",""XP_035673579.1"")"
soluble guanylate cyclase 88E [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,207,207,39%,5e-55,37.66,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030845137.1?report=genbank&log$=prottop&blast_rank=72&RID=0AJ3GNUM013"",""XP_030845137.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,209,209,45%,6e-55,35.39,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256863.1?report=genbank&log$=prottop&blast_rank=73&RID=0AJ3GNUM013"",""CAH1256863.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,208,208,45%,9e-55,35.39,740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256865.1?report=genbank&log$=prottop&blast_rank=74&RID=0AJ3GNUM013"",""CAH1256865.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,209,209,45%,1e-54,35.80,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256861.1?report=genbank&log$=prottop&blast_rank=75&RID=0AJ3GNUM013"",""CAH1256861.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,208,208,45%,1e-54,35.80,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256862.1?report=genbank&log$=prottop&blast_rank=76&RID=0AJ3GNUM013"",""CAH1256862.1"")"
PREDICTED: soluble guanylate cyclase 88E-like [Priapulus caudatus],Priapulus caudatus,205,274,62%,2e-54,29.89,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014663659.1?report=genbank&log$=prottop&blast_rank=77&RID=0AJ3GNUM013"",""XP_014663659.1"")"
soluble guanylate cyclase 88E-like [Branchiostoma floridae],Branchiostoma floridae,205,205,71%,6e-54,27.92,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035682203.1?report=genbank&log$=prottop&blast_rank=78&RID=0AJ3GNUM013"",""XP_035682203.1"")"
soluble guanylate cyclase 88E-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,206,206,42%,6e-54,35.96,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673581.1?report=genbank&log$=prottop&blast_rank=79&RID=0AJ3GNUM013"",""XP_035673581.1"")"
PREDICTED: soluble guanylate cyclase gcy-33-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,202,202,38%,2e-51,38.64,1179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006818303.1?report=genbank&log$=prottop&blast_rank=80&RID=0AJ3GNUM013"",""XP_006818303.1"")"
soluble guanylate cyclase 88E-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,199,199,40%,2e-51,36.62,787,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673438.1?report=genbank&log$=prottop&blast_rank=81&RID=0AJ3GNUM013"",""XP_035673438.1"")"
uncharacterized protein MONBRDRAFT_37136 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,200,200,64%,3e-51,27.67,938,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745999.1?report=genbank&log$=prottop&blast_rank=82&RID=0AJ3GNUM013"",""XP_001745999.1"")"
receptor guanylyl cyclase-like protein [Saccoglossus kowalevskii],Saccoglossus kowalevskii,193,193,36%,3e-51,40.93,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161643.1?report=genbank&log$=prottop&blast_rank=83&RID=0AJ3GNUM013"",""NP_001161643.1"")"
Soluble guanylate cyclase gcy-31 [Caenorhabditis elegans],Caenorhabditis elegans,191,191,54%,8e-50,30.09,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024890.1?report=genbank&log$=prottop&blast_rank=84&RID=0AJ3GNUM013"",""NP_001024890.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,192,192,38%,8e-50,34.21,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258422.1?report=genbank&log$=prottop&blast_rank=85&RID=0AJ3GNUM013"",""CAH1258422.1"")"
soluble guanylate cyclase gcy-31-like [Branchiostoma floridae],Branchiostoma floridae,196,258,65%,8e-50,36.54,883,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035671910.1?report=genbank&log$=prottop&blast_rank=86&RID=0AJ3GNUM013"",""XP_035671910.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,196,258,65%,8e-50,36.54,882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258114.1?report=genbank&log$=prottop&blast_rank=87&RID=0AJ3GNUM013"",""CAH1258114.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,192,192,38%,9e-50,34.21,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258421.1?report=genbank&log$=prottop&blast_rank=88&RID=0AJ3GNUM013"",""CAH1258421.1"")"
PREDICTED: atrial natriuretic peptide receptor 1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,196,196,36%,1e-49,41.64,1068,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006816519.1?report=genbank&log$=prottop&blast_rank=89&RID=0AJ3GNUM013"",""XP_006816519.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,194,194,40%,1e-49,34.03,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1257257.1?report=genbank&log$=prottop&blast_rank=90&RID=0AJ3GNUM013"",""CAH1257257.1"")"
soluble guanylate cyclase 88E-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,194,194,40%,2e-49,34.33,804,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673437.1?report=genbank&log$=prottop&blast_rank=91&RID=0AJ3GNUM013"",""XP_035673437.1"")"
