Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
guanylate cyclase soluble subunit beta-2-like [Asterias rubens],Asterias rubens,391,391,98%,3e-123,35.00,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033641505.1?report=genbank&log$=prottop&blast_rank=16&RID=0CHSKTSV013"",""XP_033641505.1"")"
guanylate cyclase soluble subunit beta-1-like [Branchiostoma floridae],Branchiostoma floridae,376,376,92%,8e-119,34.43,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681658.1?report=genbank&log$=prottop&blast_rank=17&RID=0CHSKTSV013"",""XP_035681658.1"")"
GUCY1A2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,372,372,92%,2e-116,33.65,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267965.1?report=genbank&log$=prottop&blast_rank=18&RID=0CHSKTSV013"",""CAH1267965.1"")"
LOW QUALITY PROTEIN: soluble guanylate cyclase 88E-like [Acropora millepora],Acropora millepora,360,360,99%,1e-111,34.31,770,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029199792.2?report=genbank&log$=prottop&blast_rank=19&RID=0CHSKTSV013"",""XP_029199792.2"")"
PREDICTED: guanylate cyclase soluble subunit beta-1-like [Priapulus caudatus],Priapulus caudatus,349,349,84%,5e-110,35.75,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014678463.1?report=genbank&log$=prottop&blast_rank=20&RID=0CHSKTSV013"",""XP_014678463.1"")"
SLC25A14 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,358,358,98%,9e-109,32.54,1010,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1244847.1?report=genbank&log$=prottop&blast_rank=21&RID=0CHSKTSV013"",""CAH1244847.1"")"
guanylate cyclase soluble subunit alpha-2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,353,353,92%,2e-108,34.97,816,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681740.1?report=genbank&log$=prottop&blast_rank=22&RID=0CHSKTSV013"",""XP_035681740.1"")"
guanylate cyclase soluble subunit alpha-2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,353,353,92%,1e-107,34.97,911,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035681739.1?report=genbank&log$=prottop&blast_rank=23&RID=0CHSKTSV013"",""XP_035681739.1"")"
Soluble guanylate cyclase gcy-36 [Caenorhabditis elegans],Caenorhabditis elegans,345,345,98%,5e-107,32.12,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_510557.3?report=genbank&log$=prottop&blast_rank=24&RID=0CHSKTSV013"",""NP_510557.3"")"
GUCY1A2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,348,348,94%,2e-106,34.41,820,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267967.1?report=genbank&log$=prottop&blast_rank=25&RID=0CHSKTSV013"",""CAH1267967.1"")"
GUCY1A2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,348,348,94%,1e-105,34.41,911,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1267966.1?report=genbank&log$=prottop&blast_rank=26&RID=0CHSKTSV013"",""CAH1267966.1"")"
Soluble guanylate cyclase gcy-35 [Caenorhabditis elegans],Caenorhabditis elegans,339,339,98%,1e-104,32.58,688,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001252131.1?report=genbank&log$=prottop&blast_rank=27&RID=0CHSKTSV013"",""NP_001252131.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,340,340,90%,7e-104,34.61,786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737042.1?report=genbank&log$=prottop&blast_rank=28&RID=0CHSKTSV013"",""XP_002737042.1"")"
guanylate cyclase soluble subunit beta-2-like [Branchiostoma floridae],Branchiostoma floridae,334,334,88%,4e-103,34.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692500.1?report=genbank&log$=prottop&blast_rank=29&RID=0CHSKTSV013"",""XP_035692500.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,324,324,92%,4e-100,31.01,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822272.1?report=genbank&log$=prottop&blast_rank=30&RID=0CHSKTSV013"",""XP_006822272.1"")"
Soluble guanylate cyclase gcy-34 [Caenorhabditis elegans],Caenorhabditis elegans,327,327,98%,7e-100,31.82,686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506319.1?report=genbank&log$=prottop&blast_rank=31&RID=0CHSKTSV013"",""NP_506319.1"")"
soluble guanylate cyclase 88E-like isoform X5 [Asterias rubens],Asterias rubens,328,328,98%,5e-99,32.31,824,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645722.1?report=genbank&log$=prottop&blast_rank=32&RID=0CHSKTSV013"",""XP_033645722.1"")"
soluble guanylate cyclase 88E-like isoform X4 [Asterias rubens],Asterias rubens,324,324,98%,2e-97,31.75,836,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645721.1?report=genbank&log$=prottop&blast_rank=33&RID=0CHSKTSV013"",""XP_033645721.1"")"
soluble guanylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,319,319,98%,5e-97,31.26,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAC35530.1?report=genbank&log$=prottop&blast_rank=34&RID=0CHSKTSV013"",""CAC35530.1"")"
soluble guanylate cyclase 88E-like isoform X2 [Asterias rubens],Asterias rubens,323,323,98%,8e-97,31.65,850,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645719.1?report=genbank&log$=prottop&blast_rank=35&RID=0CHSKTSV013"",""XP_033645719.1"")"
Soluble guanylate cyclase gcy-32 [Caenorhabditis elegans],Caenorhabditis elegans,318,318,98%,9e-97,31.16,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_506452.5?report=genbank&log$=prottop&blast_rank=36&RID=0CHSKTSV013"",""NP_506452.5"")"
guanylate cyclase soluble subunit alpha-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,309,309,87%,1e-93,32.77,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030836089.1?report=genbank&log$=prottop&blast_rank=37&RID=0CHSKTSV013"",""XP_030836089.1"")"
guanylate cyclase soluble subunit alpha-2-like [Asterias rubens],Asterias rubens,310,310,86%,3e-93,32.88,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033632418.1?report=genbank&log$=prottop&blast_rank=38&RID=0CHSKTSV013"",""XP_033632418.1"")"
guanylate cyclase soluble subunit beta-2-like [Branchiostoma floridae],Branchiostoma floridae,303,303,69%,3e-92,37.74,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035694144.1?report=genbank&log$=prottop&blast_rank=39&RID=0CHSKTSV013"",""XP_035694144.1"")"
PREDICTED: guanylate cyclase soluble subunit alpha-2-like [Octopus bimaculoides],Octopus bimaculoides,301,301,91%,9e-91,31.46,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014771324.1?report=genbank&log$=prottop&blast_rank=40&RID=0CHSKTSV013"",""XP_014771324.1"")"
PREDICTED: soluble guanylate cyclase 88E-like [Amphimedon queenslandica],Amphimedon queenslandica,301,301,98%,2e-88,31.65,877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003387397.1?report=genbank&log$=prottop&blast_rank=41&RID=0CHSKTSV013"",""XP_003387397.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,287,287,67%,2e-86,37.81,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824413.1?report=genbank&log$=prottop&blast_rank=42&RID=0CHSKTSV013"",""XP_006824413.1"")"
PREDICTED: soluble guanylate cyclase 88E-like [Priapulus caudatus],Priapulus caudatus,286,286,98%,3e-85,29.97,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014663659.1?report=genbank&log$=prottop&blast_rank=43&RID=0CHSKTSV013"",""XP_014663659.1"")"
guanylate cyclase soluble subunit beta-2-like isoform X3 [Asterias rubens],Asterias rubens,283,283,67%,2e-83,38.48,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638031.1?report=genbank&log$=prottop&blast_rank=44&RID=0CHSKTSV013"",""XP_033638031.1"")"
PREDICTED: uncharacterized protein LOC100197914 [Hydra vulgaris],Hydra vulgaris,290,290,92%,2e-82,31.26,1228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012563239.1?report=genbank&log$=prottop&blast_rank=45&RID=0CHSKTSV013"",""XP_012563239.1"")"
guanylate cyclase soluble subunit beta-2-like isoform X1 [Asterias rubens],Asterias rubens,283,441,95%,6e-82,38.48,830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638028.1?report=genbank&log$=prottop&blast_rank=46&RID=0CHSKTSV013"",""XP_033638028.1"")"
Soluble guanylate cyclase gcy-37 [Caenorhabditis elegans],Caenorhabditis elegans,273,273,91%,2e-79,28.53,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_500171.2?report=genbank&log$=prottop&blast_rank=47&RID=0CHSKTSV013"",""NP_500171.2"")"
soluble guanylate cyclase 88E-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,273,273,99%,9e-79,29.89,772,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673582.1?report=genbank&log$=prottop&blast_rank=48&RID=0CHSKTSV013"",""XP_035673582.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,271,271,98%,1e-78,30.49,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256866.1?report=genbank&log$=prottop&blast_rank=49&RID=0CHSKTSV013"",""CAH1256866.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,272,272,98%,2e-78,30.46,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256860.1?report=genbank&log$=prottop&blast_rank=50&RID=0CHSKTSV013"",""CAH1256860.1"")"
soluble guanylate cyclase 88E-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,271,271,99%,3e-78,29.53,767,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673583.1?report=genbank&log$=prottop&blast_rank=51&RID=0CHSKTSV013"",""XP_035673583.1"")"
soluble guanylate cyclase 88E-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,270,270,99%,5e-78,29.59,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673584.1?report=genbank&log$=prottop&blast_rank=52&RID=0CHSKTSV013"",""XP_035673584.1"")"
soluble guanylate cyclase 88E-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,270,270,99%,1e-77,29.59,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673579.1?report=genbank&log$=prottop&blast_rank=53&RID=0CHSKTSV013"",""XP_035673579.1"")"
hypothetical protein OCBIM_22013044mg [Octopus bimaculoides],Octopus bimaculoides,258,258,77%,2e-75,31.42,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOG01042.1?report=genbank&log$=prottop&blast_rank=54&RID=0CHSKTSV013"",""KOG01042.1"")"
soluble guanylate cyclase [Salpingoeca rosetta],Salpingoeca rosetta,266,266,97%,6e-75,29.61,953,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004988344.1?report=genbank&log$=prottop&blast_rank=55&RID=0CHSKTSV013"",""XP_004988344.1"")"
soluble guanylate cyclase 88E-like [Branchiostoma floridae],Branchiostoma floridae,260,260,98%,8e-75,27.86,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035682203.1?report=genbank&log$=prottop&blast_rank=56&RID=0CHSKTSV013"",""XP_035682203.1"")"
Soluble guanylate cyclase gcy-31 [Caenorhabditis elegans],Caenorhabditis elegans,259,259,99%,2e-74,29.57,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024889.1?report=genbank&log$=prottop&blast_rank=57&RID=0CHSKTSV013"",""NP_001024889.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,259,259,98%,4e-74,30.35,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256863.1?report=genbank&log$=prottop&blast_rank=58&RID=0CHSKTSV013"",""CAH1256863.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,259,259,98%,6e-74,30.32,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256861.1?report=genbank&log$=prottop&blast_rank=59&RID=0CHSKTSV013"",""CAH1256861.1"")"
LOW QUALITY PROTEIN: soluble guanylate cyclase 88E-like [Acropora millepora],Acropora millepora,253,253,98%,8e-73,29.34,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029181790.2?report=genbank&log$=prottop&blast_rank=60&RID=0CHSKTSV013"",""XP_029181790.2"")"
soluble guanylate cyclase 88E-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,255,255,99%,3e-72,29.17,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673581.1?report=genbank&log$=prottop&blast_rank=61&RID=0CHSKTSV013"",""XP_035673581.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,255,395,94%,3e-72,36.55,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030852589.1?report=genbank&log$=prottop&blast_rank=62&RID=0CHSKTSV013"",""XP_030852589.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,254,395,95%,6e-72,36.18,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030834778.1?report=genbank&log$=prottop&blast_rank=63&RID=0CHSKTSV013"",""XP_030834778.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,249,249,67%,1e-71,35.87,570,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030834764.1?report=genbank&log$=prottop&blast_rank=64&RID=0CHSKTSV013"",""XP_030834764.1"")"
guanylyl cyclase a-subunit [Salpingoeca rosetta],Salpingoeca rosetta,253,253,97%,4e-71,28.86,801,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997522.1?report=genbank&log$=prottop&blast_rank=65&RID=0CHSKTSV013"",""XP_004997522.1"")"
PREDICTED: guanylate cyclase soluble subunit beta-1-like [Amphimedon queenslandica],Amphimedon queenslandica,254,388,95%,5e-71,34.75,910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011407966.2?report=genbank&log$=prottop&blast_rank=66&RID=0CHSKTSV013"",""XP_011407966.2"")"
Guanylate cyclase [Caenorhabditis elegans],Caenorhabditis elegans,249,249,93%,6e-71,30.24,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317860.1?report=genbank&log$=prottop&blast_rank=67&RID=0CHSKTSV013"",""NP_001317860.1"")"
soluble guanylate cyclase 88E [Ciona intestinalis],Ciona intestinalis,248,248,98%,1e-69,29.60,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018668823.1?report=genbank&log$=prottop&blast_rank=68&RID=0CHSKTSV013"",""XP_018668823.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,246,246,98%,1e-69,26.82,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266943.1?report=genbank&log$=prottop&blast_rank=69&RID=0CHSKTSV013"",""CAH1266943.1"")"
guanylate cyclase soluble subunit beta-2-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,242,381,88%,2e-68,37.25,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030834771.1?report=genbank&log$=prottop&blast_rank=70&RID=0CHSKTSV013"",""XP_030834771.1"")"
uncharacterized protein MONBRDRAFT_37136 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,247,247,91%,3e-68,28.50,938,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745999.1?report=genbank&log$=prottop&blast_rank=71&RID=0CHSKTSV013"",""XP_001745999.1"")"
soluble guanylate cyclase 88E isoform X2 [Ciona intestinalis],Ciona intestinalis,243,243,98%,1e-67,29.88,806,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018668041.1?report=genbank&log$=prottop&blast_rank=72&RID=0CHSKTSV013"",""XP_018668041.1"")"
NO-insensitive guanylyl cyclase III [Salpingoeca rosetta],Salpingoeca rosetta,238,238,96%,2e-66,26.60,697,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004989181.1?report=genbank&log$=prottop&blast_rank=73&RID=0CHSKTSV013"",""XP_004989181.1"")"
guanylate cyclase soluble subunit alpha-2 isoform X2 [Ciona intestinalis],Ciona intestinalis,233,233,64%,4e-66,33.94,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691494.1?report=genbank&log$=prottop&blast_rank=74&RID=0CHSKTSV013"",""XP_026691494.1"")"
guanylate cyclase soluble subunit alpha-2 isoform X1 [Ciona intestinalis],Ciona intestinalis,232,232,64%,1e-65,33.70,536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691493.1?report=genbank&log$=prottop&blast_rank=75&RID=0CHSKTSV013"",""XP_026691493.1"")"
soluble guanylate cyclase 88E isoform X1 [Ciona intestinalis],Ciona intestinalis,238,238,98%,2e-65,29.09,820,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691019.1?report=genbank&log$=prottop&blast_rank=76&RID=0CHSKTSV013"",""XP_026691019.1"")"
soluble guanylate cyclase 88E-like [Ciona intestinalis],Ciona intestinalis,234,234,98%,2e-65,27.65,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009858122.1?report=genbank&log$=prottop&blast_rank=77&RID=0CHSKTSV013"",""XP_009858122.1"")"
soluble guanylate cyclase 88E-like [Ciona intestinalis],Ciona intestinalis,236,236,98%,6e-65,27.44,848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026694132.1?report=genbank&log$=prottop&blast_rank=78&RID=0CHSKTSV013"",""XP_026694132.1"")"
uncharacterized protein MONBRDRAFT_33782 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,229,229,96%,5e-63,27.22,742,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748626.1?report=genbank&log$=prottop&blast_rank=79&RID=0CHSKTSV013"",""XP_001748626.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,221,352,96%,2e-59,37.57,882,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258114.1?report=genbank&log$=prottop&blast_rank=80&RID=0CHSKTSV013"",""CAH1258114.1"")"
soluble guanylate cyclase gcy-31-like [Branchiostoma floridae],Branchiostoma floridae,221,352,96%,3e-59,37.57,883,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035671910.1?report=genbank&log$=prottop&blast_rank=81&RID=0CHSKTSV013"",""XP_035671910.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,214,346,95%,2e-57,37.11,740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256864.1?report=genbank&log$=prottop&blast_rank=82&RID=0CHSKTSV013"",""CAH1256864.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,214,346,95%,4e-57,37.11,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256859.1?report=genbank&log$=prottop&blast_rank=83&RID=0CHSKTSV013"",""CAH1256859.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,209,209,55%,1e-56,35.31,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258421.1?report=genbank&log$=prottop&blast_rank=84&RID=0CHSKTSV013"",""CAH1258421.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,209,209,55%,1e-56,35.31,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258422.1?report=genbank&log$=prottop&blast_rank=85&RID=0CHSKTSV013"",""CAH1258422.1"")"
soluble guanylate cyclase 88E [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,208,208,51%,4e-56,36.68,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030845137.1?report=genbank&log$=prottop&blast_rank=86&RID=0CHSKTSV013"",""XP_030845137.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,209,319,97%,3e-55,35.31,852,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258420.1?report=genbank&log$=prottop&blast_rank=87&RID=0CHSKTSV013"",""CAH1258420.1"")"
soluble guanylate cyclase 88E-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,208,355,97%,5e-55,33.33,787,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673438.1?report=genbank&log$=prottop&blast_rank=88&RID=0CHSKTSV013"",""XP_035673438.1"")"
soluble guanylate cyclase 88E-like isoform X6 [Asterias rubens],Asterias rubens,207,348,94%,5e-55,36.54,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645723.1?report=genbank&log$=prottop&blast_rank=89&RID=0CHSKTSV013"",""XP_033645723.1"")"
soluble guanylate cyclase 88E-like isoform X3 [Asterias rubens],Asterias rubens,206,348,94%,4e-54,36.54,847,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645720.1?report=genbank&log$=prottop&blast_rank=90&RID=0CHSKTSV013"",""XP_033645720.1"")"
soluble guanylate cyclase 88E-like isoform X1 [Asterias rubens],Asterias rubens,206,348,94%,5e-54,36.54,862,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033645717.1?report=genbank&log$=prottop&blast_rank=91&RID=0CHSKTSV013"",""XP_033645717.1"")"
GUCY1B3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,202,334,95%,4e-53,36.83,740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256865.1?report=genbank&log$=prottop&blast_rank=92&RID=0CHSKTSV013"",""CAH1256865.1"")"
